,screen_name,followers_count
0,jakenlok,2
1,vincetornero,2043
2,helfman,216
3,MonoPhan1,146
4,CompleteGospel,17
5,GordonTredgold,198620
6,AmyLynnBoisvert,51
7,JaneMorris12345,116
8,sunhusky,409
9,island_seniors,154
10,Greg4OBJ,142
11,Rubybrom,477
12,Innovaision,778
13,totalchoice,248
14,capacuityllc,81
15,c0l0nel,101
16,ni_luing,10
17,AgelessPassions,314
18,conlon_helena,712
19,MattYocum,148156
20,BeInspiredFL,250
21,mojodispatches,958
22,Maddy_Dychtwald,22884
23,MobilisingW,349
24,plmarshall,165
25,kristikjacobsen,218
26,ClaireFergie,280
27,caranddiner,292
28,ElderCareConne1,357
29,meg_pemberton,39
30,creditforcaring,1631
31,mikecloutier,161
32,Easyfeelingwel1,78
33,JMeeksDC,13
34,deanacoulter,183
35,Bfisher1213,1253
36,katramdeen,28456
37,SetupGet,718
38,BryBurroughs87,295
39,kthompson61,128
40,WellbeingNtwk,46
41,wrightpublish,5
42,shadfaridi,1462
43,FlatironsDev,32
44,20xxStartups,42
45,_GuideWell,3776
46,jacoblangston,1701
47,FrankRoth11,3
48,InTheWingsBook,78
49,SUROH33,243
50,AgilumHCI,53
51,ekmediagroove,1091
52,WagnerCaptures,38
53,skylikebeing,635
54,MedTechMomentum,2272
55,finally_bopo,1064
56,NewsTrvlsFast,576
57,Soft20092,39
58,martywolffceo,3339
59,DrElamari,20
60,DrRogerTBSOL,166
61,chewthefacts,9103
62,gabriel85827884,209
63,instacoaches,11
64,VicBelieve1,46
65,EvieGHughes,357
66,reracheled,8
67,sqsarasota,352
68,DaveBiker2,342
69,PepinDebbie,53
70,gintongbakunawa,111
71,budster9,4
72,MindBodyandSou8,350
73,MichelleHSells,402
74,wearesoworthy,1374
75,eldersclimate,2113
76,JulieBurkeWatts,1244
77,rhondasilverman,65
78,ladydiva2312,148
79,MAGA_IzarMom,2024
80,margot1212,16
81,lafieldman,194
82,JoGarci97938064,70
83,ebradley5678,9
84,saffroncobra,517
85,EspinosaMarilee,1
86,SteveSpw43,19
87,la_natif,302
88,KateSullivanTV,4862
89,api_university,6540
90,whoimettodaypam,121
91,agingforlifepol,128
92,jimcolbertshow,4899
93,Krisephi,284
94,Wendalou52,261
95,brooksbkenny,587
96,reppinHimX,141
97,roseyemi02,91
98,BeverlyLamour,4265
99,CSL_OakOpenings,169
100,busymnl,39
101,Patrici73210136,4
102,LinakaJB,19
103,KarenLDecker,44
104,FaithJo51862996,24
105,FAIeducation,64
106,caring4theearth,761
107,HarrisbWilliam1,5
108,keithjonesco,652
109,JonMattalia,551
110,ManeeshaSathsa3,15
111,Larry_Csonka39,14277
112,counterpace,111
113,SolerenitySpa,575
114,DaniellePalli,4788
