,screen_name,followers_count
0,programe_visual,13
1,vanebarros,314
2,cafecorporativ,19
3,fdpamplona,4028
4,soutamires_sp,18825
5,Marcelo05479260,4
6,misslin91406263,840
7,NinjaalyBrown,441
8,diegomendes_br,1675
9,Pushpen44327144,59
10,GooeyDigital,3390
11,trickledigital,664
12,yuenyuenang,8615
13,GCasaroes,56899
14,secosmolhados,394
15,remote_how,2222
16,femgineer,26234
17,MarquesAndreM,21
18,TerezaKumric,5089
19,terrypetrovick,25330
20,Roy92320884,175
21,CavaIinho,59512
22,bitstobrands,284
23,guiabreua,134
24,brunosanks,5238
25,mobilecase76,1109
26,blogdovinho,2425
27,luizraatz,326
28,KalmansonKorner,909
29,marechal321,156
30,neo4j,35332
31,TheOpenFormat,277
32,aleeemartins,1989
33,jaiveeru083,6
34,andrezaaguiar,113
35,gutohrq,257
36,TerezinhaSilve4,4
37,LeoMaranhaoA,1130
38,parasempre77,12169
39,juapedrosa,20
40,MarinaBendix,45
41,tom_hellmanns,95
42,nah_19y,1238
43,teco10000,6
44,aprofitantale,33
45,AtmanRising,1788
46,eloygomes,290
47,profiterolle,46
48,gabiih_letiicia,79
49,luliporluci,66
50,Kiaracatarine,7
51,TIM_AJUDA,276632
52,arthur_b_amaral,28
53,todearaujo,6018
54,Antonio07237256,3
55,Webreep,4499
56,focanavantagem,35
57,CasarOuComprar,24
58,ernanecrisley,29
59,victor_marciell,51
60,PBethania,215
61,Miticin,2814
62,Jean24146085,2187
63,julianonobrega,1356
64,ind151,27
65,Sou_eu_sim,7
66,artemis369,820
67,Baba_Janylson,179
68,hchinaski15,784
69,sousa_jhonny,1066
70,EmundoCanal,4
71,nandaleaospears,133
72,mareduardacela,82
73,VeritasAurora,169
74,renaticams,49
75,Adriano82230892,18
76,AlanaB64,2
77,Le_Robertaa,2
78,taticastro15,262
79,MkomekwaIsaac,34
80,jermainesamms,12
81,Christi83556081,4
82,CasinoLiaison,29149
83,EusebioNoah,777
84,gustavo18410414,277
