,id,name,followers_count,friends_count,statuses_count,likes_count
0,4562718,zack dhariel randle,8,83,4,0
1,4572751,Kai Koenig,2363,972,53182,12836
2,4582838,sema91,3,31,4,5
3,4592870,David Hartman,10,6,0,0
4,4602972,냐냥 kim (^▽^)/,1539,1216,6512,228
5,4613011,Aadi iz,0,14,0,0
6,4623101,eff,351,123,981,60
7,4633127,صبح محروس شعراوي,0,10,1,0
8,4643152,camila te quiero,0,11,2,3
9,4653221,Beth R,67,207,23,0
