,id,name,followers_count,friends_count,statuses_count,likes_count
0,1130701,ゆいなん,18,52,21,87
1,1140701,T S,30,38,10,0
2,1150745,gonta,15,104,47,361
3,1160751,Caleb Brown,276,198,3689,305
4,1170796,renathynha,2,28,0,0
5,1180809,оксана,0,5,0,0
6,1190811,scott biggers,202,353,511,1082
7,1200813,brianna booth,0,5,7,0
8,1210819,X,1,6,16,0
9,1220820,きょーむ,9,11,0,0
