,id,name,followers_count,friends_count,statuses_count,likes_count
0,3479321,cristoferdelarosa,2,84,1,1
1,3489327,saandi,3,50,0,0
2,3499361,Olegi4,35,103,645,123
3,3509381,Marco,51,58,1735,1
4,3519391,Hideto Otsuki,105,366,410,2
5,3529398,george gunn,2,21,7,1
6,3539471,Shirley Moore,2,8,20,21
7,3549491,Wedding Podcasts,4256,450,921,11
8,3559503,Tricia Mae Pineda,1,7,3,0
9,3569710,carlos josep colin a,0,39,5,0
