,id,name,followers_count,friends_count,statuses_count,likes_count
0,1313541,k.,11,15,2,3
1,1323551,Shaun Kane,1556,1567,2284,11807
2,1333551,فهد علي,7,59,393,6
3,1343551,Evil Chick 🏳️‍🌈,390,457,11957,12829
4,1353555,بوسالم المنصوري,6,90,25,5
5,1363581,Dan Nicastro,36,578,1385,1214
6,1373601,paul_henman,1975,2272,15482,4367
7,1383621,Mark Palalagi,16,28,1285,3117
8,1393627,thiago puig,0,22,0,0
9,1403635,ふくだあかね,141,166,4217,454
