,id,name,followers_count,friends_count,statuses_count,likes_count
0,3750198,暈,3,70,2021,5022
1,3760221,Nancy,142,85,1731,259
2,3770235,MajoAranda,0,5,1,0
3,3780271,David Sjögren,2,18,1,0
4,3790306,dedy   kurniawan,0,6,0,0
5,3800321,Jakob Granqvist,1490,258,7180,93
6,3810381,julia stoll,21,147,11,25
7,3820393,Асем Габдулина,0,20,0,0
8,3830421,Simón,37,634,277,19414
9,3840478,321,1,5,0,0
