,created_at,tweet_text
0,2021-05-04 15:33:28,"['dietcok', 'i', 'will', 'never', 'buy', 'anoth', 'cwoke', 'product', 'again', 'after', 'their', 'tri', 'to', 'be', 'less', 'white', 'employe', 'train', 'campaign', 'came', 'out', 'pehap', 'compani', 'should', 'realiz', 'their', 'stockhold', 'dont', 'appreci', 'compani', 'ceo', 'think', 'thier', 'own', 'person', 'view', 'repres', 'the', 'true', 'owner', 'of', 'the', 'compani']"
1,2021-04-28 16:05:29,"['chelseahandl', 'and', 'her', 'chromosom', 'age', 'is', 'probabl', 'like', '86', 'with', 'all', 'the', 'weed', 'she', 'smoke', 'in', 'the', 'last', '20', 'year', 'so', 'there', 'is', 'that']"
2,2021-04-27 23:02:15,"['practicalbob', 'realcandaceo', 'bob', 'definit', 'isnt', 'an', 'acronym', 'for', 'brain', 'on', 'board', 'in', 'thi', 'particular', 'case']"
3,2021-04-27 02:43:52,"['cindyloul', 'chelseahandl', 'hahaha', 'yah', 'i', 'guess', 'i', 'should', 'be', 'the', 'comedian', 'not', 'chelsea', 'at', 'l', 'can', 'laugh', 'at', 'myself']"
4,2021-04-26 16:21:07,"['chelseahandl', 'haha', 'pregnant', 'good', 'one', 'arent', 'you', 'like', '50someth']"
5,2021-04-13 02:45:47,"['dineshdsouza', 'mayb', 'defund', 'the', 'polic', 'which', 'includ', 'train', 'wasnt', 'the', 'best', 'idea', 'huh', 'mayor', 'jacob', 'frey']"
6,2021-04-07 15:42:14,"['sengillibrand', 'fund', 'abort', 'global', 'is', 'pandem', 'viru', 'mitig', 'fund', 'gender', 'studi', 'in', 'pakitsan', 'is', 'pandem', 'viru', 'mitig', 'relax', 'requir', 'for', 'peopl', 'come', 'into', 'the', 'countri', 'to', 'work', 'on', 'farm', 'is', 'pandem', 'viru', 'mitig', 'ad', 'tampon', 'to', 'the', 'list', 'of', 'health', 'care', 'paid', 'product']"
7,2021-04-04 20:18:15,"['dineshdsouza', 'nobodi', 'in', 'south', 'dakota', 'like', 'her', 'becaus', 'she', 'politic', 'the', 'pandem', 'instead', 'of', 'do', 'what', 'wa', 'best', 'from', 'a', 'medic', 'and', 'public', 'health', 'standpoint']"
8,2021-03-26 02:43:39,"['super70ssport', 'old', 'school', 'salomon', 'sx90', 'equip', 'probabl', 'pair', 'with', 'some', '218', 'cm', 'k2', 'extrem', 'channel', 'hi', 'inner', 'glen', 'plake', 'for', 'sure']"
9,2021-03-15 23:14:30,"['shaunkraisman', 'nobodi', 'want', 'to', 'see', 'hollywood', 'virtu', 'signal', 'their', 'woke', 'we', 'are', 'sick', 'of', 'it']"
