,created_at,tweet_text
0,2021-04-22 19:57:35,"['just', 'got', 'off', 'the', 'phone', 'with', 'my', 'favorit', 'uncl', 'he', 'can', 'alway', 'put', 'a', 'smile', 'on', 'my', 'face', 'call', 'me', 'with', 'some', 'good', 'news', 'keep', 'your', 'finger', 'cross', 'for', 'ya', 'boi', '😄🤞🏽']"
1,2021-04-15 03:14:27,"['jimjam', 'i', 'wa', 'off', 'today', 'too', 'idk', 'what', 'it', 'wa', '😶']"
2,2021-03-21 18:05:38,"['rinzyroo420', 'got', 'ta', 'get', 'em', 'start', 'young']"
3,2021-02-24 05:48:05,"['eargasm', 'i', 'love', 'a', 'good', 'mash', 'up', 'and', 'thi', 'one', 'wa', 'flawless', '👌🏽', 'httpstcolbo7alrndd']"
4,2021-02-15 22:48:37,"['hey', 'guy', 'my', 'podcast', 'is', 'slowli', 'get', 'some', 'traction', 'if', 'you', '’', 're', 'into', 'horror', 'and', 'sarcasm', 'give', 'us', 'a', 'listen', '😂', 'httpstcozluqqhcg21']"
5,2021-02-14 21:51:48,"['johnmurdi', 'one', 'of', 'my', 'favorit', 'from', 'that', 'year']"
6,2021-01-25 20:04:09,"['after', 'an', 'amaz', 'three', 'day', 'weekend', 'the', 'last', 'place', 'i', 'want', 'to', 'be', 'today', 'is', 'work', '😑']"
7,2021-01-16 17:15:27,"['eyevansp', 'so', 'so', 'good']"
8,2020-12-27 02:26:13,"['thebiancadelrio', 'hello', 'hello', 'hello', 'cmon', 'rupaul', 'real']"
9,2020-12-06 23:52:42,"['thedemon', 'yasssss']"
10,2020-11-15 19:50:12,"['shayneoffici', '😂🤣']"
11,2020-11-14 20:32:36,"['i', '’', 've', 'said', 'it', 'mani', 'time', 'befor', 'and', 'i', '’', 'll', 'keep', 'say', 'it', 'until', 'i', 'die', 'fuck', 'them', 'kid', 'httpstco6biuys57z3']"
12,2020-10-26 21:06:39,"['tonynbcla', 'thescottmos', 'nbcla', 'vosgeorgi']"
13,2020-10-21 20:59:14,"['mehlahkne', 'i', 'love', 'disneyland', 'and', 'all', 'but', 'i', '’', 'm', 'not', 'tri', 'to', 'risk', 'my', 'health', 'nor', 'the', 'health', 'of', 'other', 'for', 'a', 'fuck', 'corn', 'dog', 'and', 'a', 'ride', 'on', 'the', 'tea', 'cup']"
14,2020-10-20 03:49:28,"['get', 'a', 'life', 'httpstcotcqau2gbqf']"
15,2020-10-08 00:45:28,"['johnmurdi', 'she', 'wa', 'stun', 'i', 'rememb', 'be', 'mesmer']"
16,2020-10-02 04:10:16,"['horrornightfan', 'johnmurdi', 'a', 'scrim', 'thin', 'piec', 'of', 'fabric', 'almost', 'veil', 'like', 'is', 'put', 'in', 'front', 'of', 'an', 'actorprop', 'when', 'the', 'scrim', 'is', 'lit', 'from', 'the', 'front', 'it', 'look', 'like', 'a', 'wall', 'fenc', 'paint', 'etc', 'when', 'it', '’', 's', 'lit', 'from', 'behind', 'you', 'can', 'see', 'what', '’', 's', 'on', 'the', 'other', 'side', 'ie', 'a', 'scareactor', 'or', 'prop']"
17,2020-09-29 19:53:32,"['coconutbud', 'i', 'wa', 'just', 'yell', 'at', 'cass', 'for', 'get', 'more', 'cat', 'and', 'then', 'she', 'tell', 'me', 'they', '’', 're', 'for', 'you', '🤣🤣']"
18,2020-09-16 22:29:08,"['johnmurdi', 'the', 'devil', 'is', 'in', 'the', 'detail', '😈']"
19,2020-09-14 19:08:40,"['a', 'thread', 'httpstco6mwzm011bc']"
20,2020-09-10 03:26:49,"['johnmurdi', 'i', 'person', 'love', 'it', 'i', 'danc', 'the', 'entir', 'way', 'thru']"
21,2020-09-10 03:25:10,"['johnmurdi', 'i', 'rememb', 'walk', 'into', 'thi', 'maze', 'think', 'it', 'wa', 'go', 'to', 'be', 'the', 'same', 'as', 'the', 'year', 'befor', 'and', 'thi', 'scene', 'right', 'here', 'push', 'it', 'over', 'the', 'edg', 'for', 'me', 'amaz', '👌🏽']"
