,created_at,tweet_text
0,2016-05-05 18:26:50,"['brucaraffa', 'vc', 'viu', 'q', 'eu', 'me', 'segureiiii', 'n', 'to', 'aguentando', '😬']"
1,2016-02-21 17:46:26,"['brucaraffa', 'httpstco6misipjipu']"
2,2015-07-11 01:11:54,"['rebecacuryy', '🙆🙆🙆🙆🙆']"
3,2015-03-20 02:16:09,"['brucaraffa', 'aooow', '🚨🚨🚨']"
4,2015-01-11 02:33:48,"['brucaraffa', 'acho', 'q', 'faltou', 'citar', 'alguem', 'ai', '💁💆']"
5,2014-12-03 23:46:47,"['brucaraffa', 'magoei', 'eternament', 'c', 'ess', 'péssimo', 'tweet', '😤😒😥']"
6,2014-11-04 18:59:22,"['brucaraffa', 'giovannacaraffa', 'a', 'gent', 'volta', 'fica', 'tranquila', '❤️']"
7,2014-08-19 00:50:40,"['rebecacuryy', 'teoria', 'de', 'q', 'amor', 'e', 'odio', 'andam', 'lado', 'a', 'lado', '🙈']"
8,2014-08-18 22:46:38,"['rebecacuryy', 'cont', 'me', 'mai', 'sobr', 'tal', 'teoria', '😌']"
9,2014-08-04 23:14:04,"['rebecacuryy', 'guenta', 'reba', 'sdd', 'da', 'xonadinha', '😍']"
10,2014-06-23 22:03:22,"['go', 'cbffutebol', 'worldcup', 'who', 'are', 'you', 'support', 'httptcooajvcqdci']"
11,2014-03-16 23:50:47,"['isaheinrich', 'baduarte', 'essa', 'musiquinha', 'eh', 'de', 'fudee']"
12,2014-03-06 03:39:05,"['rebecacuryy', 'ain', 'amo', 'fafo', '💪']"
13,2014-03-06 03:35:02,"['rebecacuryy', 'giovannacaraffa', 'tomara', 'q', 'o', 'pocota', 'nao', 'veja', 'isso', 'rs', '🙊🙈🙌🙏']"
14,2014-03-06 03:27:24,"['giovannacaraffa', 'rebecacuryy', 'cipó', 'ou', 'goiabeira', 'kkkkkkk']"
15,2014-02-11 22:39:31,"['rebecacuryy', 'ebaaaa', '🎊🎉']"
16,2014-02-06 23:58:40,"['giovannacaraffa', 'pratinho', 'huhuhu', '💑']"
17,2014-01-25 04:35:15,"['💛❤️🌊☀️', 'httptcoyrahuvyovb']"
18,2014-01-09 02:48:28,"['grey', 'anatomi', '❤️❤️❤️❤️']"
19,2013-12-22 16:58:09,"['caaduart', 'coitada', 'da', 'robertinha', '😱😭❤️❤️']"
20,2013-10-21 21:34:20,['biiiasanto']
21,2013-08-11 01:02:02,"['pq', 'eu', 'continuo', 'acreditando', 'em', 'certa', 'coisa', 'q', 'nunca', 'vão', 'acontec', '👊👊']"
22,2013-07-28 22:01:28,"['curtindo', 'um', 'som', 'httpstcomcicahlmdh']"
23,2013-02-23 19:58:25,"['depoi', 'de', 'vc', 'os', 'outro', 'são', 'os', 'outro', 'e', 'só']"
24,2013-02-17 21:01:26,"['é', 'muito', 'fica', 'aqui', 'ao', 'invé', 'de', 'vem', 'comigo']"
25,2013-02-17 20:52:07,"['rebecacuryy', 'é', 'asssim', 'com', 'a', 'minha', 'irmã', 'vontad', 'de', 'esconderrrr', 'essa', 'coisa']"
26,2013-01-18 02:56:33,"['feliz', 'são', 'o', 'que', 'sabem', 'sentir', 'o', 'amor']"
27,2013-01-15 01:50:08,"['giovannacaraffa', 'rebecacuryy', 'siiiiiiim']"
28,2013-01-12 01:07:44,"['caaduart', 'vai', 'logoo', 'senao', 'vai', 'perder', 'o', 'final', 'da', 'sereia']"
29,2013-01-11 00:49:23,"['rebecacuryy', 'laylacuri', 'eu', 'vi', 'primeiroo', 'nem', 'vem']"
30,2013-01-04 05:36:10,"['to', 'vendo', '3', 'espiã', 'demaissss', 'que', 'saudad']"
31,2013-01-04 05:34:37,"['biiasilveira', 'biiiasanto', 'giovannacaraffa', 'deixa', 'ela', 'fazer', 'charminho', 'ahhahaha']"
32,2013-01-04 05:17:24,"['giovannacaraffa', 'isso', 'tem', 'nome', 'é', 'paixonit', 'aguda', 'aahahhahahhahahahha']"
33,2013-01-04 03:14:19,"['givanschel', 'sddssss', 'flyknik']"
34,2012-12-24 20:12:09,"['cheguei', 'da', 'turma', 'do', 'macarrao', 'to', 'morta', 'ma', 'feliz', 'ao', 'mesmo', 'tempo', 'quero', 'a', 'do', 'ano', 'que', 'vem', 'logo']"
35,2012-12-23 04:01:36,"['biiiasanto', 'nao', 'tem', 'problema', 'a', 'burca', 'disfarça']"
36,2012-12-23 02:35:16,"['acabei', 'de', 'publicar', 'uma', 'foto', 'httptcoqaibywhg']"
37,2012-12-21 21:19:10,"['to', 'no', 'salao', 'desd', 'as', '5', 'quero', 'ficar', 'pronta', 'logo', 'to', 'ansiosaaaa']"
38,2012-12-21 16:07:34,"['éeeee', 'hojee', 'e', 'essa', 'hora', 'nao', 'passa']"
39,2012-12-21 05:39:49,"['colaçaomotherfatherlif', 'httptcozokxuku9']"
40,2012-12-20 04:07:44,"['caaduart', 'nao', 'tira', 'sarro', 'eu', 'ainda', 'vou', 'me', 'vingar', 'delaaa', 'fla', 'pra', 'ela', 'ficar', 'esperta', 'hahahahha']"
41,2012-12-20 03:56:40,"['caaduart', 'ela', 'tbmmm', 'fez', 'issso', 'outro', 'dia', 'me', 'acordo', 'de', 'um', 'jeito', 'q', 'eu', 'quas', 'infartei', 'fd', 'master']"
42,2012-12-20 03:31:09,"['que', 'o', 'mai', 'simpl', 'é', 'o', 'mai', 'important']"
43,2012-12-20 03:30:48,"['givanschel', 'biiiasanto', 'isabelacaraffa', 'giovannacaraffa', 'q', 'medo', 'de', 'vcss', 'so', 'nao', 'podem', 'se', 'afogar', 'de', 'resto', 'nao', 'duvido', 'de', 'nada', 'ahhahaha']"
44,2012-12-20 03:25:00,"['giovannacaraffa', 'givanschel', 'aaahaha', 'até', 'parec', 'quero', 'so', 'verrrrr']"
45,2012-12-19 22:56:35,"['acreditar', 'que', 'é', 'capaz', 'e', 'que', 'não', 'é', 'meno', 'que', 'ninguém']"
46,2012-12-19 00:29:53,"['lipefd', 'boaaa', 'noit', 'irmãoo', 'e', 'se', 'prepar', 'pra', 'sextaaa']"
47,2012-12-18 16:29:04,"['iisaalima', 'aaaai', 'tadica', 'mai', 'ela', 'vai', 'passa', 'sim', 'tomara']"
48,2012-12-10 01:17:01,"['isaheinrich', 'ainda', 'bem', 'q', 'vc', 'sabe']"
49,2012-12-07 22:59:00,"['se', 'um', 'problema', 'é', 'grand', 'demai', 'não', 'pens', 'nele', 'e', 'se', 'ele', 'é', 'pequeno', 'demai', 'pra', 'quê', 'pensar', 'nele']"
50,2012-12-07 21:43:24,"['febottelli', 'nosssa', 'que', 'delicia', 'o', 'sorvet', 'daí', 'é', 'demaissss']"
51,2012-11-16 18:07:04,"['chorar', 'sozinha', 'é', 'tão', 'mai', 'trist']"
52,2012-11-05 19:57:52,"['sarahfurlanetto', 'giovannacaraffa', 'nao', 'precisa', 'nem', 'mandar', 'sm', 'bonitinho', 'só', 'respond', 'no', 'face', 'já', 'ta', 'valendo', 'hahahahaha']"
53,2012-11-03 01:06:16,"['seunomecu', 'isa', 'essa', 'aí', 'é', 'tão', 'rica', 'que', 'o', 'pai', 'dela', 'já', 'comprou', 'o', 'enem', 'e', 'ela', 'já', 'fez', 'isaheinrich']"
54,2012-11-03 00:29:48,"['mai', 'o', 'meu', 'corpo', 'é', 'fechado', 'meno', 'o', 'meu', 'coração', 'que', 'abrr', 'desesperado', 'pedindo', 'calado', 'aceita', 'paixão']"
55,2012-10-04 01:04:28,"['o', 'mai', 'dificil', 'agora', 'é', 'pensar', 'que', 'somo', 'apena', 'dua', 'desconhecida', 'que', 'se', 'conhecem', 'muito', 'bem']"
56,2012-09-23 02:54:45,"['brucaraffa', 'nao', 'acredito', 'q', 'vc', 'ta', 'acordada', 'aindaaa']"
57,2012-09-23 02:14:56,"['brucaraffa', 'entao', 'para', 'de', 'comerrrrr', 'gorducha']"
58,2012-09-23 02:11:13,"['brucaraffa', 'claro', 'eu', 'q', 'fizzzz']"
59,2012-07-29 01:02:06,"['giovannacaraffa', 'moooor', 'hahhahahahhahah', 'xiiiiiiiiiiii']"
60,2012-07-28 03:51:36,"['isamorenu', 'é', 'essss', 'mesmo', 'é', 'mt', 'fofo']"
61,2012-07-28 03:42:16,"['isamorenu', 'eu', 'tbm', 'to', 'assistindo', 'ahhahaah', 'problematica']"
62,2012-07-28 02:19:45,"['a', 'mentira', 'dói', 'a', 'verdad', 'mata', 'mai', 'a', 'dúvida', 'tortura']"
63,2012-07-12 03:02:32,"['brucaraffa', 'rebecacuryy', 'abandono', 'fiquei', 'esperando', 'ela', 'chegar', 'até', 'mensagem', 'eu', 'mandei']"
64,2012-07-12 02:41:19,"['brucaraffa', 'me', 'abandono', 'poxa']"
65,2012-06-28 02:44:47,"['coriiiiinthiaaaaaaaaaaan', 'corinthian', 'minha', 'vida', 'corinthian', 'minha', 'historia', 'corinthian', 'meu', 'amoooooooooorrrrrrrr']"
66,2012-06-27 20:58:44,"['e', 'só', 'alcançamo', 'ond', 'o', 'nosso', 'braço', 'chega', 'e', 'só', 'vemo', 'até', 'ond', 'chega', 'o', 'nosso', 'olhar']"
67,2012-06-24 23:56:22,"['e', 'a', 'gent', 'nem', 'ficou', 'mesmo', 'assim', 'eu', 'nao', 'tiro', 'você', 'da', 'cabeça', 'o', 'pouco', 'que', 'durou', 'nosso', 'encontro', 'me', 'faz', 'duvidar', 'q', 'um', 'dia', 'eu', 'te', 'esqueçaaaaa']"
68,2012-06-21 03:04:51,"['brucaraffa', 'recalcada']"
69,2012-06-21 02:59:53,"['saaanto', 'o', 'caralhoo', 'lugar', 'de', 'peix', 'é', 'deentro', 'do', 'aquaaario']"
70,2012-06-21 02:58:51,"['coriiiinthian', 'corinthian', 'minha', 'vidaaaa', 'coriiinthian', 'minha', 'historia', 'corinthiian', 'meu', 'amoooooooooorrr']"
71,2012-06-12 23:01:01,"['carolinnavalen', 'carol', 'ja', 'mandei', 'o', 'tel', 'da', 'moça', 'do', 'golden', 'no', 'chat', 'bjbj']"
72,2012-06-09 19:52:30,"['quem', 'tem', 'cara', 'de', 'boba', 'muita', 'veze', 'não', 'é']"
73,2012-05-28 01:17:55,"['leduarte', 'xiii']"
74,2012-05-28 00:12:16,"['leduarte', 'até', 'ia', 'te', 'mandar', 'uma', 'mensagem', 'agra', 'fofa', 'e', 'meiga', 'ma', 'ja', 'passo', 'a', 'saudad', 'hahahahaha']"
75,2012-05-28 00:10:31,"['leduarte', 'caaduart', 'introsa', 'nao', 'que', 'ninguem', 'te', 'chamo', 'aqui', 'hahahaha']"
76,2012-05-28 00:01:57,"['caaduart', 'depoi', 'quero', 'saber', 'da', 'festa', 'hein', 'carolin', 'hahahahaha']"
77,2012-05-13 00:50:23,"['verysmotta', 'ahhaha', 'essa', 'musica', 'é', 'sensacion', 'é', 'a', 'da', 'minha', 'irma', 'hahahhaah']"
78,2012-05-01 02:53:06,"['letifranco', 'to', 'imaginando', 'a', 'cena', 'as', 'veia', 'dançando', 'hahahhahhahahah']"
79,2012-04-29 18:30:03,"['anzu', 'demaaaaaaaaaaai', 'melhor', 'lugar']"
80,2012-04-14 00:19:29,"['rebecacuryy', 'para', 'com', 'isso', 'senao', 'vo', 'rasgar', 'a', 'carta', 'q', 'vc', 'escreveu', 'pro', 'justin', 'dp', 'nao', 'reclama', 'hahahahahahhaah']"
81,2012-03-10 16:18:42,"['brucaraffa', 'viu', 'minha', 'mensageem', 'que', 'hora', 'vc', 'sai', 'hjj']"
82,2012-03-03 18:11:26,"['giovannacaraffa', 'me', 'respond', 'no', 'chat', 'preciso', 'flar', 'com', 'vcccc']"
83,2012-02-18 00:21:13,"['paaaartiu', 'rj']"
84,2012-02-12 19:18:09,"['e', 'pensar', 'que', 'semana', 'q', 'vem', 'essa', 'hora', 'eu', 'to', 'no', 'rioo', 'deliiiicia']"
85,2012-01-28 02:23:25,"['afreitas2', 'xiiii', 'tá', 'inspiradoo', 'haaha']"
86,2012-01-27 20:52:07,"['verysmotta', 'tá', 'a', 'todo', 'o', 'vaporrr', 'tá', 'disputadoo', 'hein']"
87,2012-01-27 05:43:50,"['nanaabandeira', 'e', 'eu', 'nao', 'participei', 'do', 'paraben', 'nao', 'ingrata', 'hahahaha']"
88,2012-01-15 03:27:23,"['giovannacaraffa', 'aaaai', 'meu', 'deeuss', 'quero', 'seu', 'pay', 'per', 'view']"
89,2012-01-15 02:58:50,"['leduarte', 'cade', 'vcc', 'jà', 'essqueceu', 'de', 'mim', 'veem', 'loogoo']"
90,2012-01-13 19:26:10,"['giovannacaraffa', 'vc', 'viu', 'o', 'q', 'eu', 'falei', 'no', 'face', 'to', 'carent', 'de', 'prima']"
91,2012-01-11 01:56:11,"['rebecacuryy', 'e', 'como', 'vc', 'chorouu', 'hein', 'hahahahha', 'eu', 'lembroo']"
92,2012-01-04 22:35:06,"['leticinhaduart', 'piscininha', 'delicia', 'mesmo', 'te', 'amoooo']"
93,2011-12-06 21:37:40,"['brucaraffa', 'viu', 'o', 'que', 'eu', 'te', 'mandei', 'no', 'face']"
94,2011-12-06 19:39:10,"['brucaraffa', 'aaaah', 'demai']"
95,2011-12-06 19:00:22,"['brucaraffa', 'q', 'musicaa']"
96,2011-12-02 00:57:14,"['giovannacaraffa', 'gosto', 'da', 'minha', 'musiquinha', 'néee']"
97,2011-12-01 23:16:24,"['giovannacaraffa', 'to', 'achando', 'uma', 'boa', 'ideia', 'agent', 'ficar', 'ai', 'na', 'sua', 'casa', 'amanha', 'hahha', 'to', 'com', 'saudad', 'hahaha']"
98,2011-09-30 22:36:22,"['é', 'quero', 'ver', 'quando', 'voltar', 'pra', 'casa', 'as', 'coisa', 'dela', 'ela', 'vou', 'sentir', 'mt', 'falta', 'minha', 'filha']"
99,2011-09-30 22:31:52,"['giovannacaraffa', 'gica', 'a', 'kii', 'morreu']"
100,2011-09-30 19:30:56,"['verysmotta', 'nem', 'me', 'despedi', 'brigada', 'veri']"
101,2011-09-30 19:25:26,"['verysmotta', 'e', 'pior', 'q', 'ela', 'morreu', 'de', 'madrugada', 'e', 'minha', 'mae', 'mae', 'nao', 'me', 'conto', 'por', 'causa', 'dasprova']"
102,2011-09-30 19:16:42,"['dia', 'trist', 'minha', 'cachorra', 'morreu', 'te', 'amo', 'kii', 'obrigada', 'por', 'fazer', 'part', 'de', '10', 'ano', 'da', 'minha', 'vida']"
103,2011-09-30 00:05:45,"['pedrogrigol', 'vc', 'tá', 'no', 'galeriia', 'tava', 'ai', 'até', 'agora', 'mai', 'no', 'cobasi', 'sabe']"
104,2011-09-23 23:39:07,"['to', 'com', 'vergonha', 'alheia', 'pela', 'claudia', 'leitt', 'sai', 'daí', 'mulheeer', 'hahhahahahhaa']"
105,2011-08-31 00:42:05,"['mathhemp', 'só', 'nao', 'fui', 'hj', 'com', 'as', 'menina', 'pqq', 'tinha', 'aula', 'de', 'tard', 'tá', 'meelhora', 'e', 'vê', 'se', 'não', 'apronta', 'mai', 'heein', 'hahahah', 'beijoo']"
106,2011-08-19 01:21:52,"['anavirginelli', 'ta', 'bom', 'amiiga', 'entao', 'até', 'sábado', 'e', 'vamo', 'aproveitaa', 'pra', 'mata', 'a', 'saudad', 'do', 'melhor', 'jeito', 'hahahaha']"
107,2011-08-19 00:41:30,"['anavirginelli', 'eeai', 'sua', 'vida', 'tá', 'mtt', 'corrida', 'hahaha', 'vê', 'se', 'apareec', 'pq', 'a', 'sua', 'turma', 'daqui', 'exisst', 'tá', 'bjj']"
108,2011-08-19 00:00:29,"['leticinhaduart', 'uiaaa', 'rebeeld', 'amanha', 'vo', 'tenta', 'chega', 'cedo', 'pra', 'guardar', 'lugar', 'lá', 'atrai', 'e', 'vc', 'tbm', 'heein']"
109,2011-08-18 21:43:13,"['nanaabandeira', 'okkkk']"
110,2011-08-18 21:34:07,"['nanaabandeira', 'naao', 'liga', 'denovo', 'aí', 'ela', 'nao', 'vai', 'ficar', 'brava', 'pq', 'foi', 'vc', 'messmo']"
111,2011-08-18 21:30:29,"['rebecacuryy', 'até', 'queria', 'irr', 'mai', 'vai', 'tá', 'mtt', 'cheio', 'mesmo', 'to', 'com', 'preguiçaa', 'e', 'vcc', 'vai', 'aond', 'entao']"
112,2011-08-18 20:57:25,"['nanaabandeira', 'se', 'for', 'mi', 'hermana', 'continuua', 'dormindo', 'hahaha']"
113,2011-08-18 20:56:11,"['rebecacuryy', 'vaai', 'amanha', 'na', 'lofft']"
114,2011-08-18 18:17:45,"['gaacavalcanti', 'gaa', 'tenta', 'pegaa', 'meu', 'rgg', 'pff', 'aí', 'dp', 'q', 'eu', 'fla', 'com', 'a', 'minha', 'mae', 'eu', 'peço', 'denovo', 'bj']"
115,2011-08-18 00:48:48,"['giicaraffa', 'pq', 'ele', 'fingiu', 'sua', 'propria', 'mort', 'pra', 'ficar', 'livr', 'do', 'crime']"
116,2011-08-18 00:47:18,"['baduarte', 'aa', 'entao', 'tá', 'magiina']"
