,created_at,tweet_text
0,2021-05-13 15:53:40,"['more', 'than', '1', 'million', 'rohingya', 'live', 'in', 'congest', 'camp', 'in', 'bangladesh', '–', 'half', 'of', 'whom', 'are', 'children', '‘', 'there', 'is', 'not', 'even', 'an', 'inch', 'gap', 'between', 'hous', '–', 'and', 'they', '’', 're', 'not', 'hous', 'they', 'are', 'plastic', 'tarpaulin', 'tent', '’', 'say', 'tearfund', '’', 's', 'jame', 'rana', 'who', 'work', 'in', 'the', 'camp', 'httpstcolwlz7aojzp']"
1,2021-05-13 10:45:46,"['when', 'you', 'twin', 'you', '’', 'll', 'get', 'a', 'fridg', 'magnet', 'set', 'so', 'you', 'can', 'customis', 'your', 'fridg', 'to', 'show', 'your', 'support', 'for', 'thi', 'urgent', 'recoveri', 'programm', 'twin', 'your', 'fridg', 'here', '👉', 'httpstcoytssftdah4', 'httpstcoqid2fz16zi']"
2,2021-05-13 10:45:44,"['your', 'twin', 'fridg', 'will', '👇', '🍚', 'provid', 'emerg', 'suppli', 'of', 'bean', 'rice', 'and', 'other', 'basic', '🍽', 'give', 'famili', 'voucher', 'and', 'cash', 'grant', 'to', 'buy', 'food', '💰', 'enabl', 'famili', 'to', 'start', 'a', 'small', 'busi', 'thi', 'could', 'be', 'grow', 'crop', 'fish', 'rear', 'anim', 'or', 'anoth', 'enterpris', 'httpstco0pc1ygbpok']"
3,2021-05-13 10:45:43,"['we', 'are', 'excit', 'to', 'announc', 'that', 'toilettwin', 'have', 'launch', 'fridgetwin', '🙌', 'by', 'donat', '£30', 'to', 'twin', 'your', 'fridg', 'you', 'will', 'help', 'provid', 'emerg', 'food', 'and', 'livelihood', 'support', 'to', 'famili', 'across', 'the', 'world', 'who', 'are', 'suffer', 'most', 'from', 'the', 'econom', 'impact', 'of', 'covid19', 'httpstcodishilp9ri']"
4,2021-05-12 21:15:05,"['join', 'togeth', 'with', 'peopl', 'up', 'and', 'down', 'the', 'countri', 'on', 'world', 'environ', 'day', 'saturday', '5', 'june', 'as', 'we', 'head', 'to', 'our', 'local', 'park', 'or', 'other', 'outdoor', 'spot', 'and', 'lift', 'up', 'prayer', 'for', 'the', 'climat', 'crisi', '🌎', 'learn', 'more', 'here', '👉', 'httpstcowb2k7ytf0c', 'httpstconp0y6s6mk0']"
5,2021-05-12 20:44:18,"['to', 'sincer', 'call', 'on', 'god', 'in', 'prayer', 'is', 'a', 'sign', 'that', 'we', 'recognis', 'hi', 'unlimit', 'power', 'to', 'solv', 'the', 'ugli', 'situat', 'go', 'on', 'in', 'the', 'sahel', 'gaston', 'slanwa', 'who', 'lead', 'tearfund', '’', 's', 'work', 'in', 'burkina', 'faso', 'share', 'how', 'we', 'can', 'use', 'the', 'bibl', 'to', 'guid', 'our', 'prayer', 'for', 'peac', 'in', 'the', 'sahel']"
6,2021-05-12 15:33:34,"['in', 'the', 'rural', 'area', 'of', 'india', 'there', 'is', 'a', 'lack', 'of', 'doctor', 'and', 'adequ', 'medic', 'facil', 'to', 'tackl', 'coronaviru', 'unemploy', 'is', 'also', 'rife', 'within', 'these', 'commun', 'listen', 'to', 'some', 'of', 'the', 'voic', 'from', 'these', 'commun', 'and', 'pleas', 'join', 'us', 'in', 'prayer', '🙏', 'httpstcoiwo3k7664u']"
7,2021-05-11 18:11:04,"['in', 'indonesia', 'when', 'lockdown', 'restrict', 'were', 'impos', 'in', 'pastor', 'astin', '’', 's', 'villag', 'to', 'help', 'stop', 'the', 'spread', 'of', 'coronaviru', 'she', 'knew', 'the', 'need', 'of', 'her', 'commun', 'had', 'chang', 'so', 'she', 'adapt', 'the', 'support', 'that', 'her', 'church', 'offer', 'to', 'help', 'those', 'in', 'need', '👏', 'httpstcorbh6x859yl', 'httpstco5xtsrbzpvn']"
8,2021-05-11 16:03:09,"['tearfund', '’', 's', 'local', 'partner', 'is', 'help', 'peopl', 'in', 'the', 'drc', 'to', 'rebuild', 'their', 'live', 'after', 'flee', 'conflict', '–', 'with', 'some', 'seed', 'simpl', 'tool', 'and', 'a', 'plot', 'of', 'land', 'to', 'farm', 'peopl', 'like', 'isabel', 'are', 'abl', 'to', 'feed', 'their', 'children', 'and', 'have', 'a', 'sourc', 'of', 'incom', 'httpstcoytrb5gvwv6']"
9,2021-05-10 20:30:00,"['read', 'thi', 'heartwarm', 'tearfund', 'stori', 'which', 'church', 'pastor', 'kenneth', 'makwenda', 'in', 'zimbabw', 'say', 'is', 'a', 'shine', 'exampl', 'of', 'an', 'empow', 'commun', 'and', 'of', 'the', 'power', 'of', 'come', 'togeth', 'to', 'use', 'local', 'resourc', 'to', 'transform', 'live', '👏']"
10,2021-05-10 18:30:00,"['the', 'peopl', 'of', 'lebanon', 'are', 'desper', 'in', 'need', 'of', 'our', 'prayer', 'as', 'the', 'countri', 'ha', 'reach', 'the', 'brink', 'of', 'a', 'major', 'hunger', 'crisi', 'pleas', 'join', 'us', 'in', 'lift', 'up', 'all', 'those', 'in', 'lebanon', 'who', 'are', 'struggl', 'to', 'buy', 'food', 'pray', 'that', 'they', 'will', 'get', 'the', 'support', 'they', 'need', 'dure', 'thi', 'time']"
11,2021-05-10 15:33:06,"['should', 'chariti', 'start', 'at', 'home', 'thi', 'brilliant', 'articl', 'by', 'dr', 'ruth', 'valerio', 'and', 'gideon', 'heugh', 'explor', 'the', 'biblic', 'answer', 'to', 'thi', 'question', '👉', 'httpstcoqqwgdmneiw', 'httpstconvsyhj1bto']"
12,2021-05-09 20:02:06,"['jesu', 'declar', 'that', 'the', 'two', 'greatest', 'command', 'are', 'to', 'love', 'god', 'and', 'love', 'your', 'neighbour', 'but', 'he', 'wasnt', 'just', 'talk', 'about', 'care', 'for', 'the', 'peopl', 'on', 'our', 'street', 'christ', 'radic', 'answer', 'to', 'the', 'question', 'who', 'is', 'my', 'neighbour', 'chang', 'not', 'onli', 'who', 'but', 'how', 'we', 'love']"
13,2021-05-09 16:15:04,"['for', 'the', 'spirit', 'god', 'gave', 'us', 'doe', 'not', 'make', 'us', 'timid', 'but', 'give', 'us', 'power', 'love', 'and', 'selfdisciplin', '2', 'timothi', '17', 'httpstconxvolaqisw']"
14,2021-05-09 12:30:35,"['pleas', 'join', 'us', 'in', 'prayer', '🙏', 'httpstcoajgeq4yyk8']"
15,2021-05-08 14:56:40,"['gaston', 'slanwa', 'who', 'lead', 'tearfund', '’', 's', 'work', 'in', 'burkina', 'faso', 'share', 'how', 'we', 'can', 'use', 'the', 'bibl', 'to', 'guid', 'our', 'prayer', 'for', 'peac', 'in', 'the', 'sahel', 'httpstcozlyp8ysi7l']"
16,2021-05-07 20:11:01,"['our', 'team', 'in', 'myanmar', 'share', 'how', 'they', '’', 've', 'been', 'affect', 'by', 'the', 'coup', 'and', 'how', 'we', 'can', 'be', 'support', 'them', 'through', 'prayer', '🙏', 'join', 'us', 'in', 'lift', 'up', 'to', 'god', 'those', 'who', 'have', 'lost', 'their', 'famili', 'member', 'and', 'those', 'whose', 'famili', 'member', 'have', 'been', 'arrest', 'httpstcoo4t3sd53uj']"
17,2021-05-07 18:42:03,"['tearfund', '’', 's', 'local', 'partner', 'is', 'help', 'peopl', 'in', 'the', 'drc', 'to', 'rebuild', 'their', 'live', 'after', 'flee', 'conflict', '–', 'with', 'some', 'seed', 'simpl', 'tool', 'and', 'a', 'plot', 'of', 'land', 'to', 'farm', 'peopl', 'like', 'isabel', 'are', 'abl', 'to', 'feed', 'their', 'children', 'and', 'have', 'a', 'sourc', 'of', 'incom', 'httpstcoqklbxmivrh', 'httpstcov0ner5yfaa']"
18,2021-05-07 16:03:35,"['our', 'world', 'of', 'differ', 'updat', 'accord', 'to', 'twoyearold', 'jonathan', 'are', 'lack', 'in', 'dinosaur', 'and', 'thoma', 'the', 'tank', 'engin', 'thank', 'you', 'clare', 'and', 'tim', 'for', 'brighten', 'our', 'day', 'with', 'thi', 'ps', 'we', 'hope', 'jonathan', 'enjoy', 'the', 'sticker', 'sent', 'by', 'one', 'of', 'our', 'staff', 'member', '👏', 'httpstcole3wswagn']"
19,2021-05-06 19:11:02,"['join', 'with', 'us', 'in', 'prayer', 'to', 'ask', 'god', 'to', 'reveal', 'the', 'injustic', 'around', 'us', 'and', 'how', 'we', 'can', 'make', 'a', 'differ', '🙏', 'httpstcofsqaw4qohd', 'httpstcofbkjybwmyz']"
20,2021-05-06 16:30:00,"['jesu', 'declar', 'that', 'the', 'two', 'greatest', 'command', 'are', 'to', 'love', 'god', 'and', 'love', 'your', 'neighbour', 'but', 'he', 'wasnt', 'just', 'talk', 'about', 'care', 'for', 'the', 'peopl', 'on', 'our', 'street', 'christ', 'radic', 'answer', 'to', 'the', 'question', 'who', 'is', 'my', 'neighbour', 'chang', 'not', 'onli', 'who', 'but', 'how', 'we', 'love']"
21,2021-05-06 14:27:46,"['save', 'the', 'date', '🗓', 'join', 'togeth', 'with', 'peopl', 'up', 'and', 'down', 'the', 'countri', 'on', 'world', 'environ', 'day', 'saturday', '5', 'june', 'as', 'we', 'head', 'to', 'our', 'local', 'park', 'or', 'other', 'outdoor', 'spot', 'and', 'lift', 'up', 'prayer', 'for', 'the', 'climat', 'crisi', '🌎', 'learn', 'more', 'here', '👉', 'httpstcowb2k7ytf0c', 'httpstcoclifqrxd73']"
22,2021-05-06 09:26:03,"['ludlow', 'revnataliea', 'londonmarathon', 'amaz', 'we', 'hope', 'train', 'is', 'go', 'well', '🙌']"
23,2021-05-05 16:11:01,"['a', 'tearfund', 'partner', 'in', 'mali', 'ha', 'help', '100', 'women', 'and', 'their', 'famili', 'to', 'overcom', 'hunger', '–', 'and', 'earn', 'an', 'incom', 'too', 'after', 'divid', 'a', 'piec', 'of', 'land', 'into', '100', 'plot', 'women', 'like', 'yaken', 'have', 'been', 'taught', 'how', 'to', 'farm', 'in', 'a', 'sustain', 'way', 'read', 'more', 'here', '👇', 'httpstcosbxt8dk1gr']"
24,2021-05-05 15:19:45,"['prais', 'god', 'thank', 'to', 'the', 'local', 'church', 'and', 'a', 'tearfund', 'partner', 'organis', 'in', 'brazil', 'alzira', 'no', 'longer', 'ha', 'to', 'worri', 'about', 'wake', 'up', 'at', 'midnight', 'to', 'collect', 'water', 'for', 'her', 'famili', 'she', 'ha', 'a', 'clean', 'sourc', 'of', 'water', 'on', 'her', 'doorstep', '‘', 'it', 'is', 'a', 'wonder', '’', 'she', 'say', 'httpstcoozoyrbwwup']"
