,screen_name,friends_count
0,Technavio,89
1,mobileiron,2267
2,AlcaideJC,737
3,jimmy_wales,991
4,sparta_eu,804
5,NormanFosterFdn,68
6,IndraCompany,740
7,LORENZOOswaldo,2583
8,EU_Eurostat,88
9,fer_ituarte,221
10,ZHA_News,388
11,AnaBotin,75
12,TierraBurritos,116
13,Luis989,227
14,strataconf,3922
15,Ellen_Friedman,940
16,ted_dunning,154
17,alan_grogan,1489
18,joep,268
19,adamlashinsky,435
20,IEGroup,3725
21,ajkeen,959
22,ThorOlavsrud,163
23,rodriguezhernan,47052
24,simonsugar,774
25,Cheetah_Digital,2246
26,the_cma,3135
27,BCG,912
28,luiscardo_jalon,76
29,DataMick,5874
30,JonathanAFrye,3085
31,MDCPartners,705
32,dherman76,1595
33,jaysondemers,237
34,joseph_pagano,296
35,bbalfour,221
36,enisa_eu,883
37,datiobd,741
38,simonlporter,112527
39,patricedigi,2039
40,digimindci,2711
41,mc10inc,392
42,nogueratejedor,338
43,APatQuin,776
44,jaykreps,685
45,SlimBaltagi,1643
46,algorithmia,1912
47,doppenhe,349
48,Ronald_vanLoon,179871
49,josepcurto,1101
50,brakmic,201
51,loogic,3731
52,uddenfeldt,8009
53,Amscreen,2813
54,IdoBigData,8
55,alaindebotton,2004
56,InnovationIoT,811
57,GoogleStartups,1131
58,TE_GranEmpresa,2785
59,jose_mendiola,182
60,LinkedInMktg,755
61,linkedinselling,9102
62,MarquesDeGrinon,1493
63,phillipsrichj,610
64,hajozaki,500
65,gmiritello,1183
66,IBMData,136
67,DataWorksSummit,35
68,HPE_Ezmeral,4482
69,cldrcommunity,390
70,cloudera,3160
71,ThinkGoogleES,3335
72,rmelody,3349
73,Experian_ES,472
74,BigDataBrunch,124
75,Bidoop_BR,97
76,Bidoop_ES,366
77,agonzaca,51
78,Analyticmate,5
79,kickstarter,1187
80,InsightBrief,19385
81,AccentureTech,2562
82,StrativityGroup,2143
83,sweetspot,798
84,thebrainlady,59
85,pinchito,1538
86,slashgear,62
87,databeers,749
88,sbanker,129
89,jaimecuesta,208
90,TomCRath,316
91,davidjenyns,304
92,shivon,1533
93,monacolange,348
94,newscientist,229
95,ecoalf,1809
96,CBinsights,8
97,lideditorial,1871
98,ForbesTech,14698
99,AudienseCo,72628
100,ajemadrid,2509
101,MadridEmprende,4722
102,MEL_marketing,102
103,abarbero,3317
104,ImpactHubMAD,2529
105,ialcazar,618
106,Linmvp,715
107,Wayra,654
108,WillmottPaul,3367
109,CiberJos,197
110,markwschaefer,27467
111,nbaqsc,29
112,josemarimayoral,1422
113,loveahappyend,1293
114,Recode,644
115,JGarciaVidal,261
116,Entrepreneur,1473
117,JoseMaPalomares,476
118,DanielPink,1985
119,AdamMGrant,995
120,Tagoartwork,2427
121,mtascon,3413
122,susanscheidler,273
123,hm_blanco,186
124,tame_it,1469
125,robertofintech,2306
126,GemAmethyst,288
127,slealm,19227
128,diegosoro,963
129,pgreenbe,4631
130,omunozgarcia,337
131,hugomcpinto,859
132,FosterPartners,46
133,ro_rocky_,1119
134,amelianycmadrid,822
135,doloresvela,3939
136,frangonzalez,327
137,mradamscott,1330
138,FeverBee,10
139,RichMillington,90
140,filo_UAC,101
141,isabolm,641
142,pedrojareno,379
143,2suona,440
144,rachelhaot,3439
145,diezdedios,655
146,Journalism2ls,1106
147,Econsultancy,1209
148,AGCasillas,632
149,SalvadorRequena,308
150,Gonzalomartin,725
151,Mcruzz,722
152,chrisbrogan,690
153,BBVAInnovation,12650
154,alfredodepaz,1693
155,wlappe,5888
156,DavidGNavas,932
