,screen_name,friends_count
0,Romisaa_queen,2867
1,geemahaltohr,90
2,1kiitabat,84
3,Great_Phr,3
4,DuostoY,38
5,PrincessSense07,722
6,photo_says,43
7,Sii_mp,85
8,JawwyTV,21
9,kalo_nrl,356
10,4Nfsk,40
11,1KAZEBAT,46
12,sh3ray,16
13,e3iii_,249
14,NZZ7Z,8
15,R_essea,11
16,Iqtbasss,24
17,ss567437s,1807
18,FotBeil,17
19,saara_hamad,374
20,Nahoola00a_SA,343
21,aMa_404,94
22,MAN_SENSE_VIP,34
23,66290_war,849
24,shimooo125,5383
25,az22p,328
26,Lata7zan_,25
27,F9_0A,2702
28,iarwa_su,216
29,ghamud_S,1156
30,admant_wajuduk,11769
31,r3rr11,3539
32,k_alemat,12
33,amani_kassar,1005
34,asmaa_but,36
35,althekra2001,47
36,hi6__,12552
37,Aa1357908,35
38,Galzuhair,518
39,adbiey,167
40,1kapt_,47
41,_1shadow_,2
42,Ss_899gh0,8281
43,Ntxl_,6
44,AUTM_ACADEMY1,4535
45,zainabb1212,139
46,AlrohilyAida,652
47,_w789,3
48,Maryyyyyma,6286
49,almzun_,6709
50,MO0101_o,4285
51,yaldees32,1064
52,basooooom_77,5431
53,m1PbAmGGQU69oqi,455
54,ASAS06464,8
55,banefuil,419
56,Wam_Shakespeare,1
57,JstQu,20
58,bsalsharari,346
59,for_amnah2,185
60,RaqmKSA,5
61,ggyyooii,261
62,s3ed_q,170
63,nsmatabeer11,58
64,gft1151,4
65,iPulsee_,31
66,n_x_n6,172745
67,AfnanKh5,8
68,D_Ejapi,91
69,Saleh_l9,400
70,DrReemMansour,100
71,Beauty33651074,618
72,AaBb_7461,67570
73,c5x15A8cjwZE4CV,1247
74,FFF_016,153218
75,YaMsh3L,706
76,buh_6008,74
77,manoabdulaziz,58
78,aalkoautr4488,14
79,GEYER__,38
80,ran14021,101
81,HaneenAlMamouri,458
82,abwfhdalswady,3616
83,Kaoks1,52310
84,davidoff3243,3723
