,screen_name,friends_count
0,legally_blondex,262
1,JC_Upfront,374
2,KatyGoshtasbi,11514
3,juliettemm,1760
4,akhoya87,1391
5,blairlawdorf,782
6,sara_j__s,467
7,am_dino_rawr,274
8,rtushnet,45
9,cjdcat,2571
10,JusticeLandau,305
11,mcrandley,1696
12,egwaldman,262
13,MargoRusconi,541
14,Elieherman,483
15,KenChuNC,639
16,VanHoAdam,1046
17,djag2,1284
18,___myreee,1906
19,LegalLevy,590
20,mattkatz00,4441
21,MattFriedmanNJ,1165
22,athasn,184
23,jkubicki,1564
24,BadNJTakes,31
25,aram,3748
26,CJSprigman,965
27,Inspiredlawyer,4739
28,AI_Regulation,89
29,DigitalEU,1263
30,mikewhelanjr,2765
31,profdaf,997
32,bitclout500,380
33,Eric_E_Johnson,515
34,andy_geronimo,2535
35,cyberlawclinic,290
36,KendraSerra,1383
37,EthickingStacie,1162
38,c_estclairee,495
39,_xxteam,89
40,alexpetraglia1,221
41,RedCaveLegal,2472
42,GoveeOfficial,44
43,RutgersLaw,208
44,ip_yoshi,168
45,lawdroid,1459
46,sdiver100,2098
47,JeffLewisLaw,2263
48,_S_choir,1357
49,lex_node,6318
50,C19VaxxUpdates,4
51,LawyerFreeRange,811
52,Jezhop,3340
53,sronalikani,4852
54,JuSummerhayes,957
55,museumofhumor,9366
56,BigLawFail,60
57,akjennings,3323
58,hollygolawly,2520
59,cagoldberglaw,2350
60,hgargan,1113
61,ThibautCaoudal,612
62,TeniaClayton,641
63,heyitsalexsu,132
64,danjfreemanDC,316
65,mcpli,2434
66,jrhuddles,1205
67,a_zatarain,1239
68,grok_,588
69,kategage,2471
70,KatieReisner,691
71,KatiePhang,1155
72,katieoyama,912
73,AmycusBrief,684
74,aerwrites,1487
75,njcourts,173
76,jessin_progress,614
77,DavinaSass,435
78,ChrisHDallas,798
79,t_streinz,3532
80,JDGingerich,1058
81,JoinPaladin,1351
82,Clevy_Law,5286
83,howkhang_lim,613
84,mrjaypeasmith,2307
85,patentlyo,3326
86,profalankchen,1879
87,kimballdparker,107
88,nj_vaccine,33
89,ericgoldman,179
90,rcalo,450
91,Lawgeek,2945
92,WriterJane74,300
93,MadiValentine,1632
94,VP,6
95,23cschwartz,632
96,biglawgothgf,1127
97,BernieSanders,1473
98,davekarpf,4276
99,InReBabyAtty,741
100,vy_tweetss,804
101,Writerinlaw,1921
102,TheLawGiraffe,553
103,k_saxoni,1519
104,KatharinaPistor,716
105,boironattorney,2031
106,RebeccaRettig1,1181
107,r_ross_campbell,888
108,lex_DAO,37
109,ProfessorPerino,275
110,BenPEdwards,2268
111,_fugeela_,804
112,SwiftOnSecurity,8956
113,Klonick,1680
114,jesqa_,3745
115,Gsb_Esq,1884
116,FleabagforLife,1684
117,JosephPatrice,5276
118,xmilkypuff,339
119,cheheaven,916
120,WeezieEsq,3331
121,Turkewitz,345
122,jdmortenson,1399
123,DanLinna,7803
124,Chase_Hertel,2604
125,glambert,2678
126,davidskemp,792
127,dnazarian,3753
128,BryanAGarner,748
129,vintagegalholly,1900
130,WiseWyzard,994
131,fullstackavocat,149
132,L_DiPaolo,1726
133,emily7grant,695
134,launch_house,109
135,lawofplants,440
136,EHA_appeals,4560
137,MeganCarolan,3760
138,TheRoaringKitty,97
139,btcadvisory,213
140,BlackElleWoods,582
141,thetopexception,4679
142,JessicaJackson,891
143,LegalLeadTheWay,3407
144,jkimballcook,2337
145,brianchamilton1,391
146,CrashLewin,687
147,eulas_boyd,1263
148,TheLawyerDiary,1854
149,BeakFinch,862
150,AnnemarieBridy,1055
151,chamath,801
152,super_trades,2797
153,wsbmod,69
154,wallstreetbets_,17
155,WSBChairman,780
156,joejohnson_2,824
157,SecBlinken,33
158,alexgarzanyc,170
159,tomryanlaw,645
160,Terisl,342
161,lauren_marinaro,758
162,fmnsthist89,776
163,fswisen,3807
164,katiebabe46,524
165,Lizzidi,4994
166,edit_susan,3873
167,robogeographer,124
168,HiraethResists,10793
169,cadaeibfec,790
170,jadler1969,1264
171,m_caruso,245
172,KaytHester,2347
173,RickGarnett,602
174,LearnedHand5,1139
175,LandonMagnusson,401
176,JoshuaJPrince,1853
177,ckieser13,1371
178,caminoky,362
179,FischettiJA,443
180,legallyplucky,3061
181,IanReifowitz,2162
182,strugglepedia,734
183,RimaSirota,111
184,ProfSueMcMahon,491
185,mjcedrone,1053
186,KristenTiscione,22
187,erinccarroll13,759
188,jlwherry,179
189,godel1717,4854
190,DrMelOB,5003
191,winkiepp,3531
192,ZieglerMarcia,245
193,RKSlaughterFTC,430
194,BlakeProf,911
195,blawlawlaw,710
196,Surfdudeken03,1654
197,WHCOS,420
198,BullCityVA,1442
199,cshaplaw,1340
200,HillaryClinton,933
201,CanPanicNow,1920
202,POTUS,12
203,MarkHertling,250
204,HistoryMuppet,1414
205,JoeBilby1,4217
206,ECMcLaughlin,2207
207,_eon_,84
208,DrBiden,22
209,primnimproper_,1701
210,NJDSC,943
211,Smavy45,4999
212,shoshpd,1236
213,ProfLWiley,2184
214,HudProgressives,716
215,LillianBustle,2391
216,CforevaCl,633
217,hello_divorce,1187
218,DeltaModelLawyr,21
219,robthishandle,338
220,StrikePac,26
221,SecondGentleman,6
222,iusetiustitium,15
223,jordanlperkins,1615
224,bobambrogi,2834
225,LSchwartztol,813
226,BadGeef,357
227,sourgirlyuzu,2921
228,bellingcat,54
229,DWUhlfelderLaw,6625
230,joeyfishkin,339
231,JohnAFlood,8280
232,RuthanneDeutsch,1721
233,bhrenton,5409
234,mariamsiddiqui_,517
235,rachel_thorn_en,1765
236,jsrailton,1011
237,ObiWine_Kenobi,3297
238,sarahjeong,1673
239,emilymiskel,611
240,gladden_dallas,213
241,daniellecitron,5480
242,EllenEFoster,966
243,senateplacement,1203
244,MsLaToshaBrown,6703
245,cliff_notes,893
246,stephenstanwood,1008
247,MikeScarcella,2183
248,Shenanigans_luv,687
249,J_Dot_J,630
250,LawProfTJ,1466
251,lowestnworstuse,881
252,kelspluscoffee,1852
253,kiuchibrewery,6
254,micjm,81
255,SecDef,128
256,kzadrogahart,537
257,iJerseyCity,97
258,millennialprof,1540
259,KimFerzan,299
260,JulesEMiller,2543
261,JTasioulas,1019
262,shadow_hand,425
263,LittleBitOfLaLa,636
264,m_franceschetti,604
265,JonahPerlin,2932
266,LpcProf,2180
267,NancySolomon2,319
268,DissentientOne,972
269,KrisPaap,3337
270,StephenESachs,480
271,shengokai,1143
272,tesswilkry,679
273,HoffProf,2104
274,ProfessorAtkins,859
275,CriminelleLaw,1594
276,PlainError,666
277,JacklynWille,800
278,JacklynWille,800
279,KEWoody,1078
280,Jteisele,844
281,TomGoodman50,760
282,ltrc,3059
283,antonlinecom,583
284,oonahathaway,282
285,regulatorynerd,3391
286,DiegoAlcalaPR,3900
287,GINASMASH_,1617
288,dale_e_ho,1643
289,ShallTakeCare,883
290,bottomless,315
291,SandstromJoanna,3226
292,djsziff,1300
293,LadyLegalWriter,2453
294,opieatlaw,537
295,GrittyNHL,124
296,KerryLeeHaas,3321
