,screen_name,friends_count
0,hildred,138
1,LeighLAuthor,395
2,StaxelGame,19
3,RubyScottAuthor,469
4,bexley_lucy,1579
5,HaleyCass1,199
6,KineticGame,110
7,jinglejam,83
8,lilyseabrooke,465
9,MunroHP,31
10,BUSgameOfficial,2
11,luthor_lexa,586
12,ClareDugmore,642
13,cdarrowwrites,82
14,reaworldwrites,5
15,FUNKYT0WN49,474
16,emilyhayeswords,1044
17,Plaidstallions,1260
18,WWESCLeaks,27
19,Berry2120,413
20,7DaystoDie,8
21,MelissaTereze,1579
22,EricaLeeAuthor,850
23,poppywoods9,287
24,Cynicalexx,101
25,EmmaSterner,1035
26,KCBloomWrites,3555
27,Marvel_FFightUS,20
28,HelpSupercard,1
29,70s_fashion,418
30,70s_party,586
31,lisegoldauthor,3340
32,hilaryiswriting,236
33,WatersSienna,1214
34,sdsimper,3396
35,writeLGBTQ,2799
36,MonicaMcCallan,761
37,PlayOverwatch,247
38,barbarawinkes,3216
39,SW_Andersen,974
40,AuthorLilaBruce,329
41,kc_luck_author,361
42,authorbenson,304
43,CarolWyattBooks,2518
44,authorlilycraig,554
45,AnnaStoneAuthor,388
46,diane_marina,568
47,girl_novelist,12890
48,Jea_Hawkins,1023
49,lesficbooks,59
50,amandaradleyuk,691
51,cynthia_dane,48
52,AshDylanLit,806
53,glaad,42736
54,TheAdvocateMag,1090
55,huffpostqueer,875
56,marian_snowe,97
57,LesbianTalkshow,2807
58,bellabooks,511
59,boldstrokebooks,398
60,JaeFiction,3340
61,LauraConwayFic,2263
62,ClareLydon,1827
63,sybilfoxauthor,7
64,maggieromance,2092
65,AnnaCoveAuthor,153
66,LesbianReviews,6644
67,BumblingBard,359
68,ESpencerWrites,498
69,LezWrites,1929
70,SapphicNovels,4
71,RavenJSpencer,426
72,GiselleFoxBooks,723
73,MelissaBrayden,136
74,romantic_tiff,24
75,IHeartLesfic,4869
76,CaraMaloneBooks,849
77,emstevenswrites,821
78,Eevachu,906
79,MissWestWrites,1622
80,GeekMisconduct,436
81,DreamShaper84,98
82,paulfeig,787
83,ao3org,239
84,AO3_Status,11
85,emtothea,1876
86,WynonnaEarp,395
87,Demilogic,76
88,ArtifexMundi,1594
89,WWESuperCard,59
90,Ghostbusters,107
91,steamcharts,23
92,SteamDB,18
93,Minecraft,34
94,staypuft,94
95,instagram,221
96,nanosounds,60
97,HoustonCountySS,272
98,Steam,9
99,Fanatical,1715
100,humble,384
101,FTB_Team,52
102,YogscastLalna,237
103,YogscastSjin,336
104,YogscastLewis,378
105,Terraria_Logic,310
106,SimonHoneydew,402
107,Mojang,45
108,yogscast,422
109,WarnerRobinsPD,82
110,cinemassacre,67
111,bethesda,467
