,screen_name,friends_count
0,kitcolbert,1058
1,raghuraghuram,515
2,AdamMGrant,994
3,ianmiell,13540
4,sammcgeown,1046
5,ProductHunt,44
6,TobiasLilley,672
7,leftincharge13,411
8,Umberto_Rapetto,6
9,njcar,530
10,emilychangtv,1786
11,Salt_Project_OS,4842
12,plibin,720
13,marcocappato,268
14,qikipedia,1003
15,federicacaladea,985
16,CBugliano,2566
17,domm,311
18,AngelList,52
19,LulzSecurityITA,193
20,CloudNativeFdn,562
21,RachelDines,5402
22,CareAndKickButt,858
23,bryanl,1358
24,troyhunt,1199
25,MalwareTechBlog,479
26,dvassallo,256
27,bpatvmware,905
28,AlekseiStatkevi,8128
29,baskiyer,526
30,uknameit,287
31,promagno80,68
32,RemoteTools,30
33,fabiochiusi,3398
34,matteocolombi,494
35,DellEMC,3897
36,ilariacapua,436
37,sincandela,956
38,a16z,30
39,vmwonvmw,413
40,vmwopensource,173
41,benedictevans,970
42,arungupta,183
43,christianposta,333
44,carlopiana,1525
45,vmwarevcf,526
46,VMware_IT,363
47,micheleboldrin,1291
48,Arnathoth,2884
49,pfazzone,323
50,rseroter,1183
51,mattklein123,200
52,swardley,6360
53,brendandburns,70
54,jbeda,1183
55,zingales,139
56,ChrisShort,1372
57,foisluca84,331
58,intrinsic,39
59,alexellisuk,3031
60,OGiannino,1534
61,hunterwalk,10
62,MashableItalia,37
63,Trueverit,117
64,Nonha_stata,9714
65,RiccardoPirrone,257
66,DellTech,471
67,PierrePFerreira,144
68,vmwarecloud,109
69,cloudhappens,760
70,bitnami,3365
71,OpenSourceOrg,221
72,roy_ritthaler,121
73,Steiner_Matthew,942
74,vmwarecloudaws,1757
75,Sunny_Dua,378
76,SwissCognitive,75015
77,pif_iltestimone,238
78,FabioChiodini,812
79,andy_fitze,52402
80,TomAxbey,826
81,LF_Edge,529
82,CrowdStrike,793
83,haveibeenpwned,1
84,RuggeroCitterio,259
85,mcowger,1589
86,kernelcdub,270
87,dhh,160
88,ajassy,271
89,DalithSteiger,89455
90,fabiomoioli,40
91,iltrumpo,17940
92,ipfconline1,107806
93,antgrasso,48084
94,CloudExpo,8
95,DeepLearn007,118506
96,KirkDBorne,8973
97,AndrewYNg,557
98,Zziagenio78,998
99,VarGroup,1121
100,JamieJBartlett,993
101,virtualjad,1187
102,heptio,88
