,screen_name,friends_count
0,_se1n,406
1,comebqck,16339
2,balletloverin1,1352
3,1kodesu,40
4,azutin_,471
5,Apollon_mk,115
6,maoc_1151,1388
7,0u0_maryu,4144
8,liar_blue_f,1490
9,bomb_riajyu,11264
10,mont_blanc_r,218
11,Yuki__ko0415,141
12,my_name_is_yua,449
13,enjyu_is_god,827
14,farce1421,527
15,kid731,338
16,jesdvava,1068
17,cc2020hg77,5
18,remiy05,6
19,unknown0v,3124
20,rust_no1,880
21,minomino_nico,1613
22,8500cm,546
23,5ilsb,596
24,_mlmn,2822
25,Airastria,632
26,IEDJ9,788
27,Alice_r24,5587
28,McbonaIdsJapan,6798
29,Lezlu_,802
30,TERi_YAKi____,3148
31,v__w_x,242
32,baka_king504557,81
33,rina___0922,137
34,mpwpwpmpmgwgwgw,547
35,tururirarira_,97
36,syunkus,674
37,nanomin73,67
38,aaaaaoi0923,412
39,viproki,5
40,KR_coki,522
41,_omri25,456
42,mtakumi0510,184
43,GKO__7,271
44,NeoChrome77,226
45,k8ak1,964
46,fukaseruna,4313
47,361554,161
48,028646,161
49,723801,162
50,713801,161
51,801928,161
52,801718,161
53,528801,162
54,428801,162
55,801328,162
56,228_801,161
57,803725,176
58,588853,176
59,189236,181
60,484055,177
61,__ll45l4__,1446
62,a_chan_25252,350
63,hung1234563,1760
64,_19mlk,251
65,ramen_1336,1207
66,Nikomiya70,205
67,3Ks_2,357
68,tarotaros_taros,95
69,lndigo_o0,2108
70,e_n_55_z,52
71,moyamonn_,599
72,asagi_nchaku,2073
73,c6nn_,7
74,apa__s,301
75,kii_tera,18658
76,a_m_chan,268
77,_1yz2,8389
78,mako444455555,331
79,cutekeijoshi,933
80,chage_1122,273
81,_ki_s,1950
82,YoujoSEX,937
83,altnelne,462
84,vanvollie4,79
85,sky7s,26
86,uta_kuro965,1170
87,___pomz,15
88,837Af,6
89,837_s,6
90,6154321,6
91,7376836,6
92,9375524,6
93,9765344,6
94,837917,6
95,0122732,6
96,1938763,6
97,2711791,6
98,1000182,6
99,212Uay,6
100,451818,6
101,111Gah,6
102,191_661,6
103,7754331,6
104,101_987,6
105,yurayuracn,5
106,setottikun,121
107,sron1ro,6
108,oxoxttta,2655
109,cherimooo,57
110,4_T_Field,215
111,xKHzx,45
112,t01v_,573
113,syokora_kn,1777
114,092902229,9
115,CC60024269,3796
116,_3milk3_,26
117,wrtyuawt,1824
118,sugu_0315,203
119,shanpaka,66
120,_SYAIN,633
121,world_nise,6684
122,_a40r,55
123,fecblj,2769
124,ccsworld21,3855
125,cocoa_melon,570
126,SUPUKO_,1311
127,379156,160
128,307_582,160
129,107582,159
130,207582,160
131,398_979,156
132,198_979,156
133,979298,154
134,979348,153
135,388979,154
136,052_152,245
137,1521524,245
138,152_252,245
139,152_352,244
140,152_452,243
141,152_552,151
142,152_752,149
143,152_652,149
144,152_852,150
145,012_152,152
146,022_152,149
147,02_152,151
148,952152,151
149,274163,241
150,245_356,241
151,kanrimenti,154
152,_aoielppa,681
153,blanche_rose101,1140
154,fbirdvufbnbvthb,1
155,r__y7,3029
156,knya7n,579
157,boooooooy2,15
158,gogo_eringi,19
159,boooooooy19,19
160,boooooooy21,18
161,8cmn,245
162,inf5h,2695
163,_nasukun,392
164,_ripichu,411
165,3tuka_,33
166,k3d_p,169
167,ebc_mc,316
168,___________Ruly,14
169,OTZ499,448
170,mnckun,467
