,screen_name,friends_count
0,mamadaystv,164
1,zzzgoo_,11
2,syunkon0507,106
3,Dekopon_56,208
4,0hana613,541
5,delpilot,177
6,ARuFa_FARu,682
7,takethemount,2
8,mori2ta,4840
9,emorikousuke,2716
10,yousuck2020,103
11,TwitterMktgJP,39
12,11hx25,69
13,IIMA_Hiroaki,25
14,Sithle011,569
15,Sobaka_Smile,462
16,2akkkan23,146
17,2nd_error403,536
18,yumi_ko0504,193
19,gyuunyuu_umai,543
20,kurumilkice,84
21,maikakino,70
22,quil63,62
23,sekino4koma,161
24,white_com_,9
25,p0_0129,25
26,Messiah_ore,93
27,kazhar530,95
28,0_kaazu,378
29,sendenkaigi,1392
30,peace_s_0618,390
31,E50_N100,86
32,sh1111on,96
33,sykjb30,85
34,__u__c__h,310
35,No498938,467
36,rikanahqru1,181
37,Saaari_41,342
38,sayooooope_0127,319
39,61Nakaji,214
40,tw_meifan,29
41,dentsuho,5
42,mkk1205,220
43,pyxxxx24,244
44,d_tomooomi,103
45,08Kstt,123
46,saho051,160
47,kedked1130,252
48,bei__k,87
49,ActopSmile,233
50,1churishu,203
51,ryknin15,65
52,conakiii,262
53,aois_i,103
54,3v_xo,22
55,poudoure,145
56,nmmw11sk,169
57,ryo60221,97
58,kuon_com,355
59,kaz_ishik,217
60,Jackie_zun,125
61,10sayu,167
62,TeamLEO_sake,144
63,18mi23,191
64,komarigesu,162
65,moumoon726YUKA,333
66,parira_parira,120
67,_naru_illust,76
68,reewi,304
69,aym1066,145
70,go8ma,332
71,re_0128,164
72,hatsuiami,245
73,sa0127chie,305
74,RakuSaaaan,125
75,Mana0544,136
76,lgbt_vision,1097
77,TeamdsYasuda,1348
78,12Elipton,280
79,nu299,243
80,yu4116ri,158
81,sayumio_28,227
82,odecoooz,115
83,kkn0934_17,82
84,aki_gbrdbhftk,124
85,tsbnsg1223,82
86,y_tigers25,494
87,sk_mushi,563
88,Timtama93,120
89,1222arisa12221,56
90,000hoku,189
91,mt2749,209
92,kenichi_Sekky,156
93,maririnnn0130,394
94,hiro_hiroron,300
95,652hmhm,230
96,9204__21,327
97,ZABETH0411,263
98,kfmth_orange035,116
99,nossan_a,229
100,peace_ricky,825
101,reiche125,301
102,sokamitsu,900
103,scaramouch825,277
104,JetPhysical,412
105,ongrdisk,98
106,toomokoo02,181
107,ralphdolphin,517
108,den07rena,226
109,kazzzz09,424
110,jyjcy_rkr,71
111,tierno_riota,265
112,yuyu12345sheep,671
113,mpmpmmpiii,109
114,CnblueJllk,196
115,yozamifaso26,238
116,tamakiiiiiiiiii,246
117,kiiicha38,206
118,gntm5,176
119,saki_anpan,110
120,zoo_xoxo1,587
121,_37mina,196
122,rikanahqru,163
123,trustttme1,99
124,mai06kuma,201
125,kokeshi1009,579
126,tvxq_achamin,206
127,yuchihap,99
128,hrnaya,307
129,Kuwagata_yuto,326
130,bxxxxs2,577
131,xxxcocktail,82
132,lapo_lapo,137
133,nao_8113,322
134,yuka_0225,164
135,aska_ymd,263
136,knokno_o,363
137,chuppachapper,247
138,chocolady221,144
139,kyautp,299
140,ayu0609xxx,256
141,eikoriiiiin,127
142,Viviminne,126
143,supakari626,131
144,mad618,284
145,miyoko_90,344
146,yuuutty1,15
147,corokz,102
148,kbt_hi,106
149,niboniboshi,35
150,ckroool_72,220
151,w1281408non,51
152,0921Tweety,247
153,mikami415,223
154,lobyc5,309
155,mizukikometa,319
156,komaaaami,107
157,10mokoh,251
158,famicom0413,218
159,arigatoa3y2,288
160,mizma1031,141
161,sawa_fu,42
162,1churi93,189
163,mika1205124,307
164,544Mana,73
165,thnxswc,203
166,nmmo31,183
167,aochan8106,282
168,kae_kir,183
169,sweet_nail7676,152
170,peace_s_38,410
171,ha_pyon,143
172,cnblue408,70
173,madorrka,181
174,narrrrru,300
175,a_sacho514,269
176,maaaaanyan812,53
177,Qoo96369,171
178,poyoyon1220,359
179,Sophumoph,193
180,4moma,783
181,aririn1111,230
182,kaizyusan,140
183,wakapiko34,241
184,chanmi2mi2,316
185,eeenr12,185
186,amechiswc,277
187,Dummy_aka,100
188,crcrczr,85
189,rr_kyosm,387
190,mtkhys,206
191,nainaihoi,203
192,tenmaan,66
193,yakinikushoko,278
194,haruu1213,328
195,smithD_14,216
196,srk_oyo,89
197,mm_kkch,307
198,uuuu_ange,212
199,gatsu__chan,540
200,mrtpnd8,388
201,hidem_w1281208,672
202,Yum1s2,167
203,enaririri_yo,148
204,kazumi575,266
205,sweet_nail9696,27
206,mihotns37,267
207,sasakitty_,90
208,yukagan,119
209,aiponyoxox,401
210,tomitan1270,190
211,sayapipipi19,112
212,mdkfksw,105
213,pepepe154_,88
214,y__114,304
215,kajiyui1201,322
216,1_deftech,265
217,sarry2124,368
218,KkKk_aym29,114
219,h_kuri0726,171
220,ki_kiy_,269
221,5293___,352
222,1101na,84
223,awellgod,127
224,mamo1313,187
225,toomokoo22,151
226,nllitle3,282
227,suw356,343
228,gun_43,252
229,yhe0203,438
230,jakennomr,155
231,kaaeae,201
232,xxmauuun,331
233,zkymnoski,67
234,jnlv0329,195
235,sshongtmap,249
236,tixebu,463
237,Saaakiooou,224
238,kanae3148,442
239,E0aM,239
240,natsuki_815,470
241,hakodke,340
242,ayuuu512,211
243,ogamaaaan,212
244,yu_SSS20,166
245,eikorinnn,138
246,hachhi777,218
247,zzzzz5y,472
248,yn_jya,126
249,waraimashooo,165
250,WayaOnigiri,274
251,__misakitty__,119
252,hiro_chococo,206
253,mre_18,257
254,Wdykoo_km,143
255,SY_m14,388
256,kxxxpart2,74
257,kaorikaori13,222
258,cnmeg,221
259,jgano02,267
260,t_jyut,482
261,kaoaoaoaoa,313
262,nanaco1130,492
263,_______ayako,128
264,ri_sak054,214
265,Hmkunnn,116
266,k05418m,128
