,screen_name,friends_count
0,bomb998998,442
1,fedelib84,110
2,movie_goofs,2
3,thomaspower,101268
4,shmupemall,187
5,launchboxapp,68
6,moot_sai,1538
7,SteffenKonrath,128
8,team9spokes,10
9,CaroleBSager,341
10,MovimentoArturo,1503
11,globaltimesnews,520
12,AlmoNatureIT,739
13,NOWTV_It,364
14,AdrianoBardus,83
15,Shockdom,206
16,briankesinger,335
17,avinash,88
18,pimontef,3
19,NetflixIT,375
20,benlandis,1595329
21,Leo_Ortolani,111
22,Dawberry,141
23,renatopresta,218
24,fabiobortolotti,1090
25,arottenbit,1
26,CristinaDAvena,209
27,Cartoon_Club,276
28,AskExpo,340
29,carloalberto52,334
30,mabtheevil,24
31,PurpleTita,162
32,parvalicet,254
33,luciadegasperi,1653
34,WikoItalia,694
35,Frank_Underwood,3
36,neiltyson,39
37,NicSperoni,411
38,stegiulidori,75
39,ProfBrianCox,901
40,elonmusk,106
41,JapaneseTease,48
42,AstroSamantha,1103
43,Philae2014,87
44,ArcheoInfo,101
45,cioni,309
46,drin_j,103
47,J_drin,63
48,vs_house,6
49,therealzen,205
50,carlocentemeri,140
51,retronauthome,83
52,Panini9L,159
53,BabboDigitale,883
54,ilarioneri,206
55,wa_status,1
56,spazioYATTA,728
57,kidpixo,357
58,zoescope,3231
59,Giankarlo75,212
60,ilaria_santi,710
61,tentatividiauro,1480
62,timberners_lee,648
63,fascinorock,2793
64,pimpinella,1565
65,p_castaldi,671
66,astro_luca,83
67,riccardogiorato,259
68,circolo_svolta,388
69,DesignSparkRS,4175
70,granze,341
71,mitchLAURENZANA,29796
72,socialbakers,1672
73,CB_Reader,219
74,ParkaBlogs,1332
75,abarban,466
76,ValeMariani31,215
77,hardjidd,27
78,VermiDiRouge,1702
79,RadioFlanella,315
80,paolaannis,3035
81,TheAtlantic,1054
82,panspinningkids,213
83,claudiobedino,5729
84,Alidiste,1071
85,atm_informa,118
86,_Diegozilla,169
87,andrea_luc,584
88,MascheraGialla,29
89,museoWOW,199
90,DougCoupland,50
91,receinuntweet,161
92,stefano_bandini,297
93,Eliangelsxxx,180
94,pmariuz,1025
95,CorInnovazione,2278
96,instagram,218
97,amazonmusic,3673
98,AmazonKindle,199
99,damianozanardi,399
100,gadlernertweet,382
101,richest74,143
102,imeravigliosi,119
103,zerocalcare,201
104,nexusia27,603
105,GiusCalabrese,844
106,Co_Al,957
107,tdebenetti,572
108,fabiomagliocca,442
109,bebodaun,228
110,Spadak81,1916
111,GreatDismal,283
112,TOKYO_Nerws1,2364
113,MarsCuriosity,172
114,roberto_cavone,282
115,SandorDD,2293
116,B70Marzipan,72
117,WIRED,410
118,Franco_1964,867
119,TheNerdMagazine,338
120,s_miglio,606
121,MikiColla,907
122,cescodv,109
123,seba65,191
124,simonpegg,1
125,ElenaMirulla,130
126,Lucagel,763
127,laCri1981,24
128,AGasperini,145
129,FulviaGiannotti,12
130,babvis,1435
131,vivimilano,49
132,psjovane,1430
133,HacksHackersMI,136
134,wilw,475
135,Ste_Bet,116
136,emiliobellini,72
137,channeldraw,24508
138,antogargi,218
139,lucatraverso,100
140,shevale,636
141,Lovelyblackie83,413
142,chiarami,374
143,ugosavoia,488
144,nikPhone,102
145,tmaxgentile,1432
146,WilliamShatner,612
147,SilviaArale,1092
148,Enkeli9,173
149,ItaloCiro,36
150,chisilli,100
151,tokyoreporter,1067
152,ninjerktsu,321
153,kevinmitnick,3543
154,giulyholly,61
155,openculture,1005
156,TuttoAndroid,144
157,ActuallyNPH,157
158,apandapiace,347
159,Businaro,1073
160,morenamenegatti,1471
161,ambrauser,155
162,fazvaleria,413
163,XxVeryElectroxX,659
164,davidetinini,35
165,paninidigitsIT,48
166,ValentinaEsse,690
167,massimopolidoro,394
168,ggdmilano,564
169,Avenarius28,1575
170,DdiDanni,615
171,DepressedDarth,421
172,USConsMilan,1474
173,Eta,1798
174,doubletwist,8
175,inLanghe,445
176,corriereroma,560
177,marygrace83p,1782
178,lospaziobianco,1678
179,luciprinci,289
180,Gothamist,807
181,apadovese,292
182,JulieBarbier,111
183,DeBortoliF,4310
184,bradipoinside,1453
185,justbellavita,838
186,GeorgeTakei,977
187,Sergiontw,278
188,RobGrassilli,4257
189,corrieremilano,935
190,laurapreti76,314
191,FrigerioMario,773
192,DiegoU,1573
193,asdida,282
194,_SereM_,59
195,GiuliaDevani,1111
196,diecimarzo,215
197,andretosi,451
198,scottmccloud,661
199,CriSky1,102
200,Pastrocchietto,175
201,donshizumino,718
202,PaoloOrtolina,82
203,edp58,480
204,terzogiro,55
205,ilpost,164
206,Rhymisms,8800
207,Fabioslight,99
208,frappacanu,281
209,egarzena,236
210,MezziPubbliciMi,2
211,techwriter_it,234
212,ipadappstorm,65
213,docmanhattan4,1014
214,Ippocampo_,576
215,BorisComics,14
216,fullcomics,247
217,colorami,5243
218,LaFebooks,1288
219,the_jester17,318
220,EdizioniBD,257
221,comicus_it,2540
222,eightbit,4
223,Thelothian,271
224,xxmiglia,167
225,scominu,297
226,debbyc87,410
227,DarthInsight,161
228,fumettidifam,917
229,Shur3n,544
230,mir_iIi_Am,3642
231,likEasSirena,483
232,enver,8415
233,PillBoxMAG,391
234,astro_paolo,73
235,macusato,3
236,Miein,414
237,framordente,878
238,Cercatrice3,23
239,skew78,584
240,Sara_Zappettini,122
241,cerrygrrl,784
242,wikileaks,7498
