,screen_name,friends_count
0,deeoohhtt,43
1,3mah_linaa,4
2,Mera_1230,115
3,hnonh_29,116
4,mnol1410,34
5,mmn_645,2
6,RT___ss,21
7,gXpzNp4TiuT3k3I,313
8,moha22z,335
9,3mtk_yaklbh,79
10,FfdFfd30157994,57
11,7neen466,33
12,slavespricesse2,84
13,3mh_3h,703
14,chattel_sit,366
15,mkfuurgduinft17,466
16,bent__alkuwait3,4
17,Aq3n4cVPaFSVbUW,23
18,Dt5cLF8EB5TwZOQ,131
19,SSXjvDw7Wg9I4ZG,619
20,Rrrraym3,333
21,_gmmma,101
22,hjkl908900,701
23,3mtkm_Nadiyah,2
24,AlshmmriSA_,54
25,ruwqq09,2
26,Noura16825451,1
27,Jeedah58102405,116
28,g_0183,17
29,3mtkmrzan,31
30,xxxl2025,798
