,screen_name,friends_count
0,HouseofDragon,4
1,Bitclout_,24
2,JakeSherman,3591
3,WhiplashWhizkid,59
4,PresidentIRL,239
5,Tommedian,288
6,asfram,1464
7,siobhanehughes,2841
8,deirdrekwalsh,2410
9,ericawerner,1065
10,kristinapet,1694
11,LisaMascaro,1703
12,ShaneMacGowan,14
13,yousuckMZ,7
14,LeilaniMunter,955
15,algo_hvl,51
16,ArsEstHabitus,167
17,Quicksilwr,820
18,ElixirStrings,859
19,andertonsmusic,657
20,markagnesi,20
21,cultofweird,1530
22,KamalaHarris,735
23,GretschUSA,354
24,bill_wyman,1469
25,johnlennon,956
26,doddofthunder,38
27,PaulMcCartney,16
28,CDCgov,270
29,WHO,1738
30,ringostarrmusic,14
31,ronniewood,427
32,donie,7451
33,hannahcorbinnyc,250
34,DrPhillipsMD,1205
35,IrelandEmbUSA,5261
36,IrishTimes,154
37,Independent_ie,203
38,irishexaminer,597
39,LeoVaradkar,1747
40,MichealMartinTD,1888
41,MickJagger,48
42,BoratSagdiyev,33
43,bookbettermusic,498
44,WLRH_893FMHD,733
45,abaileySD39,1408
46,philenespanol,3420
47,kbcdefg,445
48,jimfortier,459
49,slimphilthy,96
50,DaveWillis2,659
51,Squidbillies,40
52,RollingStone,396
53,allsongs,761
54,nprmusic,979
55,nivassoc,2385
56,TesstifyBarker,1286
57,NASCARonNBC,641
58,ProjectLincoln,789
59,markmartin,406
60,ace_frehley,62
61,SpaceX,101
62,NASA_Marshall,785
63,PaulStanleyLive,153
64,RikiRachtman,132
65,AP,6883
66,Reuters,1159
67,LeaderMcConnell,109
68,NicoleEggert,320
69,RonanFarrow,4952
70,TrudiiBee,2037
71,robreiner,331
72,DanRather,828
73,JimmieJohnson,621
74,RPMotorsports,543
75,BubbaWallace,228
76,morgfair,14464
77,MiaFarrow,1165
78,NancySinatra,112415
79,cnnbrk,119
80,elonmusk,106
81,kiss,199
82,FINALLEVEL,1662
83,OfficialHacksaw,1140
84,RicFlairNatrBoy,758
85,JerryLawler,895
86,dustinrhodes,1000
87,Acosta,4799
88,kaitlancollins,878
89,Smorgasboredom,3675
90,MC5movie,5858
91,MC5Dennis,1117
92,JailGuitarDoors,53
93,MC50th,76
94,waynekramer,1808
95,annafifield,2297
96,stevengosphoto,2889
97,JoeBiden,47
98,IRSnews,158
99,Kristen_Beat,277
100,britmarling,184
101,PillAcademy,346
102,maddow,4301
103,ishafoundation,8
104,SadhguruJV,2
105,IceMan681,4951
106,nineinchnails,76
107,RyanJNewman,508
108,bmb_evilempire,231
109,GracieNiemeyer,112
110,donlemon,14378
111,IronCityBham,555
112,MusicBham,479
113,SubstrateRadio,1285
114,SyndicateBham,527
115,BirminghamRocks,483
116,RegsCoffeeHouse,1988
117,BhamMtnRadio,1870
118,magiccitybands,759
119,malloryomeara,930
120,pitchfork,3811
121,CNN,1101
122,StephenKing,131
123,AOC,3195
124,BernieSanders,1473
125,mfrost11,1313
126,Jamalhinton12,2666
127,jaketapper,9829
128,TheDeadDeads,11150
129,Shmartemis,514
130,KaitlinOlson,161
131,alextrieslife,764
132,KeeganMKey,657
133,AnaGasteyer,1002
134,TheRealDratch,1320
135,RMcElhenney,411
136,DannyDeVito,21
137,MamboSauceMusic,15
138,RockabillyRally,1108
139,MiddlesexAppeal,301
140,Gatorrock786,755
141,ArkTones,1522
142,officialslimjim,1155
143,HowardRaucous,177
144,Wolf_Trap,573
145,AshaRangappa_,406
146,WYWB_Campus,183
147,jamminjava,22
148,wittelstephanie,1720
149,anakyser,4449
150,stovehouse,113
151,delaneytarr,1124
