,screen_name,friends_count
0,prairiebean,210
1,Kahjahkins,5917
2,shanselman,10269
3,idoser,41775
4,DerekCressman,142891
5,JamesSurowiecki,348
6,trengriffin,434
7,chrisalexander_,3210
8,TayeDiggs,684235
9,stroker,8675
10,shinypb,126
11,MachinePix,77
12,KristyT,3655
13,BlakerPNW,86
14,JeremyGriffes,7
15,taragentile,1322
16,AdaRoseCannon,706
17,SimoneGiertz,1558
18,KingShitBot,1
19,projectinclude,58
20,ShopifyDevs,1717
21,duretti,358
22,skiingrogge,1423
23,13spencer,976
24,BradleyAngle,504
25,kishau,4878
26,paprbckparadise,7
27,jonrcarroll,4442
28,alousab,168
29,SeeTheRoses,844
30,codebeast,1625
31,b0rk,654
32,homesweethome,304
33,roberthamwriter,2212
34,TheyisWeeHeavy,1634
35,sarahzenith,1
36,samhinkie,1417
37,ThePracticalDev,2611
38,MariyaAlexander,985
39,RepairCoalition,100
40,wirecutter,852
41,manwhohasitall,888
42,ewarren,561
43,teenybiscuit,801
44,lyzidiamond,1802
45,ChappellTracker,1042
46,amythibodeau,4396
47,BeeThinking,180
48,Qcutbrand,147
49,kvox,5166
50,umairh,1525
51,kateloretta,1001
52,SoSayWeDoug,33
53,joeldroot,132
54,chriscoyier,3254
55,JohnMetta,2
56,JRoEsquire,880
57,story_midwife,352
58,ajabeckett,198
59,BabaRamDass,97
60,manglek,434
61,berniescousin,348
62,bmluse,1645
63,shawnacscott,197
64,SarahIannarone,309
65,brainpicker,345
66,tips_js,260
67,PDXStephenG,11321
68,ramit,498
69,_dsawardekar,290
70,mizd,568
71,goodhertz,71
72,youyuxi,1232
73,IjeomaOluo,1079
74,KentBeck,696
75,pycon,6
76,internetofshit,248
77,4myrealfriends,1
78,MaxCRoser,1259
79,WWCodePortland,1241
80,aderaptor,10
81,guybranum,7328
82,butterproject,10
83,kevin2kelly,436
84,sarahmei,2870
85,WeAreMeh,8
86,PDXdataviz,42
87,digmoore,89
88,twoodpdx,1198
89,marazepeda,6859
90,tinysubversions,2664
91,wowsoportland,1
92,SamuelHulick,316
93,bjfogg,517
94,tweetbot,4
95,tapbots,5
96,hondanhon,8367
97,renaud_pdx,39448
98,asymco,385
99,baconmeteor,30
100,Pinboard,335
101,Savage937,338
102,RideReport,229
103,mbethweeks,40
104,tedwheeler,1015
105,sguitjens,102
106,ebaypdx,213
107,geoffunger,44
108,amyhoy,1432
109,michalmigurski,12
110,laurenancona,5724
111,kivlee,50
112,fishpeoples,294
113,1Password,7
114,appleyar,426
115,stephengillett,896
116,TechTownPDX,437
117,TBOGUSBANDRY,771
118,jessmartin,649
119,SturgeonStza,90
120,PortlandBPS,572
121,gknauss,239
122,jsonstat,1310
123,oregoncfair,355
124,Fritinancy,5665
125,everywhereist,589
126,wpsilt,210
127,pragdave,60
128,floraworley,1505
129,RWD,1
130,tsunamino,1325
131,SaraSoueidan,203
132,brad_frost,416
133,andymcmillan,30
134,SusanKare,534
135,smartereveryday,910
136,CJMcCollum,2108
137,DanielleFong,7640
138,ethanhein,774
139,VernacularType,89
140,agilelynn,735
141,cloutchomarx,3988
142,austinpwhipple,127
143,estellevw,104
144,cupcakejonespdx,481
145,Bonobo23,791
146,estherderby,12362
147,thubten,821
148,DavidBunnell,255
149,YellowScopeGirl,995
150,worrydream,26
151,AlisterFx,820
152,rfdpdx,14
153,nd_kane,3341
154,darickdang,946
155,fstorr,872
156,grapefinch,2748
157,errthling,326
158,alanstuartgraf,87
159,marycadwell,924
160,a_lee_b,43
161,Fat_Trout,99
162,kbstuart,2204
163,rachelbaker,3823
164,clhurtt,266
165,casswaxing,460
166,OregonGovBrown,234
167,timbarker,2959
168,gasproni,421
169,MariaLindaCura,177
170,turoczy,10842
171,oenorg,2966
172,cardhouse,279
173,stevegrunwell,574
174,scotch_io,17083
175,roundearth,899
176,johnmaeda,28328
177,girl_circus,1312
178,abberdab,169
179,dwp_lurker,265
180,Gray_Fever,927
181,22pages,388
182,LukasAugenstein,120
183,Sirnubsalot,30
184,ReduxPDX,233
185,ficklemike,898
186,xrayfm,2606
187,david_rees,519
188,pdxmitch,879
189,mostlykelley,708
190,amandahaworth,199
191,seanskichef,250
192,scottkclark,1111
193,tlovett12,532
194,eugene_manuilov,51
195,zamoose,550
196,vzadeh,794
197,autologue,854
198,spencer_d_h,236
199,RobertGRaleigh,2646
200,TraceyHolinka,231
201,withlove_roc,83
202,goconveyor,460
203,GaudioAnthony,58
204,fatherohenry,412
205,ryelle,324
206,davekellam,326
207,ColeGeissinger,97
208,vaskenhauri,288
209,McCallumDillon,216
210,cmmarslender,223
211,mattonomics,217
212,karabuffardi,352
213,tammyhart,1070
214,sabreuse,1689
215,creativeallen,246
216,csixty4,2528
217,fahsdkfhka,10
218,reworkpodcast,417
219,mossy_courtney,458
220,_ghosttoast,188
221,hnhogan,296
222,andrewmowe,532
223,Lkwdwrd,255
224,jeckman,6273
225,jessjurick,1162
226,tddewey,851
227,idealist,3478
228,dan_itel,1461
229,jakemgold,413
230,TheLastCicada,379
231,duarte_vasco,13489
232,cardedfeminist,264
233,ghosttownsc,661
234,thingtonhq,40
235,arlobelshee,204
236,helenhousandi,576
237,CodeforPortland,961
238,PDXProductCamp,249
239,buildincredible,194
240,GrantLandram,990
241,Litespritegames,1891
242,jfcloutier,343
243,oakbrooks,560
244,ansate,930
245,lewisandclark,2230
246,brownorama,1542
247,RaRawRandom,4584
248,EvanLovely,636
249,VizualStatistix,63
250,HatchLabPDX,1538
251,yesprojectpdx,27
252,iurbanteen,2313
253,opendata,75
254,changelog,1026
255,kronda,1199
256,pdxUX,335
257,CHIFOO,188
258,monstro,4590
259,PioExpress,123
260,DaveDeckard,724
261,maevepotter,1227
262,hpdailyrant,1092
263,pdclark,243
264,DianaOfPortland,225
265,itsDanielSuarez,280
266,jamesshore,154
267,datasociety,469
268,awesomepdx,653
269,Elena_Moon,988
270,miniver,2318
271,bjorn_fb,892
272,hackeducation,1
273,zebulonj,279
274,JadeRubick,328
275,benry,1887
276,jennarmbrust,492
277,Cobook,14
278,blazerbanter,1330
279,FineriOS,95
280,micahgodbolt,483
281,soundslice,15
282,cydharrell,8527
283,sequelpro,9
284,katrinasdc,372
285,jpmyrland,328
286,PortlandCorps,334
287,focusclimate,1684
288,womencocreate,90
289,uxbookclubpdx,151
290,BreakngFittsLaw,344
291,robotwisdom,53
292,JerryWeinberg,56
293,IxDAPDX,344
294,DelightConf,756
295,NWSPortland,417
296,jeffmorgen,65
297,tedr,2341
298,clarityinnov8,328
299,punkael,32
300,tfnw,946
301,DesignWeekPDX,1935
302,PDXDesignFest,205
303,30Days_30Ways,249
304,BridgeCityTools,36
305,TheUniverse,870
306,PDXSass,15
307,PlayAnythingPDX,635
308,lukehaynescom,1633
309,SPOFeerless,16
310,misuba,216
311,DirtyGreenLivin,28
312,beep,599
313,pankisseskafka,3782
314,kokeena,99
315,manicExpressive,475
316,99u,171
317,PDX_ProductMgr,437
318,paul_irish,3293
319,CodeCurmudgeon,7209
320,CPUsage,1792
321,indiyoung,795
322,hatsharpener,1192
323,stubbornella,2345
324,JeremyBusch,512
325,InfluenceApp,1619
326,reelapp,1179
327,uxmastery,3521
328,EdwardTufte,1225
329,lazytruthapp,64
330,pdxFoodDude,134
331,MGadd44,87
332,PortlandBEM,523
333,TheSassWay,352
334,havi,899
335,UIE,226
336,GovKitz,3502
337,jiaaro,753
338,JS_Zao,400
339,bpanulla,2779
340,FivePlatesApp,86
341,drones,99
342,tinystartupcamp,192
343,chosenhippie,871
344,timbersarmy,8056
345,jeremyfelt,176
346,tollmanz,1078
347,MerrittPaulson,775
348,WPCodePoet,228
349,bigshowpdx,108
350,justintadlock,138
351,markjaquith,789
352,kevinfaiglewrdw,2690
353,funklet,44
354,alexkroman,824
355,ljchev,1186
356,Cennydd,1000
357,EricMann,196
358,johnauie,1787
359,rachelblumberg,299
360,timpittspdx,68
361,scribu,208
362,sevenstreams,177
363,oneshares,5
364,PublicAlerts,78
365,HigherSlyStone,7
366,milouness,6482
367,lkanies,176
368,macromates,3
369,zdavis,455
370,thorprichard,1054
371,taylorbuley,2228
372,emanuelbrown,2202
373,iliveherepdx,541
374,SenJeffMerkley,1061
375,CloudflareSys,1
376,simple,212
377,jslauthor,1186
378,sandraleduc,2361
379,countesssunspot,339
380,TimMcGonagle,1209
381,macgenie,734
382,jeffersondsmith,3776
383,WydenForOregon,2349
384,scoutandco,979
385,Charles_Bradley,261
386,ErikaOnFire,1713
387,RavynStadick,1102
388,dlowe93,900
389,quuxly,158
390,nerdliness,970
391,jack6105,34
392,CarpenterGold,670
393,weschyrchel,1886
394,evansolomon,291
395,jenelleisaacson,544
396,johnnyyeast,21
397,LostOregon,2416
398,hertling,530
399,emylougalaxie,962
400,hoofcase,518
401,emmaonthefarm,123
402,ahockley,1837
403,jmooallem,1187
404,jenfortwick,879
405,wcpdx,756
406,adactio,611
407,Atul_Gawande,544
408,luludevore,353
409,doriantaylor,1378
410,cockerham,538
411,scottjenson,202
412,skry,4971
413,anildash,779
414,_mfields,1
415,RBReich,508
416,bdconf,86
417,doimoveyou,847
418,bzalasky,3290
419,StumpedInPDX,10548
420,marti_martinez,100
421,MancingDols,206
422,AliciaJRose,1131
423,tomaxopolis,309
424,distractbot,81
425,pdxwp,290
426,ChadMortensen,530
427,PrintPinball,1064
428,TheFixPDX,68
429,agray,3416
430,jonm,478
431,bamboosushi,694
432,Performable,2423
433,littlebigdetail,684
434,jblanton,302
435,theflutz,19
436,robb_albright,1989
437,KeetEdw,72
438,cringely,40
439,johnnyfunk,1157
440,Discographies,338
441,mikeindustries,900
442,PaulGAllen,971
443,HandEyeSupply,221
444,martinfowler,259
445,MrAlanCooper,1785
446,mindhacksblog,10
447,jonahlehrer,586
448,_mikewong,328
449,LukeW,21
450,OMFGCO,496
451,spiritof77bar,747
452,Spinchange,4899
453,Pod_F_Tompkast,2422
454,PDXMeat,482
455,obrandt,3452
456,kipdosync,716
457,LibrErin,259
458,tyeshasnow,1923
459,erikcrazycat,49
460,AmericanDrink,12
461,oliverswang,447
462,nytgraphics,77
463,uchida_kyoko,264
464,ryansnyder,502
465,arcnoid,594
466,jeffreyljthomas,257
467,meghkeaney,8170
468,JalaEmbarks,4149
469,BillyHuys,2179
470,pdxjs,144
471,carydesigngroup,241
472,Modern_Domestic,566
473,rebeccagates,1549
474,modomestic,246
475,amyalan,270
476,RobertPlamondon,54
477,jeffersonroot,351
478,berkun,1332
479,PDXGreenDrinks,1516
480,graffititracker,3
481,PBJBizPete,1875
482,jbarwise,55
483,ShawnaPair,812
484,supportland,1698
485,BlazerFreeman,858
486,danrlewis,983
487,uberjima,31
488,davrs,1350
489,portlandwater,643
490,jthoney,25
491,Travis_South,304
492,dcurtis,226
493,cmollerstuen,337
494,kittycollector_,70
495,InsiderToday,135
496,JeromeR,1043
497,nancyf,1001
498,MaryM_,112
499,michellehealy,4
500,jacxie_,45
501,amtopper,169
502,Squishymillie,25
503,jerisisco,86
504,SolPops,641
505,AbeNixon,230
506,dhh,160
507,rynosoft,124
508,paulculmsee,191
509,mkapor,379
510,SeanB,343
511,windotter,76
512,lisseree,60
513,danachis,1780
514,TobyVanFleet,410
515,GregFrick,91
516,fart4art,496
517,domperez,20
518,AmberDecelle,304
519,flowingdata,384
520,jasongrlicky,1073
521,jawnita,4725
522,silverbackapp,1089
523,dshanley,921
524,theory,483
525,toddfadel,598
526,DemocracyLab,2757
527,saintteresa,899
528,iTod,478
529,AubreyDean,245
530,danielsanwarner,804
531,kurtward,1075
532,rabbidavid,454
533,igalko,869
534,slatrat,365
535,voiceboxkaraoke,346
536,LendingLadiesLR,125
537,adunn,166
538,pdxmama,935
