,screen_name,friends_count
0,midnightwalk55,296278
1,38sun3,451195
2,u___au,126
3,kaguya_NI_TO,318
4,rsdbygw9,3154
5,tokkey_t,593
6,GKD11,92384
7,MySkinovations,186044
8,miruatto,126
9,aochan25hentai,1052
10,cmenargues98,53
11,dricks_sflt60,2738
12,KKoba33,115918
13,verimitas,698
14,miyabi_o0,246
15,miyabi_711,286
16,black_skull_0,224
17,manya_alice,387
18,curryhunter,8818
19,camisetaFUNARI,90573
20,kasegu_kyoutei,45072
21,curioso_soy,1155673
22,hisami_san,6581
23,shiita0,56080
24,IFUNARI,59567
25,suisuito,56808
26,susukim1,47732
27,t_ogiri2,122307
28,t_goto_3,141240
29,88mmflack_anime,61810
30,GreatOnomatope2,238
31,asoco_0x0_,5417
32,toshiaki_saito,27559
33,shinon_crown,243
34,wicgame,33442
35,takuma319,124
36,naiyou_shoumei,5494
37,nomura0604,572754
38,BBA1983,3433
39,yuririn55,11379
40,yuzuyui_kuroko,1791
41,kyon09591025,1132
42,yukkii114,1883
43,jmb1710,17415
44,yuray_tsukikage,3023
45,Loiolakoa,1048
46,meyume86,490
47,masasabeee_well,4653
48,mel_mfg,970
49,onkaku_k,25815
50,masirosigu,497
51,sshuppo,1894
52,konacayn0528,456
53,kazuki2521,1401
54,a274458,695
55,iiyn01,1465
56,pochita_saitama,3094
57,Luke_K_JP,193
58,rryo1,33962
59,19_dec,103
60,ujikeshuta,107754
61,_wandaaaaaaan,788
62,rainbowgu,8924
63,Miss_Rina,82253
64,a_rex_2525,273
65,ohjii,4007
66,It_ANDANTE,107758
67,_15z,1125
68,rosarinn,116638
69,YamakuseYoji,12476
70,gallery365,82355
71,junichisuto,179480
72,rosheana,184464
73,MemesDokaralho,446012
74,shinya_toi,21390
75,solongwakayama,16506
76,sasssoufh,615
77,zu127,411
78,MIZUI_Shinsuke,7
79,tanautsunet,129769
80,_franceya,12205
81,fukuennoyume,355311
82,secretary_kj,80634
83,warazo,179779
84,urs_shiget,38568
85,uotoshi,112833
86,sixpack_ceo,29761
87,Takeshi_Ozawa,254800
88,orochanchan,1438
89,fitter1107,218105
90,red2red2red2,442372
91,oh2323,266949
92,daytorayda,59611
93,hironights,275808
94,655265146,67
95,philjoy,127737
96,macchi0222,262759
97,ponpontey,154
98,SEX_OF_RAGE,1820
99,tatikaze0406,381
100,Liker787,132901
101,MasaakiYasaka,98025
102,realtweetbox,9390
103,cona_pi,714
104,MercureOkinawa,2017
105,KMF_sometuski,79
106,kentao246i,98242
107,studioKRT,11117
108,11kolonas,1227
109,4slovdrop,578
110,sinonomeS1,61
111,rockinjapan2,1721
112,AzSq_,826
113,Hayatetomomo,1295
114,t_nishiuchi,225910
115,KenjiroTsuchi,6475
116,f_junichi,31393
117,rent_tn,123554
118,kirakiraohshima,131297
119,BLOODFAREmovie,122965
