,screen_name,friends_count
0,giusysaitta,58
1,RoundTeam,6
2,NelloHamel,104
3,ps_health,1780
4,ElezioniLazio,574
5,DenMenti,445
6,ElezioniRoma,849
7,Politicatablet,1089
8,AntonioDePoli,598
9,gabrieligm,3601
10,EnelGroup,1349
11,PEScholar,41283
12,ElezioniSicilia,1522
13,GustaloIt,76
14,Newshell,565
15,traceys11392418,11
16,ocatequista,2317
17,lacoscienza,1921
18,rtking365,2980
19,1000_Preguntas,355
20,Ennunci,361
21,Make23Creations,614
22,ACDoctor,2264
23,ScicliAD,237
24,LiamCarleton,104
25,MikezAmazing,4449
26,MicSethCarleton,2242
27,LinfaSalus,2299
28,ITGuidebook,1088
29,ProgettoAlveare,334
30,barpizpolinesia,1779
31,MaxCibbia,62
32,EcoEcologia,2493
33,G_Casagrande,2141
34,alanthomalla,2359
35,ZonaBenessere,547
36,petworldinsider,51010
37,riccardopietri,21393
38,RitaZacchino,3120
39,massoudtaheri,3360
40,LucaCastronovo,28
41,raggiimpiantic5,34324
42,tiritwittoio,83341
43,UniWare_fr,112
44,emilioglorioso,1998
45,MarcoGiulioCovr,1819
46,gborgese57,1292
47,MassimoZito,224
48,Zitocn,371
49,RecoveryFixTool,15033
50,tomaso74,3833
51,Zander_Aleks,2307
52,energiaplurale,741
53,damianherrera,1913
54,dietadimagrire,646
55,GBLF_Truscello,1754
56,salvatoredim,26653
57,padre_enzo,155
58,unapartitaiva,237
59,FinanziaIdea,15266
60,antoartealcubo,2821
61,IlRediGirgenti,618
62,puglia,881
63,AndreaRomano9,735
64,localscaleorg,50063
65,artiewu,13211
66,MicheleCaivano,916
67,CentralCatolica,12110
68,gvecchi,899
69,Pragmatika,814
70,FelixCannas,2750
71,ExpatPR,8
72,invisigot,6076
73,massimochi,2203
74,leosorge,713
75,McgowanEvelyn,2102
76,Mr__bobinsky,814
77,DaniLdC,1438
78,VietWaterPuppet,375
79,sarabova1,3
80,PhilippeDaverio,16
81,Zzub,1327
82,flavia_marzano,7117
83,bruniverso,3616
84,graciellereiscn,934
85,jmj_pt,190
86,ECommAcademy,330
87,aldovitali,484
88,Francesco_Verso,748
89,EditechTweet,435
90,otaviano,1128
91,yaxdotcom,6730
92,Digitas_Health,2325
93,ericanardello,978
94,Ullxh,184
95,RunningNewlywed,443
96,BarrowChallenge,555
97,BarbaAdriano,362
98,LuisaFlore,244
99,MatteoBressan81,4167
100,ArturoCelletti,440
101,ZuckerbergCEO,2678
102,matteograndi,810
103,FedericadB,4108
104,fede_guerrini,5896
105,socialmediaita,10347
106,ParatadeiTurchi,1946
107,VictorGaxiola,6671
108,NICOSIAcalogero,1188
109,EnelCuoreOnlus,394
110,GuidaMolise,765
111,GiornalismoST,720
112,lanottedeimusei,941
113,CittadeiTempli,894
114,tesoridellazio,591
115,ge9se,358
116,seigradi,2529
117,sushifollia,153
118,spin_con,207
119,raffaellablog,106
120,gianlucamilleri,1064
121,nocerafausto,1
122,biboaperitivo,410
123,zenititaliano,221
124,Treccani,1334
125,RomanoAmodeo,187646
126,micheleboldrin,1291
127,oggisalute,706
128,DanielZeevi,93227
129,LuigiLigotti,4854
130,TheSconer,275
131,mauropedretti22,154
132,murilo0805,975
133,s_partikolari,888
134,AgrigentoTv,1396
135,morello,979
136,jtheo,2244
137,Gioxx,802
138,Bloggo,429
139,you4planet,1584
140,cinetweet,1883
141,kurai,1657
142,Actiance,5182
143,Zappos,339613
144,justbellavita,838
145,johngreen,804
146,luissbarcamp,1283
147,TechCrunch,962
148,smithsonian,297
149,Oprah,317
150,ludo,1
151,BBCNews,93
152,instagram,222
153,LucianoHuck,528
154,mariocalabresi,724
155,TonyRobbins,1085
156,reuters_italia,41
157,4everyoung,3572
158,marcomassarotto,1520
159,BreakingNews,547
160,TEDTalks,671
161,wireditalia,131
162,demagistris,119
163,montelusa,363
164,KevinSpacey,30
165,httfh,84
166,_davidebasile_,3535
167,Tecnoetica,5604
168,BBCWorld,18
169,TIMnewsroom,567
170,Episode39,1097
171,Gazzetta_it,291
172,supportovip,1670
173,EthanSuplee,868
174,TheEconomist,131
175,robertosaviano,1091
176,LivePaola,6870
177,DiPietroAnt,1994
178,vincos,516
179,davidelico,2090
180,alexethno,3840
181,NewYorker,381
182,BBCBreaking,3
183,Cristiano,56
184,TravelMagazine,754
185,SiracusaFabio,135
186,ilaria_damico,134
187,Dania,2125
188,JuliusDesign,1789
189,capobecchino,3649
190,sween,298
191,EzioGreggio,726
192,lafra,1940
193,deeario,6839
194,Corriere,256
195,cnnbrk,119
196,NichiVendola,29379
197,ElioDiBella,908
198,ViaAtenea,605
199,LogosQuiz_Help,1
200,radiogioventu,1096
201,Teleacras,130
202,bhangy,3277
203,stecruccu,62
204,Luso_Italiano,87260
205,CrpVerona,2476
206,simona_dalessi,126
207,angealfa,1138
208,agrigentosera,1130
209,sadiro01,94
210,MatteoLupidi_DJ,283
211,evancamp85,2057
212,UomoSenzaTonno,965
213,Alessandrogalel,933
214,qetwry135246,3042
215,Piat18618,136
216,cialda84,10
217,hardcastleeng1,1830
218,NasoBuskersFest,1767
219,Piero_Lipera,794
220,SangalloCaterin,1518
221,ninopennino,1184
222,paola_pilia,1180
223,Radio_Press,111
224,masterSNID,9441
225,LinkITB,589
226,MaurizioBonomo,334
227,socialexperien2,694
228,mocapress,2273
229,savinopezzotta,912
230,NotteCriminale,1865
231,teatroboris,299
232,fmavitto,3835
233,SiciliaSociale,1693
234,hellosicilia,1865
235,operatorisocial,686
236,MProvvidenza,1493
237,Quotidiano24,1104
238,IT_Freelance_lu,2156
239,ictjob_lu,2143
240,Snodidisostegno,288
241,UgoSaggini,9
242,chiaranovella53,34
243,VisitAgrigento,1831
244,sensoinverso,662
245,Masserias_team,10818
246,FedeCulturaEdiz,944
247,imarkez,3099
248,Martinalivia,151
249,Maurizi078,479
250,AndreaOlivero,374
251,ANTCUSUMANO,49
252,NoemiNocera,252
253,FabioInsenga,771
254,Pietro_Fattori,442
255,Sirlillo,893
256,eucairo,41
257,martadominozero,466
258,UberSoc,2108
259,elena,386
260,modasapienza,3083
261,RobertoRenga,527
262,wordpressdotcom,11316
263,micheleficara,3110
264,abeggi,1648
265,amnestyitalia,7780
266,ignaziomarino,2412
267,markingegno,1547
268,pensieriparole,514
269,IKEAITALIA,438
270,TwitItalia,16475
271,SabinaGuzzanti,835
272,DavidSassoli,1397
273,mara_carfagna,1670
274,Reuters,1162
275,ilpost,164
276,beppe_grillo,333
277,antoniopalmieri,4250
278,Avvando,50
279,salvosottile,332
280,Twitt_italia,3904
281,napolux,2022
282,Stefigno,5380
283,svaroschi,2861
284,disinformatico,729
285,m_hunziker,256
286,Twitter,35
287,TomBolini,1032
288,DeBortoliF,4309
289,Agenzia_Italia,165
290,CNN,1102
291,SoniaAlfano,866
292,Lucaargentero,1385
293,lucasofri,1151
294,Gerry_Scotti,193
