,screen_name,friends_count
0,fruityknitting,326
1,AutisticWomensA,244
2,jdangel,356
3,jlange118,426
4,womenandclots,107
5,StopTheClot,984
6,isth,2141
7,thrombosisday,4047
8,telltaleatheist,116
9,SprucePower,1240
10,DeviThomas,1287
11,karida_nfc,170
12,Nadina_codes,1093
13,ddale8,1528
14,irmiandesign,20
15,iamheatherstorm,441
16,TobyForTabs,86
17,williambharding,86
18,KeepProductive,184
19,amplenote,10
20,SegunDesilva,567
21,donlemon,14375
22,DavidSchmaier,253
23,jheil,3173
24,ratemyskyperoom,3
25,SchittsCreekPop,31
26,Realeugenelevy,38
27,annefrances,273
28,SchittsCreek,218
29,danjlevy,737
30,stridinstrider,1939
31,jrpsaki,1002
32,TheAmandaGorman,630
33,thematthewcooke,2207
34,PressSec,234
35,SecondGentleman,6
36,VP,6
37,FLOTUS,4
38,POTUS,12
39,patriottakes,1930
40,mekkaokereke,1645
41,ultabeauty,516
42,mmfa,2435
43,woolwatcher,1
44,JohnFetterman,4307
45,sanebox,9038
46,NonprofitDream,1019
47,TeamYouTube,1153
48,YouTubeTV,271
49,MelanieTolomeo,1142
50,GA_Votes,238
51,WhiteHouse,5
52,COVID19Tracking,13
53,JoeBiden,47
54,ActualAlexZ,794
55,11thHour,716
56,joshtpm,849
57,DecisionDeskHQ,2216
58,acrosman,677
59,CatoMinor3,385
60,DynalistHQ,2
61,obsdmd,3
62,BlueAmerica22,2
63,flexibits,2
64,CNNSotu,14531
65,emonni_gee,67
66,myleik,1332
67,curlBOX,1443
68,Ouidad,2013
69,RobertHaisfield,1051
70,RoamStack,4
71,rroudt,388
72,insidetheblock,497
73,NotionHQ,3367
74,TheRachelWatson,829
75,yramtSFDC,1193
76,squizzleflip,253
77,dvargas92495,416
78,singhbhavana8,1537
79,LumNJOEM,26
80,RoamBrain,308
81,RoamFm,224
82,roamhacker,216
83,MSNBC,768
84,CultRoam,3
85,roamtips,52
86,Conaw,1020
87,RoamResearch,186
88,ktb38,773
89,rachelbotsman,830
90,thestrategicorg,693
91,ScottyFromSF,492
92,jnassi,598
93,blkkatie,470
94,BristolIvy,257
95,RomiDesigns,933
96,_RosesandSugar,318
97,splcenter,4193
98,DrIbram,1357
99,GGmadeit,1609
100,ProjectLincoln,790
101,DevaCurl,5096
102,Vose_DF17,611
103,Akash_SFDC,1465
104,SlackHQ,143332
105,xahndra,1130
106,jcclicks,5003
107,humorandanimals,2820
108,xinnanli,303
109,GovMurphy,190
110,dragones,762
111,RavelryPro,2
112,shedd_aquarium,481
113,StaffingChica,2154
114,FrigginNerds,303
115,hpwuhub,61
116,HPWizardsUnite,18
117,made_and_worn,76
118,SEDreamin,176
119,yearofthepi,2264
120,susiet999,664
121,WatsonRobertB,312
122,AcademyBus,839
123,timmersw,263
124,RRushefsky,1825
125,CordCuttersNews,643
126,tarajcunningham,4096
127,code,128
128,cisebi,189
129,alexasgotsaas,567
130,microveldt,704
131,ShariCarlson_,43
132,ChrisClarkCDO,951
133,sunnydalelow,1889
134,united,42665
135,JillMakesStuff,1596
136,babycocktails,1013
137,FelicityDisco,1080
138,MamaRoseSays,290
139,BRCTweets,2072
140,DanielleisB,2440
141,priyankadadhe,360
142,amazinmarvin,289
143,Anydo_Support,279
144,Anydo,1040
145,almaparkalpacas,629
146,JusticeSikakane,358
147,baposto,69
148,PeteButtigieg,2793
149,KnittingFever,1383
150,Patternfish,3542
151,CEYarns,888
152,SpudandChloe,1760
153,Shallweknit,284
154,BlueSkyFibers,1942
155,indigodragonfly,744
156,HeySweetGeorgia,1203
157,LouetNA,778
158,Hada131,195
159,ayacocomomo,409
160,ReeseFCRC,737
161,marrajill,76
162,LangstonJessica,4261
163,joss,743
164,hummingberd,1845
165,salsalabsops,116
166,btaylor,1552
167,knitCompanion,39
168,aoristdual,600
169,pgiffels,161
170,AllThingsOpen,874
171,Art_O24,373
172,KamalaHarris,735
173,HeadInTheClowdz,1478
174,theSatishS,502
175,LukusNotLucas,587
176,RepAOC,78
177,AOC,3218
178,nmainland,683
179,RepAndyKimNJ,464
180,szmusic23,843
181,texture,219
182,MacRumors,129
183,TraciDepuy,459
184,CCAlliance,4138
185,tami_ell,372
186,RADWomenCode,236
187,ArchLadies,1598
188,annshayne,3303
189,pepperknit,785
190,JFCS_SouthernNJ,1186
191,tielai,146
192,PeakPickett,66
