,screen_name,friends_count
0,ryan__donovan,713
1,IlanaKeller,5319
2,hannahselinger,2193
3,JacobSHall,633
4,megmnyc,592
5,kkassal,884
6,ucancallmesis,865
7,lindzamer,3995
8,wjmcentee,2722
9,LilNasX,774
10,TheJRPierce,1190
11,poetastrologers,476
12,niccolethurman,1263
13,jennyyangtv,1648
14,weischoice,5374
15,KTPway,1243
16,GBBranstetter,2346
17,draw_gregory,283
18,olv,2990
19,queerlitbot,1
20,queerartbot,1
21,thekylemarshall,1178
22,jonstewart,1
23,TheAmandaGorman,629
24,POTUS,12
25,WritersSalon,1036
26,TokenTFriends,79
27,MistressFaeNYC,607
28,itsgraceaki,1545
29,mayabphillips,1317
30,samdylanfinch,2196
31,RainbowRailroad,1305
32,TheKitchenista,478
33,JenniferVanasco,3160
34,GigiEngle,1887
35,uniquevintage,6351
36,AyannaPrescod,732
37,calebsaysthings,1104
38,_kellyQ,2562
39,kalnyc,1012
40,CattyBatford,84
41,JohnBoyega,602
42,PlayfulPromises,1356
43,marcjfranklin,2534
44,studiotstella,547
45,petergould,703
46,erikjensen123,3920
47,jessicacblank,1016
48,seangarrette,211
49,rmbodenheimer,2944
50,aramirezgar31,1594
51,KenigLear,1253
52,bradwolverton,1787
53,powerofplus_co,2
54,tourmaliiine,907
55,TheFlashpaper,70
56,brookbolen,1200
57,Peppermint247,2549
58,callforpitches,1155
59,TheOkraProject,217
60,NYTransAdvocacy,296
61,chasestrangio,547
62,FreeActorvist,230
63,craftingmystyle,1847
64,BwayAdvocacyCo,829
65,BroadwayBlack,668
66,Lubchansky,1094
67,FionaNova,2334
68,30flirtyfilm,234
69,acvalens,6645
70,openyourlobby,87
71,felicianicole86,1426
72,MartiGCummings,3772
73,protest_nyc,944
74,queerDEP,1014
75,release_fund,738
76,sarahschulman3,1749
77,phnyc,737
78,sarahcpr,4190
79,benrimalower,1732
80,3viewstheater,659
81,jamesholod,3455
82,samlymatters,2217
83,keatonkildebell,685
84,noahreservation,2707
85,erikhinton,5081
86,clintworthing,3953
87,johnschwab,1132
88,thatkamala,345
89,BazBam,3904
90,lisagoldbergpr,1686
91,SorayaMcDonald,5950
92,TheLivingMJ,1716
93,kateshindle,321
94,nathanwpyle,2812
95,hels,2994
96,DaniNierenberg,71638
97,JeremyWest,3825
98,HESherman,2954
99,GrowNYC,885
100,freelancersu,1383
101,drlizpowell,2042
102,ravensnook,367
103,Julia_Rhea,2334
104,jaythenerdkid,482
105,SujataSrini,1157
106,stephanita,2965
107,jaboukie,1303
108,StageLeft_NYC,1448
109,frasiernbc,109
110,donjarlove,215
111,jayasax,1208
112,hayleystjames,4088
113,nicolewboyce,900
114,deshrager,507
115,McHenryJD,1114
116,decolonize_this,82
117,JenShahade,3445
118,earbox,892
119,EVincentelli,978
120,ambercrollo,4838
121,bellykachman,891
122,taylorcrumpton,2911
123,RobKendt,3316
124,logainne,922
125,Vmarshmellow,1288
126,yosoymichael,1100
127,Helen_E_Shaw,1601
128,metraux_julia,1771
129,KeraBolonik,2907
130,carlytron,1366
131,kyliesparks,2629
132,adrianwhiteTX,1197
133,ellamorton,344
134,stefschwartz,385
135,foodtank,52567
136,GretaThunberg,2512
137,KhushAndOJ,1572
138,michellelegro,8044
139,geminina,2383
140,itsdlevy,2002
141,lindsayschallon,2159
142,alanalevinson,2445
143,MonicaLewinsky,1406
144,Hugh_Ryan,4854
145,GiffordsCourage,2495
146,Everytown,8598
147,rosadona,1982
148,TheBlackHoof,1441
149,CiaoSamin,2035
150,aliciakennedy,3993
151,lgbtqfc,2586
152,AOC,3195
153,BWDR,1488
154,RAICESTEXAS,3227
155,queermarch,4608
156,broadwayandme,114
157,GOMag,493
158,JenaTesse,1062
159,collinshughes,771
160,grlsquash,360
161,ewarren,560
162,RachelCharleneL,1828
163,BroadwayRadio,906
164,JamesMarino,2036
165,saribotton,2296
166,evavictor,1683
167,jeremyoharris,1885
168,jessacsta,205
169,kittenwithawhip,16178
170,heidibschreck,1783
171,TheCherryPicks,8087
172,DianaDDrumm,4931
173,exeuntnyc,1205
174,theatremagazine,1564
175,crustmag,434
176,IWWFJU,1936
177,lithub,994
178,everywhereist,590
179,GayTheMagazine,68
180,josesolismayen,1470
181,LeftAtLondon,430
182,ZacharyZane_,1681
183,RealLiveCritic,2406
184,c__nally,1428
185,pseudo__nymph,1202
186,CRLamothe,2970
187,jacytopps,1252
188,Rachel__Sarah,3078
189,sarahfielding_,1345
190,BridgetMarie,15900
191,sharpe_bri,1994
192,1AbbyRoad,6003
193,KtheKoordinator,1057
194,whoisshanonlee,4488
195,tiffmoustakas,1394
196,valeriekalfrin,972
197,gmgeisinger,1795
198,ByValentinaV,2280
199,dianeshipley,1829
200,jessicasara,1349
201,DesireeO,3478
202,ljmaleh,669
203,annabroges,1229
204,Nalasimonet,491
205,DianaTourjee,1141
206,PadmaLakshmi,2207
207,tomcolicchio,1404
208,foodandwine,726
209,Gabrielle_Korn,1643
210,melissabethk,1394
211,writesloud,6884
212,Kyra_Senese,4997
213,LetMeStart,5087
214,Emythat,1237
215,caitrose609,1669
216,daniellesinay,2948
217,lolaannamendez,3356
218,JulienneGrey,7744
219,MDMcDuff,2928
220,hannorg,3084
221,funkybrownchick,3582
222,CocoaFly,2395
223,kdc,7059
224,vickjulie,7915
225,KTHeaney,802
226,ericripert,29
227,WaterSlicer,2044
228,adroitjournal,7928
229,DrJenGunter,16880
230,mynameisjro,2534
231,diannaeanderson,353
232,rachsyme,9196
233,lizzo,258
234,TaranaBurke,1120
235,hellolanemoore,7265
236,comradealyssa,1430
237,ashleyn1cole,2793
238,Ceilidhann,1240
239,ColorOfChange,3378
240,wordscience,2208
241,herong,3464
242,jillboard,911
243,swholdren,107
244,MajorPhilebrity,894
245,MarkRuffalo,2253
246,e_alexjung,902
247,autowin,776
248,stackee,2311
249,tkiramadden,3926
