,screen_name,friends_count
0,MirjamTecht,179
1,johannesceh,219
2,SawsanChebli,763
3,hazelbrugger,50
4,SophiePassmann,1157
5,NickLoose,400
6,jslandau,695
7,deinrottenburg,16
8,aufderwelle,432
9,AWSstartups,57
10,thkemmerer,338
11,Logic_NamedJoe,265
12,uhofmann99,649
13,timoguenthner,147
14,marstarke,267
15,tokoe,461
16,Brezelfelder,307
17,juanfbaron,957
18,music_n_more_de,100
19,RoKuhne,173
20,msft4startups,19279
21,digitalahead,1179
22,UlfHeyden,1314
23,ChemieVolley,24
24,TVRottenburg,3
25,Applicaster,1881
26,Jochen,7332
27,hierprivat,1501
28,mtblumencron,211
29,brandrekorder,798
30,weissheiten,163
31,SlackHQ,143324
32,TechBankingNews,156
33,congstar_Presse,68
34,congstar,24
35,KohlheppMedia,5
36,DreamFlirtNET,2
37,sigloch,374
38,maseib,79
39,NETFORMIC,895
40,fink_isabel,15
41,RAABEverlag,537
42,Family_Escapes_,106
43,weareoddity,392
44,KlickPilotenDE,203
45,bighel,522
46,ArchiloversCom,1844
47,walking2brc,105
48,saschalobo,6506
49,UDG_de,224
50,c000raldud,873
51,goodz_europe,363
52,180gramm,224
53,ozils,669
54,HolgerSchmidt,1161
55,DanielaHinrichs,626
56,InteriorPark_EU,188
57,NikoWaesche,1147
58,btovPartners,305
59,joschak,43
60,Bill_Gross,1577
61,uwehorstmann,2892
62,dhalla,214
63,loebel,153
64,schwarzer_pr,181
65,simonumbreit,280
66,akra73,77
67,mikebtweet,1525
68,frankkompakt,7807
69,BILDblog,110
70,kathrinpassig,1723
71,axellent,727
72,SirRobin78,2221
73,dieternuhr,35
74,spreeblick,8767
75,BBQ_PETER,53
76,21TORR_M_ANTONY,3
77,tvanschadewijk,863
78,vranken,636
79,stolzenburg,132
80,Flippilf,96
81,DIVELLO_Reisen,7
82,DIVELLO,77
83,off_the_record,6
84,ONEtoONE_de,734
85,markenfrische,2136
86,thorsten_reich,73
87,jbseemann,851
88,Netzreisender,267
89,tknuewer,3352
90,imarketingnet,219
91,frischkopp,2973
92,Lufthansa_DE,683
93,JoeHirch,31
94,mlenny,157
95,Thomas_Mergen,2442
96,SvenBornemann,51
97,internet_world,383
98,kuchkatrin,577
99,lcwyo,87
100,ntvde,33874
101,AnnaJohannknech,1
102,dodokay,17
103,Tagblatt,168
104,8booksayear,177
105,Dwight_Cribb,474
106,iheartbitter,15
107,ReiseTop10,855
108,Haarschneider,30
109,_KatZee_,378
110,Calmund,54336
111,hediyeevsan,967
112,iStockShows,1
113,FBien,600
114,LetzteSchicht,78
115,projektwerk,788
116,Maerklin,81
117,paperwhite_nyc,211
118,ShannonSwenson,2842
119,Sympatexter,867
120,phfftold,57
121,keinerweiss,57
122,ind_collectors,940
123,maitweet,264
124,feinmotoriker,262
125,martincserba,430
126,marcusreiser,35
127,FDP_Fraktion,5961
128,iPersonic,66
129,sas3003,25
130,ZDFsport,1531
131,wilde_amazone,231
132,scholzfriends,916
133,BBDO,742
134,uhrenbacher,1210
135,cdaesler,32
136,Ibo,4849
137,Nico,10336
138,LarsHinrichs,1225
139,Munztweet,181
140,21TORR,976
