,screen_name,friends_count
0,somaa_sokar,152
1,ahmed_elhadidy1,785
2,n7nj1,36
3,saaami_909,2914
4,iDanaeMsn,238
5,aldosery666,47857
6,ALaggrQ8,35524
7,yahyajammah,9559
8,hhhgvvvdf,283
9,jassah69,636
10,ElonaJodine,1356
11,123_hioof,354
12,0Mmaahh,886
13,looloool87,1110
14,tmtm223,182
15,JasimAlmalki,4
16,hltplm,185
17,h63972057,153
18,Turki_Aldossay,1282
19,SaSaud305,122
20,ahmad_wdr,65960
21,7V777,10782
22,SOLIDWORKS,373
23,Talal_AbURaYaN,18709
24,just_me43146,32
25,joelnarvacaba,1852
26,Boo2013ny,1594
27,name52547234,163
28,aa8500a2,2742
29,locuradecoches,361
30,abdullah1353,555
31,Salo0o7__,463
32,MohammedM1995,409
33,Al3jmii_94,1
34,leenkaser,227
35,Am97930321R,654
36,majtabamadwy,505
37,xxzz_y0,295
38,anoosh54216,102
39,ZoozAlaseri,346
40,Rh_215,207
41,sagerksa111,54903
42,__w16,401
43,mpampoulas_,476
44,AlziadiQ8,783
45,Hussynaboud,305
46,ll_nawaf_II,44
47,Mmrym11,242
48,adabworld,419
49,NatalieDarwish,196
50,Nouf_hrb,831
51,Khaled_Alfahady,82
52,xxcvmm1,97
53,ManageFlitter,50081
54,Aa957Ahmd,33
55,E00e___,509
56,rou_511,39099
57,Lujeen_9,96
58,A_BOD4,3954
59,rr__alatwi,1476
60,GggZ4z4,1546
61,Na0507873,496
62,ma12008,204
63,1981111misho,78
64,sultan_o_m,25189
65,asma_balouch,17653
66,umabeer816,261
67,trooki1661,318
68,haom_1,2752
69,tamoel12,18234
70,AliAna6230,6
71,toty425,3250
72,a_36291,115945
73,059_googoo,1
74,r84266231,36
75,a00_500,1610
76,nami1666,97
77,xxxabczxc,331
78,iiifx_,98
79,totti1430,168
80,jekojojo73,1222
81,R00180,527
82,kookaa_91,87
83,nj0ood,102
84,khawla18440834,497
85,haanoo1224,542
86,gg5ggg,399
87,roony2241,277
88,mhdshareef20,920
89,__AT_0,77
90,jmail_511,528
91,Aalshammrri,153
92,Abu_haitham2,3215
93,Naweet4444,352326
94,hhhcc123,87
95,aljouhara44,763
96,jeblah_news,3
97,WAEEL2014OK,1558
98,Fawzi_Sulymani,1020
99,Fhd_RM,1553
100,marvelmakkah,372
101,zoozyahmed__3,40
102,xmai22,113
103,ignore_4,16
104,Alzamann,211001
105,mohmaed1409,138
106,doody41B,521
107,emadsadek6,596
108,o50oi,1599
109,_pandol2012,6828
110,Faisal_adawi,628
111,nickxvi_,190
112,TYL55,962214
113,saad5355,23608
114,altawaluh,126817
115,Q8SAFARI,139
116,Al_e9e9,52307
117,i5wa6r,49275
118,souq6790,21408
119,EastRodina,976
120,alamkio61,1215
121,samarmuneer79,482
122,eveahmaed,492
123,khalid_comics,210
124,yasminelias18,1671
125,NabiAlou,453
126,nemrihanen,135
127,saleh_witty,871
128,JFarahan,36
129,FtJwh,85
130,hamadam71,301
131,maram_q_i,177
132,shroogs3eed,189
133,lakissov,1960
