,screen_name,friends_count
0,TwitterVideo,938
1,Chirpify,741
2,intercom,1380
3,NickelodeonLA,748
4,iab,3403
5,Gartner_inc,49598
6,mashable,2732
7,VoxxiNews,372
8,FactTank,760
9,PewReligion,58
10,pewresearch,96
11,pewinternet,545
12,pewglobal,97
13,PewHispanic,45
14,sxsw,11373
15,nielsen,1512
16,CreativeBloq,1522
17,thelabmiami,641
18,ThunderclapIt,291
19,marketingcloud,87604
20,ExactTarget,6246
21,Kissmetrics,40225
22,VineCreators,2
23,WSJTech,100
24,Marvel,783
25,ParamountPics,8918
26,UniversalPics,208
27,SonyPictures,714
28,prose,17708
29,followerwonk,738
30,Windows,1358
31,Android,161
32,GooglePlay,161
33,MarketingSherpa,836
34,Econsultancy,1209
35,hellocreatives,4929
36,AdNews,1911
37,Cannes_Lions,3295
38,Snapchat,20
39,TechCrunch,962
40,forrester,14631
41,LinkedIn,30
42,AmyPorterfield,46351
43,CMIContent,36126
44,CampaignBrands,6331
45,Adweek,26333
46,adage,75931
47,MarketingWeekEd,685
48,eMarketer,2489
49,AdobeNews,223
50,AdobeExpCloud,1891
51,Adobe,218
52,gastonleg,1181
53,Kyoorius,983
54,chocotoycute,566
55,SalArmyEDS,1090
56,Sponsume,38293
57,ONECampaign,3127
58,RedCross,34675
59,dosomething,1412
60,Kiva,3776
61,kickstarter,1186
62,brotherpaul_,758
63,kellymoorebags,533
64,aperturent,1863
65,CreativeLive,4638
66,reelnreel,32339
67,NationalVOAD,460
68,HeinzMarketing,92160
69,UMButlerCenter,1562
70,tubularinsights,458
71,smashingconf,188
72,boagworld,198
73,typoguide,154
74,KnightArts,1609
75,SocialMiami,717
76,RELEVANT,58594
77,squarespace,4
78,HillsCreative,34
79,benedictevans,970
80,clmcgown,3023
81,CatalystLeader,62
82,happycog,752
83,Gdnartanddesign,680
84,PuroMarketing,33696
85,creativitymag,853
86,MediaPost,919
87,jayadelson,443
88,Wunderlist,3195
89,RyushiLindsay,946
90,dofubrain,185
91,BustaHimes,424
92,JoshuaDMuir,708
93,70mmDP,313
94,JimCameron,74
95,KhalidMohtaseb,573
96,JesseRosten,261
97,vincentlaforet,4582
98,kevinshahinian,127
99,fwong,1492
100,jeremycowart,521
101,joeyldotcom,946
102,lightroomblog,1600
103,smashingmag,2492
104,jessicaclaire,283
105,LR_Melissa,66
106,rhedpixel,1838
107,AdobeResearch,40
108,BrianMatiash,81
109,vanessagene,333
110,reuterspictures,511
111,nytimesphoto,453
112,TheFlashBus,10
113,Litepanels,464
114,mwbuckingham,187
115,Behance,1300
116,scottbelsky,1283
117,TEDchris,822
118,99u,171
119,spicyapps,2482
120,SoPinkalicious,22
121,erikahildegard,61
122,TheDawnEaster,242
123,KarenWisePhoto,402
124,UKayphotography,131
125,chasejarvis,25902
126,elisilvafoto,46
127,DouglasMcClure,1158
128,M_K_Reynolds,95665
129,RiccardoSuriano,427
130,photographersbb,256
131,gauravity,513
132,lindasurles,759
133,viewbphotostory,314
134,jessi_acevedo,28
135,Syntheonline,1137
136,laeger,544
