,screen_name,friends_count
0,AFK_Arena,24
1,chrisgabbard,57
2,JeffreyMReed,19594
3,jessicabealer,442
4,fbealer,861
5,jana_magruder,696
6,AMDaviss,184
7,LynneHoward7,541
8,PastorBsmith,102
9,12StoneOnline,40
10,dalehudsoncm,2477
11,KevinMyersPK,2964
12,darylstrickland,442
13,Carla_Whitley13,270
14,matthayes,132
15,craiggroeschel,327
16,jdb8282,129
17,Kfleming,2944
18,camilebovitz,564
19,Cory_Lebovitz,60474
20,DisneyInstitute,1404
21,andrea_dangelo,1291
22,timscheidler,1451
23,theLanceYoung,126
24,kevinqueen,1759
25,ShannonWhaples,503
26,stephencperry,692
27,DanReiland,15567
28,milesw,9651
29,JohnCMaxwell,443274
30,12Stone,7917
31,Anchie_P,45
32,JoeMcAlpine,1645
33,pastorjustyn,2591
34,rchunter,1441
35,wvanderbloemen,65535
36,CraigJutila,400
37,SpencerClick,1581
38,TheaterSexton,1354
39,davidjlyons,1678
40,ladykat74,12
41,Murphy24p,1247
42,AndyStanley,1359
43,Rebeca_20823,2177
44,jimwideman,5587
45,KarenApple,989
46,kentshaffer,79
47,RickWarren,5171
48,JenniCatron,6490
49,jamesy05,33
50,lsinkele,22
51,tmblogos,1519
52,robbiespeaks,6626
53,stinkerbellem,448
54,JavaBistro,38
55,drama4three,203
56,bab21393,125
57,KeithTusing,704
58,mkhunt,2350
59,theaudiologist,34
60,TKJones,75
61,angelajones80,388
62,kbragg1975,434
63,coachkara,12
64,ButterOnaRoll,123
65,pagebratcher,382
66,copperpennys,191
67,brentgericke,17
68,cmedge,123
69,HeyAdamReed,533
70,PhilHarris,408
71,matthewgore,942
72,sarahthompson,176
73,donaldroche,377
74,AnnaLight09,589
75,Kathrynjoy_,828
76,michaelchanley,9013
77,RStanwix,198
78,mikefjohnson,571
79,emailrayj,146
80,lauriegibson,148
81,ronhunter,4498
82,BrookwoodCares,169
83,pdrowland,784
84,mikeshipman,502
85,TimInman,1032
86,coreymayfield,763
87,KGERICKE,99
88,HToddRobbins,40
89,SusanHughes,2101
90,pageand3,126
91,brookwoodkids,23
92,robbiehall,49
93,Retroloco,5288
94,MrJaceBreeback,121
95,LarryHarmon,214
96,sxwiley,1642
97,AllyEvans,229
98,summersjames,281
99,KatyByrd,5
100,EricEchols,4098
101,scottberkey,763
102,tpollard,571
103,hekirtle,829
104,thejaymart,1518
105,mattguevara,3696
106,danscott77,1470
107,LShallenberger,1932
108,gina_mcclain,885
109,behindthevoice,803
110,anthony_prince,1137
111,funnymandan,5
112,jill_e_nelson,17
113,scottwylie,364
114,kennyconley,1687
115,samluce,1863
116,mattmckee,1879
117,OrangeLeaders,14055
118,ChipAcker,1166
119,thatadamlayne,1102
120,allenwhite,23738
121,kris10elizabeth,32
122,SisterBetsy,631
123,cheried,1154
124,mynameisdawn,347
125,justcallmeE,173
126,hepman,75
127,JoshBradley,1262
128,davewakerley,589
129,jeffkapusta,205
130,tonymorganlive,368
131,pattijomackey,570
132,lannydonoho,762
133,Jessi08,7
134,3amjosh,1416
135,jcisonline,257
