,screen_name,friends_count
0,radiohead,9
1,mnogufina,1715
2,VidanaDeSign,1205
3,VlatkoVasilj,1779
4,dimanovski,2524
5,iskra_iskrich,2849
6,tm__mk,58
7,edencoek,1371
8,boka_stoj,201
9,MajaSka,1245
10,Pumpkinowsky,550
11,NauciPoveke,1769
12,TiborovRodjak,4570
13,vpr_tehnog,288
14,NadAtanasovska,150
15,NistoNeMeCudi,42
16,Artkujna,405
17,i999y,1894
18,cosmotinex,347
19,vikiPR,1525
20,Visoka_skola,599
21,Natasasa,374
22,zombifikacija,1684
23,moskviiich,277
24,Snezhna,1432
25,e_iliev,687
26,gizdavica,710
27,ZimskiB,3104
28,sonja_taneska,24
29,storedderkop,1040
30,magjov,2252
31,JasnaKoteska,1749
32,NMrelax,505
33,NMvesti,1011
34,sportNM,402
35,antipunkt,266
36,epetrovska,1622
37,peseva,1239
38,Zabrcanec,1327
39,cooleria,95
40,stefanishte,19
41,vvelkovski,46
42,Elfasko_portal,68
43,Porta3mk,1838
44,iivanovski,69
45,Potru,1958
46,Natemago,2848
47,macstr1k3r,94
48,JakovFendu,2850
49,Fendu,444
50,inkaklinka,128
51,kenzoawa,1149
52,sanjazakovska,5311
53,SneskaLekovska,9
54,eva4play,238
55,spiccommk,77
56,socialpoi,1765
57,MiskoGrbevski,732
58,JulietteLewis,813
59,roisinmurphy,233
60,kuzevski,749
61,velkov,375
62,mart1_n,703
63,twibi,368
64,paulocoelho,186
65,mishevski,1453
66,S_Sinisha,986
67,PRoom_blog,970
68,ilinan,427
69,tomijovanoski,1538
70,VoniVaraS,124
71,majamihajlovska,82
72,azder,416
73,snaptu,551
74,quitsm4ever,1129
75,pankipan4e,614
76,anjaethno,704
77,Femgerila,536
78,peceps,1425
79,bibs89,44
80,AnnaBushueva,10524
81,shakedowntown,545
82,igor_stama,2221
83,Arheoblog,931
84,stefan_blues,22
85,Biserka_,264
86,jofemk,700
87,moondowner,3787
88,Srle1,674
89,ViktorDano,1326
90,depechemode,5754
91,iacovibus,224
92,ivco,296
93,razvigor,4736
94,Mecence,25
95,alifaan,727
96,perfectflow,1480
97,AlexForce,4284
98,arangel,671
99,dasaf,185
100,ribaro,2583
101,ohnoesudidnt,437
102,Makfax,3360
103,ivoo0,903
104,Cvetkovska,10
105,hemicarot,3329
106,jp_wanderer,2500
107,Svetozarofff,825
108,bgeroski,484
109,mitkoveta,858
110,jellie_pj,124
111,DamjanDano,875
112,Natalija,1229
113,darko156,2440
114,n_dare,497
115,midur,104
116,alek25,8
117,apostolov80,963
118,bvelkovska,610
