,screen_name,friends_count
0,CBCMusic,1911
1,davidduchovny,173
2,GillianA,175
3,missokistic,698
4,rustyrockets,566
5,FareCheck,143
6,bettylg,718
7,kingsgatemall,631
8,YVRdeals,8495
9,CRAFTbeeryvr,4171
10,ScanBC,658
11,calebbuxton,911
12,evad3rs,6
13,msolaaron,15
14,SpaceX,100
15,FidoSolutions,3847
16,SavannahGolding,361
17,gillianshaw,3134
18,SamHarrisOrg,575
19,pod2g,318
20,MuscleNerd,688
21,EastVanLove,633
22,OccupyVancouver,1970
23,oinkgone,7
24,BCMillers,39
25,ariannahuff,2777
26,shambhala_mf,1441
27,OutdoormoviesBC,2159
28,HeartAGlow,2586
29,MMFlint,562
30,GreatDismal,283
31,CocoaGeek,382
32,DougCoupland,50
33,NaomiAKlein,2974
34,djtimeline,489
35,adalinemusic,890
36,adalinefans,47
37,TheAmyElderkin,2008
38,Beauds88,515
39,megancole,585
40,mostlylisa,1214
41,StephenHui,6961
42,TakeItFromUsPR,1259
43,cactusclubcafe,960
44,JennHeil,469
45,CanineCostars,134
46,HelloBC,1411
47,appslappyshow,5
48,bccla,6066
49,weareleviathan,607
50,penmachine,612
51,CityofVancouver,4494
52,arnoldkim,1167
53,ToscaMusk,385
54,cogno,2761
55,lenapflieger,28
56,embeonline,2
57,mgeist,928
58,VanNightlife,1550
59,robsgotit,63
60,davedebruyn,1850
61,ideasontap,964
62,happn_in_van,4046
63,myaisabelle,18
64,Yoshi123,3854
65,chrisguillebeau,761
66,k_chu,960
67,Blueprintevents,1579
68,wefollow,3
69,sidha_,306
70,OLMMark,898
71,BCLions,3199
72,gastownkitty,13
73,VanCateringCo,263
74,macinhome,871
75,DavidSuzukiFDN,10419
76,jaypiddy,2432
77,whosthisaida,1106
78,meowandfrens,448
79,doolins,2763
80,js31337,130
81,TripsAndFun,1098
82,oneredpaperclip,1222
83,JohnBiehler,3969
84,japadogfan,1517
85,saurik,142
86,iphone_dev,12
87,RedFlagDeals,11178
88,SkimbleCat,392
89,tferriss,2199
90,Devar,711
91,braddolman,251
92,tikijohnny,95
93,kevinrose,206
94,drtiki,331
95,UrbanDiner,1948
96,tikilala,193
97,grousemountain,3847
98,DickHardt,463
99,bartelme,85
100,taptaptap,20
101,macvfx,1701
102,JefferySimpson,2037
103,Miss604,3029
104,launchrz,2
105,macrumorslive,3
106,arincrumley,1175
107,LuriaPetrucci,459
108,ambermac,33134
109,smallduck,126
