,screen_name,friends_count
0,RAF_Luton,21
1,colinbowern,2886
2,Filecoin,6
3,dfinity,1425
4,JTTsteve,1787
5,gregmlarsen,259
6,MacConwell,20733
7,katherinealee,986
8,Milliganreports,4136
9,shaunemiller,535
10,nadinevoncohen,3753
11,aaronch3n,998
12,djohnsonxyz,1426
13,Threads,60
14,BartMacdonald,1699
15,beeple,591
16,ConorOkus,449
17,FarzaTV,1122
18,ilyasut,2135
19,gdb,307
20,sama,561
21,woj_zaremba,179
22,PaulYacoubian,1113
23,hellodapper,227
24,rohamg,2776
25,nbatopshot,842
26,Gemini,3461
27,JuJoDi,20
28,askotzko,999
29,DanielAndrewsMP,3080
30,VicGovDH,727
31,d2kagw,921
32,ThatAlexPalmer,146
33,visualizevalue,1
34,MrBenLilly,286
35,paulstovell,1176
36,Nedsfeed,57
37,JHanlon,850
38,MelissaKaulfuss,1281
39,awilkinson,3229
40,PeterMcCormack,2374
41,RaoulGMI,771
42,ShardiB2,967
43,theplebgarden,1
44,Keith_Wasserman,4065
45,PalmerTrolls,25
46,limbera,314
47,TrialSpark,29
48,Catalysr,625
49,VCBrags,2374
50,alantsen,5719
51,tconrad,994
52,vbrendel,334
53,ideanomicshq,325
54,Solectrac,254
55,JimmyBroadbent,115
56,Padday,312
57,jessemcnelis,522
58,fionascottym,1538
59,_KristaMcDonald,943
60,NinoTod,1377
61,merrinkatie,172
62,ericbahn,362
63,fredericrenken,303
64,cagan,347
65,kclepley,929
66,bfgmartin,2708
67,thedailyem,1158
68,ArneKittler,2422
69,James_Mayes,1602
70,CoxyWx,1864
71,lucdid,862
72,stenpittet,841
73,sherifmansour,347
74,jack,4672
75,bluesky,1
76,sqcrypto,1
77,stef747,122
78,StoneAtwine,3879
79,newsycombinator,2
80,aussiegoldy,2906
81,coder_bec,2089
82,flying_briann,1433
83,benzino888,1316
84,dekrazee1,1397
85,taitems,293
86,mikeindustries,900
87,toddlevin,1315
88,colin_dunn,288
89,novi,48
90,chrisfromamber,326
91,MarieProkopets,1101
92,scottfarkas,408
93,tip_nz,263
94,batkomichael,615
95,ninaoyama,898
96,wbuxtonofficial,1179
97,andrewbensonf1,256
98,thedigitalpm,2789
99,roddrury,685
100,storminwalker,541
101,TheJMoore,1023
102,localfunnyman,371
103,GarronEngstrom,430
104,sanketfirodiya,272
105,stzysahar,356
106,rahulvohra,1094
107,firstround,1872
108,lawrencemooney,257
109,jurn_w,34
110,TomClarksonF1,314
111,Pitch,625
112,forf1ssake,736
113,LukeWMcGregor,1020
114,KowloonBoy2000,82
115,joelgascoigne,789
116,F1,78
117,micomfestival,1833
118,AthleticoMince,11
119,SatoshiLite,474
120,MindtheProduct,1259
121,Haejin_Crypto,58
122,sarahhilleary,2244
123,gfregistry,2539
124,yarratrams,97
125,spolsky,613
126,ethstatus,622
127,willwarren89,686
128,0xProject,122
129,tezos,22
130,mcannonbrookes,628
131,VitalikButerin,200
132,kennethn,998
133,lissijean,987
134,Mark_v_Ryan,290
135,kevinrose,191
136,destraynor,1009
137,simplybastow,1350
138,Noneofyabizzy,1417
139,polina_marinova,391
140,APompliano,5728
141,pmarca,20054
142,tokendrop,91
143,sammartino,274
144,BTCMarkets,183
145,golemproject,398
146,johnhenderson,2216
147,rachelbinx,638
148,benschwarz,745
149,asallen,1094
150,SpaceX,101
151,tedkravitz,281
152,MiVote,4324
153,davidpessis,13270
154,iCandySF,3830
155,Paul_Yokota,1006
156,fredwu,807
157,davewhittle,1839
158,jefflash,217
159,MBrundleF1,259
160,CroftyF1,582
161,mattallen,1789
162,3Legs4Wheels,1376
163,glenngillen,782
164,chris_mrtn,1040
165,danielricciardo,192
166,Startupaus,5939
167,MrWyattR,5223
168,DanPriceSeattle,813
169,ByrneNick,4368
170,aj_blakney,14048
171,nedjamieson,18597
172,danoreowong,716
173,Arsenal,150104
174,premierleague,82
175,nickmilaniau,2590
176,OnlyOneRaider,1169
177,wearehumaan,2163
178,joshuantaylor,54
179,mizko,1803
180,monteiro,1353
181,mulegirl,5274
182,Tesla,78
183,foofighters,14175
184,borker,346
185,BlakeSeufert,1286
186,IEEE3DUI,7
187,johncutlefish,14438
188,gregmushen,3184
189,AndrewCrow,1573
190,aahconf,331
191,hwakelam,5074
192,elevioapp,279
193,adamfalat,37871
194,leighhanney,762
195,Edgelabs,322
196,Picfair,2737
197,theMummytheMinx,362
198,emhawkerblog,2458
199,InVisionApp,5123
200,mikeebinum,2442
201,johnrampton,591143
202,franciskim_co,228
203,anncaryn,678
204,chipershot,1173
205,nfFrenchie,4883
206,ECALworld,1783
207,milesb,15939
208,ernysans,18
209,TomPJacobs,4506
210,ROBERTKRIGSMAN,385
211,trevoryoung,23427
212,1RosieThomas,4375
213,HannesHolste,1353
214,VCRebecca,1072
215,Kilometer_io,332
216,FChiumiento,283
217,marinacavila,1087
218,MattBuck76,791
219,stevenverras,463
220,GoodSuperAus,1685
221,scaleupcto,3931
222,Donazzan,1767
223,NilsMartens_,178
224,stuartkhall,851
225,beccax,1925
226,dixus,60000
227,shazzybell78,5741
228,sebeckmas,742
229,startupsmart,4324
230,BlueChilliGroup,21905
231,HubMelbourne,1016
232,StartupGrindAUS,5615
233,YBFVentures,2535
234,tsushow,4541
235,StartupVic,527
236,ricowyder,3626
237,nikolajanev,18
238,AskIntercom,3
239,DeveloperSteve,4022
240,0xdab_,31
241,nikiscevak,1123
242,JacekJasieniak,417
243,GVteam,388
244,dannyallen,1728
245,TractionShow,1680
246,tobylow82,1973
247,BenKillerby,2705
248,ontheupshot,674
249,ilyafrolov,714
250,davidkmckinney,2095
251,visualdensity,663
252,SidebarIO,116
253,TedGoas,440
254,spokenly_,2995
255,scottjenson,191
256,LyndseyFisk,1064
257,Chris_Mischler,5853
258,getDigital,2083
259,marcgalbraith,679
260,MurrayDG,2583
261,PauseFest,8383
262,justbhecreative,1152
263,tferriss,2195
264,bmoesta,732
265,jobstobedone,239
266,chriscbs,171
267,shwmackisack,28
268,intercom,1380
269,alanklement,60
270,edukwest,56
271,drmcdean,790
272,AndyCollinsSP,1955
273,LeylaAcaroglu,1717
274,oxygen_ventures,993
275,skyrize,157
276,usertesting,20109
277,gotateamapp,74
278,jacksonjonson,637
279,podcaststartup,528
280,isaacwilliams,594
281,abstractsunday,332
282,ngMelb,30
283,theRealDevgeeks,426
284,divinegod,420
285,lewisdvorkin,26
286,glenmaddern,674
287,hyper_bole,955
288,DanWahlin,1277
289,vicbr,135
290,DeegePorter,2357
291,acrapp,375
292,tradescall,28
293,petecohen,1094
294,shanekaul,201
295,benwebster,2356
296,Chris_Jack,1917
297,Jaimes,1679
298,ag_reeves,597
299,espiekermann,651
300,jessicawalsh,754
301,jessicahische,802
302,usabilitycounts,613
303,dbillingham82,426
304,lam981,88
305,codinghorror,249
306,azumbrunnen_,335
307,ruslankogan,949
308,heynikkidurkin,194
309,Stammy,598
310,ZURBuniversity,5
311,CustomerDevLabs,369
312,joewalnes,10851
313,danvernon,114
314,dustin,1147
315,UXHow,47000
316,julienviard,649
317,rissicay,717
318,JamieSkella,493
319,NimbleOgre,1979
320,voiceofjulie,1415
321,MDTrudgeon,19
322,Schilling,1206
323,tangandrew,157
324,MichaelBoyd_23,1561
325,ProfLindaScott,46682
326,brianjeffcock,1306
327,rakeshrach,496
328,MaximeDeGreve,284
