,screen_name,friends_count
0,polkastarter,48
1,polkaworld_org,197
2,substrate_io,26
3,MoonbeamNetwork,106
4,Kiltprotocol,487
5,polkadex,46
6,AIRA_Robonomics,176
7,polkaprojectcom,247
8,chainx_org,103
9,DarwiniaNetwork,317
10,PhalaNetwork,615
11,NASAPersevere,45
12,Space_Station,221
13,NASAVoyager,160
14,NASAExoplanets,177
15,NSFVoyager2,357
16,PaulJCormier,131
17,donttrythis,995
18,compoundfinance,51
19,Sanjay__Bakshi,898
20,johnallessio,541
21,michaelpollan,702
22,TheMontyDon,198
23,graalvm,60
24,starstryder,1091
25,richardbranson,923
26,JeffBezos,1
27,kernelcdub,270
28,fcain,4339
29,Polkadot,39
30,lhein77,203
31,dhirajsb,190
32,keruvajs,28
33,redbros,105
34,mattjrobson,763
35,gavofyork,145
36,VitalikButerin,200
37,PaulStoffregen,248
38,NotAltWorld,2
39,datawireio,1284
40,Bourdain,720
41,gtully,575
42,iamjasonsherman,76
43,rhdevelopers,473
44,blaythorne,1280
45,brentholden,522
46,wolfschulze,260
47,jackieyeaney,4019
48,glowforge,310
49,jakekorab,737
50,waldenpondstate,17
51,4enterprisers,1218
52,NewHorizons2015,746
53,matthicksj,236
54,dustinlblack,754
55,OrbixIs20,147
56,openorgproject,210
57,dianaoreck,1509
58,jimmidyson,676
59,addvin,121
60,rhatdan,228
61,jbossdeveloper,235
62,JWhitehurst,122
63,RedHatEvents,630
64,DevNationConf,221
65,jbossorg,1
66,hekonsek,1439
67,fabric8io,19
68,ApacheCon,2216
69,alemitmee,1276
70,hawtio,14
71,petermd,269
72,githubstatus,1
73,mattrpav,1458
74,Cmdr_Hadfield,168
75,christianposta,333
76,RedHatSupport,924
77,iocanel,945
78,ErikDeBruijn,579
79,omegataupodcast,510
80,josefprusa,1353
81,RichRap3D,3241
82,pkriens,34
83,mielket,39
84,printrbot,151
85,formlabs,969
86,Nature,3740
87,MarsCuriosity,172
88,RedHat,1137
89,elonmusk,106
90,stevevinoski,572
91,Werner,192
92,tabish121,165
93,simply_ram,17
94,InnovationPhD,172
95,ipolyzos,1045
96,sully6768,333
97,jvanzyl,328
98,dansalt,85
99,planetapache,657
100,AMS_02,116
101,seijoed,190
102,scottcranton,299
103,ocallaghansean,1005
104,davidgreco,1392
105,aortiz90,85
106,jon_anstey,266
107,java,930
108,richnewcomb,160
109,TheASF,202
110,Livermore_Lab,1007
111,damienjm,88
112,DavidValeri,49
113,freemanfang,91
114,LGPENTEADO,188
115,Astro_Soichi,30
116,ATLASexperiment,343
117,Suzy_Snowflake,378
118,Putergirl73,190
119,gilesnelson,576
120,LouisLovas,211
121,rozim,126
122,steven_spencer,39
123,abtests,1267
124,cmoulliard,673
125,Muschnick,897
126,drjohnbates,5786
127,ahollinshead,249
128,davidbosschaert,75
129,gertv,80
130,boagworld,200
131,chrisjhorn,576
132,CERN,445
133,ProfBrianCox,901
134,shitmydadsays,1
135,brikelly,462
136,scifri,16586
137,dermdaly,997
138,notoole,753
139,xbs,720
140,gingerbus,50
141,ctwomey,125
142,DeanPowell,27
143,adrian_trenaman,188
144,cdynes,500
145,joecrean,158
146,dejanb,435
147,davsclaus,546
148,stephanosbacon,76
149,flynch,503
150,make,2212
151,basecamp,79
152,murphymartin,300
153,gashcrumb,218
154,hgz,118
155,jmeritt,299
156,ccustine,129
157,DanKulp,112
158,hiramchirino,142
159,enewc,1328
160,mick_mckay,26
161,jstrachan,793
162,oisin,1027
163,cringely,40
164,dandiep,990
165,debdeb,2475
166,gnodet,72
167,rajdavies,880
168,fynesy,995
169,abroadst,50
170,fusenews,169
171,RynTales,77
