,screen_name,friends_count
0,jamespopsys,150
1,GerberKawasaki,5452
2,M1_Finance,683
3,GrahamStephan,20
4,realMeetKevin,674
5,WHCommsDir,121
6,POTUS,12
7,WhiteHouse45,11
8,VP45,14
9,POTUS45,38
10,JoeBiden,47
11,OaksDallinH,17
12,EyringHB,17
13,SenatorRomney,137
14,MittRomney,299
15,NelsonRussellM,17
16,BenMcAdamsUT,1220
17,foldingathome,34
18,FDA_Drug_Info,60
19,CDCgov,270
20,US_FDA,156
21,WHO,1738
22,Ch_JesusChrist,23
23,utahsenate,16155
24,utahhousereps,952
25,GovHerbert,475
26,UtahEmergency,2716
27,UtahCoronavirus,50
28,UtahGov,4429
29,SaltLakeHealth,3298
30,UtahDepOfHealth,356
31,disneyplus,188
32,budgetwiseapp,130
33,AlonsoOnTheWeb,76
34,hellogames,2343
35,NoMansSky,1
36,ChelseaNorthru,937
37,tonynorthrup,732
38,madebygoogle,8
39,defcon,3529
40,CryptoVillage,756
41,PhotogAdventure,36
42,iamkylehamilton,229
43,rhedpixel,1838
44,benlong100,32
45,HarriedWizard,49
46,longshotauthor,78
47,Lightroom,743
48,RivertonUtahGov,1560
49,passcoder,3
50,Norton,21821
51,MassivelyOP,449
52,ApochPiQ,60
53,cwgabriel,40
54,GuildWars2Wiki,4
55,TemplarCW,529
56,ProfessorDAW,278
57,jws77,449
58,ioshints,360
59,packetlife,374
60,tingFTW,610
61,davidangel64,45
62,Dropbox,81
63,ChroniclesTyria,315
64,KTR_Ravious,212
65,TalesOfTyria,14
66,KappaWESA,169
67,WoodenPotatoes,76
68,GuildMag,107
69,SabreWolf18,196
70,ubersoft,687
71,The1940Census,676
72,FamilySearchInd,505
73,kevinmitnick,3536
74,McAfee_Labs,375
75,Limax7,571
76,IT3700,96
77,SparkleShare,2
78,mormonmessages,5
79,FamilySearch,1083
80,amazon,53
81,Roku,8004
82,actfm,20
83,monkeyxup,181
84,EricSteffensen,257
85,LastPass,1168
86,EmilRodriguez,389
87,ArenaNet,14
88,Clamatius,141
89,IzzyCartwright,31
90,guildcast,37
91,NCSOFT_West,41
92,GW2Guru,170
93,GuildWars,2
94,GuildWars2,193
95,EFF,1057
96,leolaporte,3033
97,gpfjeff,66
98,crashplan,26260
99,BlzrdPhoto,336
100,rpinnegar,492
