,screen_name,friends_count
0,CoronavirusNewv,2804
1,MWCampanelli,9965
2,pgatourlives,241
3,dril,325
4,Oilfield_Rando,1984
5,HagemanDb,301
6,Bill_Dance1,550
7,thehill,280
8,peneisewell58,363
9,MCU_Fanatics,853
10,pgatour2020,103
11,DudekBrian,978
12,Killian_SZN,3134
13,AnthonyMackie,41
14,falconandwinter,6
15,rodog514,111
16,TedNugent,3
17,JohnMay30761467,582
18,premierleague,82
19,Amarjee34382998,37
20,cloudanalogy,2585
21,HeidiCurtin3,2589
22,RosieHe62332896,2524
23,JamesBaylass,351
24,steak_umm,2138
25,Misnomer,1571
26,GirthBar,11
27,Uncleberto1,501
28,Eddie_NYC,2527
29,4TerryFarrell,424
30,roxdaws,341
31,NanaVisitor,357
32,TaikaWaititi,763
33,paulpierce34,228
34,WHO,1738
35,morgan_freeman,34
36,tatis_jr,98
37,themittenstate,1390
38,sportz5176,2408
39,IsaacSt02954012,362
40,TheJuanWilliams,3489
41,detroitnews,2607
42,pepsi,38558
43,BMSupdates,2016
44,cmccosky,144
45,FoxholeBar,692
46,DougPolkVids,255
47,VitalVegas,14722
48,POTUS,12
49,Publix,21
50,NRA,1099
51,Smith_WessonInc,146
52,GLOCKInc,144
53,GunsAndAmmoMag,333
54,KartoonistKelly,4
55,aliarikan,825
56,FelixSuplex,959
57,DavidHPenn,174
58,The_Evan,216
59,NedSnood,384
60,Agent_Armando,722
61,theCheeman,568
62,edsbs,1684
63,BHRWRESTLING,526
64,NicholasBlendy,1562
65,doghawk,1290
66,MEnnising,708
67,FlatCapDebugger,269
68,C_nrad,1156
69,aladnamedbrad,553
70,samgash33,1358
71,TheRedRaptor,286
72,TimsNeighbor,722
73,jimprov,590
74,Awmyrealnameis1,481
75,Meeeshigan,83
76,ggreiner21,594
77,WalkingBradley,39
78,RadiozityMusic,38
79,FilmMusicTracks,197
80,Seanlaude14,515
81,gary3972,619
82,Mack_Urban,613
83,JakeHal94067801,396
84,SeanParker29,334
85,Jmgibby2Jim,31
86,ParksidePeeker5,848
87,tommydsapper,848
88,Robs_Life_2,78
89,endercz1,811
90,dogandwinelover,7217
91,sarah052794,891
92,MStebing,1206
93,cindyluna22,124
94,Weatherhack,655
95,GoGreenFarmer,1279
96,gaboeca,502
97,hpatterson820,217
98,pablomil2000,97
99,rbg0284,3376
100,steve_ghostley,1273
101,Perukell,2208
102,Principal_Dave,302
103,coachmweathers,273
104,RobRoides,1303
105,wharfrat805,457
106,MichaelBrabow,260
107,buddhainspace,296
108,76tigersfan,758
109,Chris_Pung,440
110,headgamespsych,836
111,BobJ27,200
112,Zakthompson14,1696
113,FenbergLuke,174
114,EricHowitt,359
115,Sparty_dawg,129
116,DebacleDem,262
117,stevechimenti,484
118,TYCOBB34,186
119,scots71,435
120,Marty3535,934
121,jwsanderson_,215
122,RichDonaldDuck,68
123,FinNairn,474
124,discipler22,783
125,online1075,366
126,kristinmoeg,722
127,BrianGLVNV,227
128,lgreene14,401
129,Wendys,444
130,TheMasters,10
131,NASAPersevere,45
132,INVESTMENTSHULK,3139
133,BlaineGabbert,196
134,Buccaneers,313
135,EASPORTSCollege,1
136,Eighth_sense,188
137,BrimleyLine,1
138,HenInAHat1,701
139,RiotFaces,27
140,PedroPascal1,176
141,MikeOxm72444122,362
142,PS5_deals,167
143,PS5StockAlerts,2842
144,PS5StockTracker,2
145,Jaguars,812
146,CoachUrbanMeyer,269
147,Tigers84Replay,29
148,barronjohn1946,33
149,itsJeffTiedrich,114
150,jack,4682
151,A_i,173
152,SecretaryCarson,90
153,BunkiePerkins,4066
154,dereksnicole,155
155,thenewstarship,1207
156,RepCharlieDent,637
157,alderaansben,478
158,jennavd22,1878
159,FetusKebabs,2000
160,JLarosa024,1144
161,mmxxii_whatevs,1257
162,JenHQ2,82
163,SarahFuller_27,308
164,cherylkanere,3159
165,AbtahiOmid,114
166,Hitachi_EM,224
167,TerroDeadAnts,1502
168,DCOYO,480
169,KenJennings,574
170,GrittyNHL,124
171,MSNBC,769
172,CBSNews,570
173,NBCNews,1844
174,ABCPolitics,473
175,AP_Politics,616
176,IL_MALOCCHIO,159
177,bth2roll1,95
178,thakeller,140
179,The_Beermonger,2047
180,chriswilson02,151
181,DrunkwellBrew,258
182,ian5446,494
183,hatycatt,228
184,RockySwayzo,1834
185,huskerfan4life9,670
186,jasonlgroce,2069
187,JohnJamesMI,494
188,wayner99,346
189,FrankLuntz,513
190,jaketapper,9857
191,DCSuperman,60
192,BoratSagdiyev,33
193,randi_knowles,758
194,DanielNorris18,918
195,SenWarren,514
196,benshapiro,287
197,ewarren,561
198,GOPLeader,1423
199,marcorubio,2487
200,OSIRISREx,341
201,KamalaHarris,735
202,PeteButtigieg,2793
203,SteveScully,7407
204,TheVinScully,243
205,tedcruz,5407
206,KidsThatFish,10122
207,MANDOSVENGER,881
208,BamaOutdoors,6326
209,MichelleObama,15
210,BlueAmerica22,2
211,TheBabylonBee,66
212,chrisneedssleep,1675
213,JeffSparbeck,956
214,BobPint16,1414
215,dziadoszcm,630
216,tkaner555,406
217,Scottglanz44,553
218,Gdog4UM7,320
219,redshark63,583
220,gordyOrr,1547
221,parscale,474
222,Jack64726047,15
223,pwnallthethings,1029
224,XboxInStock,2
225,jamesxxcc,3599
226,HardballChris,416
227,DetLionsContent,52
228,chipfranklin,74346
229,tiktok_us,946
230,Fiskadoro74,4153
231,IffyTheDopester,711
232,jeimer24C,118
233,Tiger_Lifer,1408
234,bri_d_ge,288
235,SportsJimShow,2722
236,misswuuuu,3066
237,Mike_partypoker,862
238,kevee_D,1139
239,RooseveltTed,195
240,BillKristol,6412
241,TheRickWilson,6252
242,gtconway3d,1499
243,rayshaun_benny,371
244,duty2warn,12179
245,adriansquirks,645
246,Ken_Rosenthal,460
247,JeffPassan,154
248,Trevorlawrencee,769
249,FentonNC,569
250,justin_hart,5438
251,Tersley1111,100
252,statuspalio,3692
253,JerryFalwellJr,374
254,claudiamconwayy,49
255,ProjectLincoln,791
256,newrelic,316
257,Jessica35352164,799
258,recapathon,34
259,ChadwickDillon,1340
260,JimCarrey,1
261,BakerMikeRomeo,379
262,ztnra,89
263,Matt_Broadey,739
264,MrNukemCocaine,2570
265,paulslayer,267
266,RexChapman,22959
267,AndrewCMcCarthy,1216
268,BuckSexton,1364
269,biden4pres,99
270,KastKingUSA,1383
271,DennisBigelow6,4858
272,DavidNellyboy,312
273,SalesforceNews,962
274,RealJamesWoods,4400
275,Part_Time_Bro,3592
276,GovRonDeSantis,1179
277,AOC,3229
278,JohnVignocchi,1233
279,goldrushjim,27
280,Gold_Rush,553
281,TishJames,2046
282,NewYorkStateAG,2078
283,AlexBerenson,189
284,GracieF50246996,2892
285,AnnapolisFire,273
286,funklord_vader,337
287,PITairport,1960
288,JeffreyGuterman,303
289,AnnapolisPD,1177
290,capgaznews,1419
291,eyeonannapolis,95
292,VisitAnnapolis,673
293,NavalAcademy,165
294,LkdFlyingTigers,189
295,planefag,414
296,BorisJohnson,460
297,TastyChomps,14230
298,scottleisher,103
299,DetroitTigersPR,169
300,dunnac21,251
301,ClevelandClinic,1030
302,JonErlichman,88
303,Spratlinger,338
304,brithume,846
305,esoderlund23,226
306,versacelenses,895
