,screen_name,friends_count
0,willsmith,1839
1,DoctorsWolf,433
2,ashleyluvspizza,615
3,tomtomorrow,1428
4,JenAFifield,2000
5,blaireerskine,1481
6,nanaslugdiva,483
7,lediva,2747
8,fields,2541
9,level2three,1886
10,helenleigh,1108
11,notanothermomma,779
12,lukeoneil47,1384
13,itsamynoone,129
14,HeroesofG,1076
15,WOLFStheband,710
16,dogstar7tweets,4822
17,maggiekb1,2256
18,gkeviv,2119
19,AOC,3222
20,KinniskaMakes,1009
21,mylittlevictory,3202
22,Franks_Kid,144
23,KPain_Resist,3945
24,CatieOsaurus,358
25,PacManFan1,71
26,peter_naddeo,170
27,Yamiche,7569
28,girlsreallyrule,55479
29,jfoley3,1620
30,BrandonLBradfor,5837
31,jonstewart,1
32,samhears,346
33,PressSec,237
34,thetomzone,5574
35,TheAmandaGorman,632
36,vfxgordon,1748
37,TheClaudiaBlack,819
38,win_icons,1
39,brat2381,13650
40,MeganLeazes,4644
41,nerdseyeview,1668
42,Brettkins,4232
43,JillianLeeRiley,3326
44,fiordprefect,910
45,staceyabrams,1823
46,SlackStatus,347
47,JoeBiden,47
48,KamalaHarris,735
49,JucikaDaily,45
50,eboychik,1182
51,Ubermoogle,1203
52,CongressmanRaja,5424
53,ChisanaIsu,1028
54,BadLegalTakes,24
55,xeni,16744
56,ibtrav,881
57,bloopmuseum,48
58,RFGeneration,237
59,inversephase,25785
60,helix_nrg,813
61,JenSorensen,1203
62,joshtpm,850
63,ashleylynch,2894
64,arcade_1up,136
65,nanglish,1235
66,CoyJandreau,235
67,Lons,1386
68,TGardenie,467
69,HarvardBooks,4288
70,PropterMalone,1450
71,EVNautilus,472
72,TurkeyCambridge,36
73,BriannaWu,6893
74,SydneyBattle,595
75,mkramer,13112
76,lmillernpr,1606
77,gmaness,1523
78,abbieasr,469
79,jcburns,988
80,kenklippenstein,6965
81,mangopdf,513
82,plante,2182
83,carolstran,396
84,usagijer,1214
85,NASAPersevere,45
86,tingFTW,609
87,TubeTimeUS,330
88,brianwisti,2006
89,ToryBelleci,565
90,KariByron,1119
91,grantimahara,445
92,donwinslow,21322
93,RSArcher5,35
94,retrohouruk,887
95,danwood_uk,2269
96,RMCRetro,1405
97,LayPeters,598
98,issackelly,1322
99,bales1181,2670
100,ironcircuscomix,133
101,sanfordgreene,1032
102,mntmn,2640
103,6502b,361
104,kenshirriff,1012
105,sarahcpr,4192
106,TronicsFix,150
107,nkjemisin,888
108,RATM,289
109,tmorello,106
110,JanelleMonae,631
111,JordanPeele,1684
112,itskindred,2870
113,MarshallJulius,81913
114,wkamaubell,1183
115,darianbjohnson,415
116,Atepapyrophobia,859
117,oztalkshw,370
118,craig1black,106
119,alecperkins,997
120,TankGirlTude,3106
121,DrRubidium,3905
122,NikkiMcR,2092
123,greg_doucette,993
124,nowthisnews,11727
125,esglaude,1677
126,cstross,676
127,SirWrender,769
128,EaglemossLtd,386
129,jason0x21,723
130,tlkateart,51
131,newyorkshitty,1710
132,fortyseven,3857
133,LincolnsBible,1158
134,DrMysterian,1434
135,ashleyn1cole,2798
136,petridishes,1290
137,thebestiespod,15
138,3pointedit,1614
139,MADmagazine,281
140,jmechner,178
141,Recta_Pete,518
142,SophiKravitz,805
143,GeekyFayeArt,844
144,Paula_Piccard,9958
145,sophywong,1032
146,glowascii,3501
147,nervous_jessica,1843
148,CurieosCaroline,33
149,ChelsC423,1144
150,Leeborg_,1735
151,GinaManchul,60
152,chelscore,2263
153,BillieRubenMake,3482
154,joyehosh,2582
155,Foone,551
156,rtalalay,703
157,DrJenGunter,16890
158,kendallybrown,4641
159,OSVentilator,1035
160,ELGR3CO,1818
161,weredawgz,3060
162,andmichaelgreen,398
163,robcovingtonjr,514
164,katieplanted,534
165,abbyfuller,900
166,McGrrlver,172
167,CharlieNangle,65
168,JIMBO_SOLAR,266
169,harper,1484
170,theheatherhogan,788
171,nickcdestroys,4
172,WritersMonkey,1093
173,mx_redmond,1317
174,smithmegan,822
175,AmyLindburg,38
176,cpm5280,3637
177,owlinautumn,952
178,EffinBirds,829
179,aaronreynolds,2713
180,mindlace,442
181,K_JeanPierre,4884
182,bruces,9300
183,back7co,1
184,Spudonkey,704
185,emmajeans,907
186,nycsouthpaw,6082
187,hackerfantastic,3137
188,BillBaud,2239
189,timsackton,853
190,OpenSourceOrg,221
191,JohnKennedyMSFT,6947
192,soledadobrien,436459
193,TheWELL,218
194,Ammallon,895
195,MayorSiddiqui,1133
196,JaimeRLevy,245
197,pixelatedboat,887
198,Sonny_D_Light,6897
199,estefanniegg,835
200,KayteSabicer,129
201,kortizart,3756
202,fionawhim,992
203,cgdhopkins,1694
204,GetVideoBot,2
205,MagsVisaggs,2043
206,nicoleej0hnson,321
207,DopamineDevice,1899
208,aj_mirabelle,3357
209,sezanimate,1475
210,TheNewPornos,22
211,RightWingWatch,434
212,chick_in_kiev,6908
213,DKOldies,1773
214,tgginquisitor,18
215,NotAlexGrigg,528
216,mjmac,265
217,PresVillain,4
218,cathrynfraser,1263
219,GMonsterAntifa,32
220,DoxxerF,18
221,Odd_Jayy,450
222,kenjikato,1071
223,48kRAM,201
224,Mooreboy76,809
225,MsMadLemon,790
226,stinkorama,20
227,thejanbeta,1397
228,judesterworld,5756
229,Scribblor,346
230,BilHerd,234
231,DaveHaynie,167
232,_Wathgwen,1765
233,PeepoUK,85
234,ToddWeekleyVO,159
235,lmorchard,4919
236,snipeyhead,18366
237,strangepartscom,204
238,AmigaL0ve,1024
239,washingtonpost,1700
240,TFAW,1455
241,LinusTech,281
242,dbrand,1
243,MKBHD,412
244,specialreserves,537
245,histoftech,1876
246,ncweaver,322
247,Alicedkc,257
248,clusteruk,66
249,Alakest,737
250,AntiFashGordon,3639
251,Z_Martinson,760
252,bloodygranuaile,503
253,L1ttleR3d,433
254,DJ_Cummerbund,1048
255,AmandaRantsAlot,367
256,dn_charles,548
257,gamemakerstk,1062
258,Tamaracade1,738
259,Stuffmybrosays2,1625
260,gadflyhertz,2292
261,Rhinocerization,3648
262,JustinList,2684
263,josuejrivera,32
264,Nickgb,407
265,grok_,588
266,danplaw,2419
267,tyrannojones,1223
268,BadenKirgan,1500
269,brosandprose,3110
270,BusyPhilipps,857
271,agdelma,531
272,loripetty,1242
273,aimeemann,864
274,nostalnerd,3821
275,PulpLibrarian,3885
276,michaelharriot,97
277,nikangel39,3110
278,JanKahuna,69
279,AntiFaMama,1540
280,Unknwnstuntman,2227
281,apolyakova,1563
282,bfishbfish,1745
283,GossiTheDog,923
284,hacks4pancakes,7786
285,JaneScott,422
286,SwiftOnSecurity,8957
287,KatCalvinLA,2679
288,RAICESTEXAS,3229
289,neohysteriart,141
290,haikuOS,16
291,HouseBoyCoder,256
292,PDLComics,307
293,Dsriker,377
294,ElieNYC,4212
295,torielicious,270
296,schac_attack,424
297,RealRemyTheCat,370
298,VeronikaNLaine,640
299,Saint_Laetitia,2523
300,therpf,167
301,MachinePix,77
302,LittleMissLizz,4261
303,ProtonVPN,136
304,tedlieu,10515
305,nakamura193,193
306,cortitto,8
307,PokerPolitics,610
308,terrycrews,1962
309,jeffmc,603
310,MSMakeCode,121
311,Jaqster,296
312,alexbaca,1798
313,SmartAssJen,1225
314,AshaRangappa_,407
315,HireMeImFunny,957
316,JamieJBartlett,994
317,daemonsanddust,81
318,davitydave,12472
319,Gail_Ann_Dorsey,361
320,kazemicode,358
321,teal________,1572
322,cherryrae,1073
323,SPACEHOG,210
324,roystonlangdon,266
325,SenWarren,513
326,ewarren,561
327,EtelkaL,4873
328,artofmmignola,2115
329,Astro_Christina,156
330,NVIDIAGeForce,1279
331,SarahTaber_bww,5106
332,travismcelroy,1723
333,briamgilbert,297
334,messypixels,187
335,_MG_,517
336,fibrecement,243
337,Anjyoun,70
338,DevinCow,139382
339,mofitz304,492
340,dmoren,331
341,CDPROJEKTRED,52
342,SilvrSpookGames,19961
343,o_sio,5001
344,TEAMEVGA,248
345,Newegg,1376
346,CyberpunkGame,100
347,Xbox,16365
348,M5Stack,532
349,ExpanseOnPrime,32
350,jamesthomson,1486
351,jilles_com,912
352,AaronBlake,4449
353,vidgamesmonthly,277
354,Olivianuzzi,4026
355,jomareewade,49614
356,leonkiriliuk,60
357,sjoeboo,707
358,tomtharp,205
359,richardmarx,111
360,olivianimm,63
361,slythernnn,187
362,marthawells1,596
363,scificovers,41
364,RVAwonk,3606
365,TheRoot,14120
366,MyLifeInGaming,604
367,RetroRGB,273
368,ryannagata,163
369,CambMA,698
370,TheNedBarnett,1928
371,escapepodcast,651
372,MariThomas88,4972
373,retro_ko,34
374,JaclynCorin,398
375,emzorbit,6483
376,LoreCurious,32065
377,DavidNeiwert,3551
378,socialistdogmom,984
379,EmilyGorcenski,1648
380,CaptainAhabs,14
381,InsertDisk22Now,445
382,ModernVintageG,268
383,PaulStoffregen,248
384,KevinMKruse,2254
385,TranslateThings,908
386,aallington,1747
387,benjancewicz,4805
388,selenamarie,1325
389,KareBearScare,1423
390,NASAInSight,183
