,screen_name,friends_count
0,GaryBarlow,4233
1,thommeread,1124
2,BBCJonSopel,1081
3,rebeccaelton1,130
4,traceyjessup,358
5,LDNFieldsLido,154
6,DavidLoughlan,1412
7,JohnnyMercerUK,2349
8,leicesterliz,1694
9,LidoGuide,453
10,outdoorswimming,4274
11,swimdemcrew,511
12,basialcummings,2901
13,bluecrowmedia,1057
14,KamalaHarris,735
15,RishiSunak,152
16,Jen_Allum,223
17,vebrown,484
18,DataKindUK,1193
19,antimega,2480
20,ecommerce,3041
21,accessibleweb,602
22,mcpherk,842
23,dasbarrett,3524
24,rakibehsan,2023
25,TrevorPTweets,266
26,PositiveNewsUK,3428
27,OneTeamGov,583
28,steveparks,2776
29,scottcolfer,536
30,montg,466
31,HoCPress,1629
32,commonslibrary,1075
33,InternetClean,449
34,helenlewis,1621
35,51M0NW,710
36,citizenbeta,423
37,UKGovCamp,738
38,OfficialPDC,684
39,turn2us_org,4139
40,nwspk,4081
41,instofideas,1817
42,InstituteGC,861
43,FraserNelson,2475
44,MayersWendy,27
45,lisanandy,3758
46,louduffs,3530
47,AlasdairLomas,158
48,amybmollett,365
49,_victorhwang,1604
50,smcilwainz,76
51,mikejibber,86
52,SoundLabArtist,1040
53,ahrcpress,1802
54,KTNUK,4379
55,innovateuk,31814
56,XR_Stories,619
57,DigiCatapult,9792
58,CreativeET,797
59,drewchit,703
60,Survation,23292
61,SteveSnooker,637
62,carboia,485
63,dana_demin,120
64,EastEndPSociety,308
65,SpitalfieldsT,109
66,SavetheWbf,3161
67,Steve_Bromley,641
68,chridosap,428
69,jess_neely,610
70,eff_shaped,740
71,ISAKOnet,912
72,aoifetweeting,191
73,dmarzdesigns,43
74,katie_e_john,653
75,clementcreate,722
76,frankbrunoboxer,881
77,MatthewdAncona,1818
78,micycle,1765
79,HackITdelivers,204
80,KathyBurke,175
81,Fox_Claire,2313
82,suttontrust,1514
83,searchliaison,14
84,AlbertoNardelli,6081
85,lizzo,258
86,OpenSociety,5285
87,katyballs,2232
88,xtophercook,1530
89,afuahirsch,10167
90,edithcartoonist,453
91,NatsalStudy,733
92,angrypiln,113
93,RuthFox01,797
94,VanneckKatie,800
95,RebeccaEHales,177
96,TheVinternet,497
97,StraightTie,2426
98,DigitalFarmAT,3188
99,spikedonline,377
100,GuidoFawkes,34
101,OpenEurope,1261
102,anandMenon1,4277
103,UKandEU,3789
104,AccidentalP,1
105,HenryNewman,2400
106,UKHouseofLords,1151
107,HouseofCommons,692
108,JGForsyth,2024
109,amolrajan,1889
110,r4isstatic,594
111,derivadow,2206
112,sjrobertson,2061
113,BarristerSecret,1017
114,psychemedia,1884
115,ParliDigital,216
116,luminategroup,1313
117,tortoise,1918
118,SarahPurssell,400
119,UnleashedComedy,300
120,inrupt,16
121,holstweets,395
122,MoreUnitedUK,2629
123,mimrandall,837
124,flyinglotus,1350
125,WarpRecords,616
126,WeLoveHackney,338
127,scott_kerr,732
128,artukdotorg,16449
129,fauxtoegrafik,882
130,dog_bytes,700
131,EvilCorpGame,541
132,UNESCO_DCH_ERA,2588
133,LucilleClerc,617
134,ReadPublicHouse,13
135,braddyson,186
136,thewhitepube,7129
137,kit_green,921
138,eyeofestival,401
139,ianvisits,379
140,RouteyTours,2661
141,doteveryone,3366
142,kanyewest,235
143,StephenMerchant,296
144,daytimesnaps,1
145,VanishedLondon,581
146,GreatestCapital,20195
147,EastLondonRadio,7865
148,EastLondonGroup,10856
149,LondonHistorian,6495
150,Look_UpLondon,6117
151,SurveyofLondon,994
152,SoL_Whitechapel,957
153,LBTHArchives,2365
154,EastLondonGuide,695
155,ProfRWinston,49
156,manuelsechi,104
157,lse_london,519
158,jrf_uk,69131
159,Policy_Exchange,4306
160,IPPR,4092
161,carljackmiller,1180
162,Demos,1567
163,JamieJBartlett,993
164,simoncroberts,3535
165,KAWilko,1276
166,chrisinsilico,2510
167,DalstonSound,696
168,_thewholestory,2156
169,DanNouveau,3721
170,Singlephobia,1302
171,unmarriedorg,16
172,arca1000000,154
173,suttonnick,2098
174,hendopolis,7556
175,PegasusOpera,4983
176,TheRoyalBallet,226
177,RoyalOperaHouse,1443
178,MatthewACherry,13503
179,hoj_mk,686
180,proj_nightwalk,9
181,TellMamaUK,5696
182,ReelRebelsRadio,453
183,tdgme,3512
184,CamillaTominey,3987
185,rafaelbehr,1211
186,C4RDrawing,630
187,belladepaulo,2130
188,BBCArchive,7196
189,AnthonySeldon,3333
190,Chris_J_King,3782
191,EdgeofFrame,3427
192,edgenetwork,143
193,Keir_Starmer,413
194,SoVeryBritish,1
195,terryhollands,970
196,nancyhunt,4831
197,tnewtondunn,1439
198,Ri_Science,2959
199,digitalgovworld,6585
200,bobmillstt,1478
201,cvanetwork,3361
202,Morris__Bright,1589
203,_theIC_,3215
204,TheGloryLondon,1601
205,JonnyWooUK,989
206,Alan_Measles,503
207,tinatamman,15470
208,alexander_guest,818
209,CVCND,4328
210,katecrawford,3512
211,grok_,588
212,EnglandNetball,4280
213,matcollishaw,122
214,PartizanBrewing,640
215,WiltonMusicHall,3725
216,edintfest,3318
217,GLAMkit,1670
218,PencilsOfPromis,21703
219,pollynor,1037
220,fergiemiller,5986
221,LIBRARYLondon,5985
222,NetilHouse,1214
223,FieldsRadio,397
224,netilmarket,1730
225,hackneycitizen,8329
226,Broadway_Mkt,2296
227,chatsworthroad,2254
228,LoveHackney,1893
229,WellStMarket,100
230,_MarcBird_,264
231,CraftBeerFolk,1817
232,SodaCreates,527
233,Adamstoon1,945
234,SteepSodaCo,1212
235,HolyCrab_UK,1432
236,fetzert,932
237,spectator,519
238,Apollo_magazine,994
239,Cartoon4sale,218
240,BellBelltoons,110
241,DaveyCartoons,1360
242,campbellclaret,9087
243,ResonanceFM,6576
244,AphexTwin,3
245,Onlinenightw,133
246,Itwitius,261
247,BritainElects,38
248,NickCohen4,1743
249,LordAshcroft,214
250,Freedland,1358
251,Tom_Slater_,1632
252,LukeSGittos1986,365
253,David_Goodhart,4622
254,yanisvaroufakis,360
255,edballs,1973
256,intentfutures,21179
257,randominstitute,1
258,WilliamsDiaries,164
259,MakeVotesMatter,54217
260,TheTrampery,2211
261,NicoHeller,9158
262,BBCRadio4,8006
263,Medium,142
264,FT,783
265,wikinews,858
266,AlterNet,15903
267,TheRealNews,3667
268,Reuters,1162
269,ReutersUK,472
270,nytimes,815
271,FullFact,1576
272,catherinepowen,1091
273,CNRiding,2923
274,theNudgeLondon,110
275,DigiLeaders,10733
276,CraigDavid,2665
277,TobiasCotton,1017
278,andrewwwgranger,279
279,JesuisEU,667
280,ben_watt,409
281,tracey_thorn,440
282,johncutlefish,14442
283,VirtualFutures,872
284,RMGreenwich,2410
285,MerchantWendy,21
286,njeremijenko,486
287,Artangel,2357
288,jamesahyoung,4606
289,BillGates,281
290,melindagates,484
291,helenolsen,9800
292,ukalocaldigital,2917
293,UKAuthority,3989
294,DigitalTrends,212618
295,GreenhiveGreen,37
296,digiphile,1943
297,alexsarian,1121
298,MerceTrust,310
299,tasha_whittle,471
300,greenmiranda,2461
301,DigInnMMU,1203
302,hackneylocal,1257
303,hackneylife,992
304,LIFTfestival,5735
305,ForcedEnts,1354
306,GobSquad,509
307,Hungry_hackney,634
308,eathackney,2121
309,petercolemanart,1155
310,Alex__Morrison,3719
311,scarahnellis,3345
312,Cafeoto,973
313,laurarecorder,183
314,ArtDemocracy,24712
315,CRUMBweb,67
316,LukeRobertMason,366
317,m_barrett,85
318,ODcamp,1001
319,northernjamie,1382
320,TamesisDock,275
321,ghrowe,1123
322,marthasadie,997
323,technobayo,2734
324,nickynicolson,1648
325,VoxMaps,41
326,blprnt,4439
327,NetArtizens,716
328,k0a1a,999
329,DavidHore,2915
330,ML_NLP,3158
331,mildlydiverting,1832
332,message,23
333,Finners13,656
334,BBCTaster,144
335,battersea_arts,1080
336,rpalacioshub,9033
337,tomstafford,1497
338,jkaonline,11196
339,eileentso,1004
340,guy_levin,4784
