,screen_name,friends_count
0,oki_famima,954
1,ma_nariko,164
2,toyo03,1073
3,iizuka03,143
4,takerusegawa,530
5,animartube,438
6,okuma_daisuke,1743
7,miyoshi_machi,64
8,iriomote_occhan,22
9,89_ohmiya,8
10,talebsbass,408
11,OYAGOROSHI23,336
12,K_and_his_B,706
13,hiibaasanJBppoi,590
14,Satoru_191,25
15,DaikiTsuneta,3
16,KingGnu_JP,4
17,ippintw,10382
18,muni_gurume,63
19,VenomMovieJP,4
20,EQUIPMENT_STORE,5278
21,AlexRamiress,209
22,kansano,988
23,jmatsuzaki,2104
24,ueshimacoffee,27692
25,AkiNatsu89,43
26,KishidaShohei,105
27,nittaryo,618
28,hama_okamoto,1150
29,OKAMOTOS_INFO,4
30,ryo338,353
31,FCLS_SCM,2
32,ring_japan,159
33,_______12moons,330
34,ayuchei01,333
35,kazuki19950530,532
36,adiOriginalsJP,16
37,nachikooo93,164
38,fmb_monkiti,195
39,kazu95110918,108
40,Levis_Japan,6
41,kuuma1004,172
42,jt_mt,332
43,knkhaze,347
44,ic_pz,26
45,hirokadu_hibr,197
46,tsuka3911,218
47,LIBERAL176,611
48,ippei_sawamura,143
49,taiiiiga,557
50,takumi_yamato01,209
51,shun_komiyama,387
52,sanabagun,8
53,KMF20810_0424,81
54,kou06132,330
55,i_a1213,145
56,sumirenkon10,50
57,ryohu_tokyo,148
58,Taihei0704,257
59,yuuuuumika_019,173
60,OkRockSUCHMOZ,240
61,totsukataiki,348
62,suchmoz,5
63,nami_1372,396
64,Soshiooooooo,112
65,jamworldmixjam,192
66,haegiwayabatan,25
67,omatsu_ryota,454
68,y_i_k_14,287
69,sui_ishida_jpn,6007
70,shu8chil22,43
71,underworldnet,4
72,aiai7828,97
73,yuchanponkotu,119
74,yuusuketa2,166
75,04220910,273
76,fashionsnap,1
77,slamcity,260
78,LUCIENCLARKE,393
79,kantan72,303
80,placesplusfaces,94
81,shouhei926,226
82,yuunon10,517
83,S8122S,194
84,adidasoriginals,353
85,S50Sm1eN5Xk5kMW,126
86,ryo_com99,121
87,4_takeshi11,170
88,kyorokyoro0715,194
89,famima_now,48585
90,yuusuketa1,110
91,y05281107,118
92,kara5jngsh,45
93,etsu_0112,497
94,kazuya0229,40
95,ta_ms2411,153
96,yokoc_67,188
97,supplier_jp,1999
98,baske_tnao,34
99,sotonami,2146
100,gao__msk,251
101,PALACELONDON,34
102,rebirth_project,5831
103,stussyjapan,51
104,snkrgwin,42
105,yuzu_8989,293
106,sosotakei,1787
107,6sh1214Kt,338
108,Iseya_Yusuke,682
109,kaito9227,287
110,KenjiTanigaki,1685
111,ruroken_movie,19
112,shunnkunn0608,123
113,0503makoto,154
114,otaketake020502,450
115,s21603_m,469
116,sho0227hei,172
117,TeppeiNakamura,158
118,kokokokokokota,56
119,3Tehetehe,251
120,ir___ay48xx,201
121,khrn6767,253
122,______m61,141
123,UVERworld_dR2,167
124,wz_xxx,179
125,iiiiiccc,224
126,miyu12051214,335
127,xxxmii44,127
128,NReesa,359
129,furusawashin23,207
130,rip222slyme,370
131,www_oku,131
132,nobusu1113,574
133,nagyamine,441
134,onoyanyanyan,339
135,924aT,162
136,viviwandaa,289
137,castermild0529,64
138,Erin_A19,194
139,0314Hrkn,215
140,x1n2_s,176
141,nmhrk0041,336
142,aaa24_i,287
143,x_hank,243
144,yuzhu_xiezi,66
145,ayn0104,301
146,pikapika_sekai,175
147,nshota328,227
148,udaruma4278,154
149,ry_o_ta1250,183
150,2mi_0,259
151,1010Ruuu,247
152,koto6chan,226
153,tomozo_02,319
154,mi_nnn16,210
155,14_yuusuke,170
156,Saetyon27,150
157,Yu_1015_suke,940
158,tkun821,2089
159,dai_jumpin,388
160,born_sleppy,486
161,takumit1023,321
162,0723hayapon,364
163,komatsujoji,158
164,pochi_riki,163
165,UmiYou59,266
166,Rias7222,135
167,tfe73,134
168,1catherine4,134
169,panqw2t,172
170,bump0517oxgo,206
171,GT_Rmochiko,180
172,34Wangan,326
173,saru12250128,137
174,s07yuki428,234
175,ya_32_ki,115
176,ISSEISS6,311
177,Fbc0119,158
178,1004Exchange,168
179,keiki_1995,801
180,ri0216_00,211
181,www_ryo__,389
182,j4910,234
183,hanesan0728,1786
