,screen_name,friends_count
0,sondosalk,213
1,Wawa07Wa,1646
2,TopSaudiNews2,88
3,ajlnews,10
4,sbhz99,406
5,News_Brk24,1
6,KSASociety,69
7,al_faysaal,2
8,abdulrhman4321,335
9,BentAlbhar,2130
10,salah_alshaman,770
11,rashedmo4000,4532
12,a_alsubaiey27,11
13,ma7mny_wjoodk,7861
14,alfaisal510,1737
15,hafr_albatin,90141
16,AzizAltwalh,61
17,1vellvv,594
18,snsn5111,882
19,3ajel_ksa,325
20,wafarsa,90
21,albdayyah,424477
22,drr_alklaam,924750
23,h9797,83
24,sha3eralnsaa_,825646
25,B_C_MLAM777,447217
26,KWT_QQ9,14
27,073ed,1788
28,akalshammeri,444
29,A12Mno,1105
30,bdoyh_mzyoonh,54
31,ggogo_kg,2715
32,7RBF15_,152
33,Alsaeb_q8,44
34,alamerri,174070
35,Al3need78,193882
36,KMM4994646,31751
37,bahloolah00,2377
38,raaashaaa30,373
39,khuwkh,148
40,Sllsell,1626
41,iAbdulwahabSE,665
42,50____9,1242
43,5S5_T,592887
44,5yalFM,153
45,mf_313,33624
46,oo055,128448
47,AlexTheSchmitt,89
48,Fatima_Almulhim,1
49,7vv1,88456
50,ndd252,23779
51,S_bin7alima,87411
52,Sd_9ab,678
53,ir_oon,1688
54,TrevorColliton,194
55,IamMohannad,11449
56,njod4fashion,11428
57,saodksa2011,4243
58,Q4YY,152272
59,wra742,142
60,baderAlQefari,110
61,nashmy_Q8,1054
62,mu6ni_,176
63,alrzeni_n,38836
64,Iphone_20161,1574
65,asom51006932,1561
66,LibertyGreen97,7381
67,385622,1646
68,t3jb_17,132
69,Ali_Abdallah88,2889
70,YayaCalais,134
71,neckatq8,486
72,4oOnonoOo4,4780
73,smashitv,578
74,NaifAlsabre,773
75,HRB_Q8,814254
76,20ise20,61529
77,IOS1m,811971
78,el7mdlilah,8488
79,KingFaahaad,150766
80,rth_9,490549
81,dawas12,241016
82,Rt_Up,674903
83,Hap_Re7,56290
84,TammNews,1
85,dr_alnaseer,1012
86,alhrreef,65
87,JbretKw,11
88,Al_rkn,28892
89,MernaHatemSalah,609
90,sajr1,1110
91,kaled_3389,11992
92,bin_thair_123,1651
93,cfc_33,1035
94,Mzvqk,253
95,fss1430,16530
96,qidi7arir,45374
97,n90o_305,277
98,daran_9388,849
99,AlokasiAbualziz,3793
100,majoode_al3aser,1922
101,JhuryllPhoenix,2547
102,sisisi141,559
103,office_lawyer_f,2675
104,lkjh_mnbv27,1611
105,77_xb,1803
106,Alawfy1515,1693
107,bnyan5,464
108,ShrooqNice,410
109,Alsh3bnews,1
110,MubarakDiary,28979
111,A_Afadli11,919
112,C55_5,455648
113,MohammadHejazi,727087
114,alkuwait38,560845
115,9k_h,184
116,YOUSEF_ALMETHEN,118083
117,xalfuhrerx,54
118,al3thbkw,60
119,snam_almgd,253986
120,drfaisalalenzi,101608
121,m1_duv,427
122,drgam_9,110
123,3zksa3z11,215
124,abo_raged,156
125,Dianadmanssa,183
126,rxnggxll,360
127,_69734295,1676
128,n0n08888,309
129,yudhaarestyaa,94
130,wattau_fiiqo,740
131,irpan_wn,98
132,mc_lohe,40
133,ssaldalaan,12206
134,Alshmrani22,57
135,plinpie20,203
136,RespatiSiagian,342
137,Ishaqnewton2,86
138,hudda_fruit,118
139,zezo0_14,180
140,xm_11,288
141,YashaLuv,14
142,onietequilla,16
143,Angelyasmine3,42
144,AlenaBavol,17
145,oFH90,537
146,q8__q888,403
147,ksa_m2000,90869
148,7jibf,127
149,Nouraa_Ah,40
150,k6w,69109
151,lowrider1961,92060
152,a_sulami36,9398
153,hanenchel,19
154,sayed014,317
155,alimhmodgad,70
156,EssamAbozade,106
157,MahmoudEbid_,450
158,souhosny,221
159,Fakhri_Alsour,39
160,mosmahgoub,673
161,gazouzaa,2882
162,c_roby94,28
163,HanimahmedHany,99
164,7azemCup,849
165,ahmedrizk05,146
166,naderco11,168
167,KAlefari,9
168,younesbenqa,32
169,fara_w800,91
170,alifarag287,19
171,nabilaiche2,317
172,IbrahimSalama58,129
173,atot2008,1632
174,abdo_fars10,77
175,chocomalsi,2945
176,ahmedalaaedlin1,22
177,ahmedmo04271695,236
178,docabramnabil,159
179,abnalforat21,64
180,FoFoAlniemy,45
181,nonashalabe,535
182,hamham_1234ham,29
183,niceasy_logic,286
184,bbcarabicalerts,10
185,AlArabiya_shows,43
186,AJArabic,28
187,Q8_srs,1735
188,2015Raied,855
189,xrawa_,39
190,twittire_,162
191,Abdellatif995,272
192,M_17_M0,239
193,w__mem,169
194,IFOLLOWBACK110K,46574
195,ibrahim_ATI,13
196,shamss1434,728
197,bakrialdahwy,156
198,0555Kefah,1571
199,Pink_rose1990,1520
200,alrotayyan,855
201,ror200ror,1062
202,Almeqbali4,49
203,wweeww2234,67
204,tdpgfkiaaj,1013
205,Rmadesauud,302
206,bb_aa_dd_rr,3495
207,cuetgirl_c,111
208,diaa_luai,345
209,7moode_mhmd,773
210,Da7oomKing,148
211,ra7d_al9wwt,2195
212,Sa3ud_S,210
213,kfgau,270
214,071Asg,1495
215,1405566,7
216,safwanabu1,996
217,WShhrie,1492
218,solotov_1,123
219,AjAlfares,559
220,zraro1,404
221,xHamadiii,8038
222,Kuwaitonly_1,155
223,Marco_Agc,409360
224,1Riiiv,98
225,HypeCenter,1250
226,PrinceOfRiffa,139
227,y_tm_,28
228,awtad_est,53
229,sale_ksa4,9843
230,Dk19199,549
231,M3lomaT_Fredh,69777
232,jam911jam,78790
233,FREEFOL96408999,130
234,jno_3,26
235,abdulaziz_m_d,1394
236,Abuhatim2,163345
237,tariq4900,82657
