,screen_name,friends_count
0,cketchamwild,179
1,POTUS,12
2,sarahkendzior,1931
3,gaslitnation,82
4,AndreaChalupa,3235
5,anothergracelee,2257
6,RichLightShed,2992
7,ballmatthew,166
8,JeffRightNoww,341
9,ncwhm,2436
10,flyboyuniverse,54
11,theOutsideStory,55
12,kentbye,3481
13,michaelpremo,2204
14,ArchiveValley,2583
15,VulcanFilms,2409
16,NickChilds,2340
17,refuture,768
18,LizManashil,1092
19,brandstorytv,453
20,chargedthefilm,222
21,clementinesart,5
22,RobertHawk2,735
23,Sugarsteroni,4925
24,joannefishburn,2949
25,MovingDocs,495
26,EurDist,1791
27,TrailblazerEric,1126
28,LauraGoods,1145
29,PeterTGerard,808
30,festivalagency,487
31,SusanWendt,40
32,delstner,432
33,ArtHouseCon,877
34,RogerRossWill,1820
35,PatagoniaProv,863
36,donnyward,1076
37,wilderpress,844
38,ContentThreadUS,143
39,whitneycclapper,1362
40,skidrowcrypto,7751
41,CinemaDee,346
42,sonjahenrici,2319
43,paulroberts79,1728
44,tullstoy,1547
45,TheStoryDude,715
46,gregorybayne,1605
47,WBMathilde,171
48,ChrisLibrie,357
49,flmkrD,8251
50,RacingXtinction,1724
51,OP_Society,4273
52,JoshLeake,797
53,missmissylaney,1207
54,cinejoe,3385
55,sundancefest,151727
56,kentindell,330
57,TheDocSociety,2448
58,toughpretty,215
59,KPutnam,873
60,kieranmasterton,1075
61,patagonia,2099
62,DamNationFilm,132
63,_tommymayes,423
64,MammothEnt,598
65,jamiew,1288
66,toddacourtney,171
67,sampomedia,182
68,Boomcat,758
69,MsDaphneKapfer,321
70,UnionDocs,1318
71,emilybest,4030
72,Kartemquin,1238
73,lessig,364
74,KamalSinclair,1658
75,anildash,768
76,ErickOpeka,2944
77,questlove,10017
78,joinassemble,1413
79,Costanoble,196
80,JillianMayer,1301
81,DOCNYCfest,1377
82,flick_list,357
83,neluktable,114
84,FilmmakerMag,4693
85,silkyd67,1532
86,lulippold,1263
87,sebastianocc,2781
88,EricKaldor,12383
89,stomptokyo,323
90,garychou,5339
91,robmillis,3006
92,BilgeEbiri,2553
93,kitchensense,681
94,producerkarin,822
95,TeriTynes,2607
96,caseypugh,687
97,MattDentler,1333
98,DylanMarchetti,668
99,nyindieguy,953
100,gary_hustwit,522
101,wseltzer,1698
102,timoreilly,2166
103,mikemonello,5299
104,Jeff_Gomez,3335
105,tdavidson,6
106,philnoto,706
107,generalorders9,64
108,mynette,706
109,Slamdance,2277
110,paulrachman,1573
111,thompowers,7215
112,powertothepixel,801
113,erickohn,8500
114,saskiawb,380
115,1basil1,6486
116,curtian4,1262
117,artfulmanager,1382
118,gachatz,71
119,TedHope,5144
120,CDCemergency,526
121,ReidRosefelt,1464
122,bchirls,350
123,RooftopFilms,3910
124,sheffdocfest,4986
125,screenwindow,4583
126,ShootingPeople,12163
127,cshirky,846
128,nauzler,41
129,hammertonail,1806
130,KarinaLongworth,4520
131,LanceWeiler,3565
