,screen_name,friends_count
0,manualusuariobr,1
1,brandinglabtalk,112
2,talitafernandes,2025
3,Phocuswright,3082
4,ThisIsSethsBlog,2
5,waitbutwhy,643
6,luizraatz,717
7,luferreira,314
8,duda_rangel,451
9,TwitterSpaces,20
10,craigmmullaney,1370
11,estoque_pff,330
12,NatuzaNery,2840
13,Rkrahenbuhl,1443
14,abbydphillip,3603
15,raquelrealofc,430
16,BethNovey,1148
17,MorningBrew,1544
18,mj_stott,413
19,anterogreco,1755
20,ErikSchatzker,482
21,alexmartins,2360
22,macacoaereo,271
23,vanebarros,216
24,blackstone,186
25,KaiBrach,184
26,rojospinks,3738
27,birbigs,1289
28,TMaranhao,1624
29,daxshepard,636
30,HouveTentativa,11
31,ali_montag,2203
32,web,999
33,mymind,3
34,elsf123,351
35,Pat_c_atc,313
36,stratechery,3
37,JamesClear,521
38,_kate_irwin,469
39,oocsopranos,21
40,david_perell,829
41,m_ashcroft,756
42,benthompson,1597
43,Aldrigui,1829
44,MakeMarketHQ,9
45,bariweiss,3252
46,pivotnewsletter,519
47,gregisenberg,584
48,SJ_Galvez,1485
49,shuomi3,386
50,rohit_jindal29,974
51,MBittencourtMD,528
52,packyM,1782
53,fdpamplona,610
54,lennysan,1524
55,JensLennartsson,519
56,tobydoyhowell,947
57,apyus,5363
58,TripleJas,590
59,yayalexisgay,738
60,IVAOAERO,66
61,nocontextroyco,215
62,thedad,615
63,GabrielaPrioli,372
64,juzao,2115
65,aleyda,777
66,claudio_couto,1666
67,brucedaisley,5234
68,oatila,958
69,matheusilt,67
70,fernandogallo,4281
71,conversasq,29
72,svscarpino,1626
73,RodZeidan,537
74,nireyal,215
75,mairamedeiros,1067
76,gill_works,578
77,catupiry,1888
78,beatonna,599
79,criancafazendoM,19
80,schlaf,2575
81,OrganizaDafne,342
82,SaudenaRotina,780
83,iamjz,177
84,rodrigodasilva,468
85,NoraFromQueens,21
86,jasonfried,247
87,dhh,160
88,rafat,312
89,barbaaa,836
90,brthebar,25
91,thaisfarage,240
92,ThomasVConti,1558
93,BethanyAllenEbr,1720
94,renato_nocode,139
95,gskalra,261
96,brunocassucci,1744
97,diegomendes_br,1571
98,AdaloHQ,149
99,GooeyDigital,2471
100,smartbloggerhq,5445
101,DiogoCortiz,916
102,anacanhedo,867
103,ortega_espn,980
104,yaso,1347
105,bubble,694
106,webflow,1228
107,bentossell,696
108,glideapps,54
109,BillGates,281
110,humor_economico,106
111,CavalinhoSccp,6548
112,googlesearchc,44
113,greysmaratony,64
114,samsanders,3785
115,garyvee,13490
116,bobbyberk,744
117,moskito,125
118,bastidoressccp,107
119,bringmept,10
120,tdbem,452
121,robgordon_sp,637
122,cgpoggio,1803
123,ariaguiar,2784
124,porquetretas,1
125,gaiapassarelli,978
126,JeffSpeckFAICP,296
127,CanUrbanism,951
128,JSadikKhan,636
129,humantransit,1900
130,marcurelio,463
131,xetdouber,16
132,marcurelia,209
133,RodrigoMenegat,680
134,MaremotoPodcast,5
135,CNStorytellers,276
136,ChinaFile,1523
137,fabiochila,409
138,valorinveste,111
139,queridavanessa,1050
140,mbrennanchina,770
141,DeirdreLatour,382
142,laurinhalero,195
143,ourobororoboruo,942
144,secosmolhados,31
145,leoleohwan,1032
146,duarteluiza_,1345
147,tabataamaralsp,372
148,yuenyuenang,4852
149,AOC,3222
150,FeCastanhari,1611
151,Shumian,674
152,maqui_nobrega,211
153,bancobmg,9
154,CyrusShepard,275
155,mauroboselli,438
156,RaUL_AMDERLAINE,1406
157,amahnke,397
158,MarquesAndreM,760
159,Daniel_Sloss,1161
160,remote_how,2051
161,vellalovell,940
162,GCasaroes,4282
163,iberethenorio,626
164,cooperhefner,1258
165,rfberry,5188
166,borisvvz,9711
167,harari_yuval,49
168,CavaIinho,21675
169,kevin,81
170,sarahdoody,1687
171,Kevin_Indig,504
172,hayley_nelson,2915
173,RaminNasibov,35667
174,bitstobrands,227
175,1843mag,252
176,fionatian123,49
177,anthonyjeselnik,152
178,juliancole,1709
179,beatrizguarezi,375
180,guiabreua,92
181,taylortomlinson,848
182,IanKarmel,3036
183,natashaleggero,1011
184,avioesemusicas,478
185,aliwong,671
186,jornamentales,745
187,RickPage_,460
188,blogdovinho,132
189,guiamaro_,955
190,caparica,1723
191,CostaRonin,59
192,BBetz1985,65
193,alexstamos,1790
194,raulchequer,161
195,dailystoic,14
196,caitomainier,28632
197,DanielSFurlan,511
198,Racheldoesstuff,5683
199,ghedin,287
200,JoeLoTruglio,624
201,bharat_n_anand,291
202,marcio_porto_,2268
203,Fenix_Moto,358
204,QuartzAtWork,39
205,aleeemartins,792
206,biz,1596
207,DavidSpinks,323
208,HESherman,2959
209,dasslermarques,2519
210,TimHerrera,2572
211,abstractsunday,333
212,diegoescosteguy,1546
213,selenalarson,1118
214,FriedHardt,246
215,Corinthians,84
216,razev,2507
217,kenfisher,204
218,petesena,12078
219,BarackObama,591933
220,carolucht,1055
221,NextCityOrg,3727
222,KateSJames,859
223,johnfallon,874
224,diegoribeiro,629
225,scolese,1318
226,APerfectSturm,410
227,gcamarotti,640
228,davepell,936
229,Corinthians__EN,240
230,antsharwood,4177
231,kumailn,3352
232,youpix,446
233,Burgos,928
234,vicenteseda,1177
235,sbedrick,3627
236,RyanHoliday,835
237,NielsenIQBrasil,1224
