,screen_name,friends_count
0,donyetaylor_,1044
1,tdfcreates,17
2,najjmahal,1000
3,melanatedmomma,373
4,AlmostVested,403
5,ehimeora,538
6,dionnewarwick,5332
7,loneamorphous,2299
8,SkylarMarshai,676
9,chantalrochelle,1499
10,LSSpodcast,137
11,noname,449
12,mefeater,220
13,healthgworl,254
14,eargardn_,179
15,LeArielleSimone,1165
16,jayacancook,2277
17,WakeWithMarley,95
18,bloomscape,585
19,AOC,3194
20,AOC,3195
21,snohaalegra,872
22,DemetriusHarmon,998
23,simonembanna,804
24,tallialee,760
25,DSmoke7,485
26,thecapitalv,981
27,fairyglowmother,357
28,itsKARY_,1032
29,PaulasChoice,543
30,seangarrette,211
31,skinclasshero,582
32,CoachPSays,1512
33,JasmynBeKnowing,1271
34,strongblacklead,994
35,itstarekali,468
36,HiThatsChelsea,1189
37,TheMeccanism,816
38,cocoabutterbf,252
39,KevOnStage,1674
40,SHODesusAndMero,110
41,terrellgrice,465
42,heyamine,575
43,TheBudgetnista,9673
44,scottsflights,89
45,MissyElliott,11181
46,dog_rates,18
47,Lloyd_YG,3313
48,jackieaina,692
49,MouseJones,615
50,louval,231
51,ava,15711
52,quintabrunson,1152
53,oranicuhh,553
54,caveofbeauty,474
55,naima,3440
56,kelis,42
57,LaBeautyologist,602
58,MyFabFinance,1800
59,HeyAprill,878
60,marsaimartin,1433
61,deunivory,756
62,TravelPiratesUS,1057
63,therealDJAshB,995
64,JorElCaraballo,652
65,BrotherNature,686
66,DesusandMeroVL,112
67,XavierDLeau,995
68,MakeupForWOC,179
69,ArinRayCamp,4404
70,JadeofallJades,478
71,TheDelicateFox,295
72,IssaRae,1448
73,Nothinbuttreble,1097
74,thisisinsider,734
75,PigsAndPlans,2924
76,blackgmagik,117
77,lovethediosa,330
78,21Ninety,20096
79,hannahfaith_o,24
80,thecourtsanders,642
81,BarackObama,592314
82,ellamai,292
83,avalonyoung,4665
84,iamleuca,82
85,TheKitchenista,479
86,TravelNoire,299
87,iamcardib,223
88,ChristineFox,950
89,DJOHSOxo,2917
90,XvrOmar,1188
91,FatKidDeals,3
92,40oz_VAN,2876
93,SushiCeej,430
94,SaintHeron,150
95,FareDealAlert,6
96,TheFlightDeal,67
97,MysticxLipstick,669
98,hellonecole,765
99,ThoughtfullyM,141
100,blackgirlinom,718
101,6LACK,1022
102,chescaleigh,2660
103,TheRedLipClub,85
104,LalahDelia,627
105,KhadiDon,454
106,chloexhalle,997
107,Lido,421
108,ScottieBeam,1235
109,iJesseWilliams,3456
110,kidnoble,1115
111,thisiskashmir,1267
112,angiemartinez,699
113,Skyscanner,2621
114,TheNotoriousKIA,648
115,travel,56
116,HorizonBCBSNJ,1102
117,brandonjinx,1301
118,ebonirm,684
119,Nettaaaaaaaa,1014
120,adidasoriginals,353
121,Bobbyrogers_,838
122,_aquariansoul,84
123,VirginAmerica,9
124,united,42677
125,Delta,38585
126,JetBlue,103697
127,Maryamhasnaa,43
128,ChefResha,2608
129,DANNIJO,643
130,BlackBravado,229
131,FreddieHarrel,168
132,tydollasign,2429
133,1future,730
134,chrissyteigen,4811
135,endclothing,449
136,Janine,460
137,crissles,550
138,FriendZonePod,32
139,LookAtDustin,979
140,heyassante,555
141,ButWhyTho,591
142,dvsn,51
143,suzzsTravels,508
144,WorkatRedFrog,3494
145,brysontiller,479
146,rellyOnSMASH,520
147,iambrillyant,65
148,DearYouFromWe,248
149,intanetz,753
150,overlyxclusive,114
151,sabrinaclaudio,93
152,Drake,610
153,fatbellybella,16312
154,SAFIPureMag,738
155,shaunking,13427
156,airfarewatchdog,62117
157,DianaRoss,16
158,POTUS44,78
159,lexsays_,648
160,DestinyAriel,1404
161,Cyn_Santana,153
162,ProductHunt,43
163,Ony1Ra_Rah,201
164,_vidabella,1193
165,snakehipsuk,1266
166,ItsMeJMarie,1408
167,sxsw,11374
168,MarMusic,36
169,bronze_bombSHEL,2242
170,giannilee,1053
171,VicMensa,29
172,Ben__Khan,93
173,JMRsongs,577
174,nosleepbeats,575
175,NickNikon,96
176,curtisgero,899
177,BlaireBitchproj,2291
178,mashablebrandx,153
179,TeiShi,160
180,OhWonderMusic,203
181,JohnWall,2876
182,CRLCRRLL,2620
183,TheFlavrBlue,3
184,kiahvictoria,283
185,BCkingdom,388
186,SoGallant,163
187,shygirls,857
188,kpofficialmusic,533
189,thisisfyfe,640
190,denitiaandsene,609
191,JColeNC,416
192,basecampmusique,5
193,yearsandyears,517
194,Raury,2132
195,YG,488
196,supaKINGDARSHHH,761
197,chancetherapper,3001
198,ASTRtv,621
199,mrmikedelarocha,2223
200,LaKeeshaWalrond,406
201,Complex,768
202,Logic301,849
203,partynextdoor,901
204,spookyblack,173
205,tunjiige,955
206,TakuBeats,590
207,Orbitz,1948
208,kayla_itsines,221
209,hmusa,1443
210,SammieAlways,1429
211,idontdoclubs,1570
212,sza,518
213,ZACDigital,215
214,lotusleafstyle,5919
215,kelelam,326
216,FCBCNYC,454
217,AptTherapy,373
218,StudioDIY,792
219,SugarAndCloth,322
220,darbysmart,947
221,IAmLisaPrice,669
222,ohjoy,608
223,LaurenConrad,90
224,laurenconradco,214
225,iamrenaebluitt,1781
226,SuzieCurl,102
227,BPCM,1222
228,SeventhHouse,3948
229,IamGClaudette,823
230,kendricklamar,512
231,JheneAiko,2
232,IyanlaVanzant,741
233,nypl,143
234,SchomburgCenter,1350
235,kellycutrone,1112
236,bglhonline,166
237,PRDaily,6153
238,PRNews,45417
239,ThePRCloset,1251
240,womeninpr1,11155
241,prcouture,11925
242,nycprgirls,1023
243,IAmAmeerah,6461
244,michaelb4jordan,513
245,MelissaChanel2,964
