,screen_name,friends_count
0,MekshatWorld,104
1,Stob_110,943
2,oomer3,112
3,one1king,538
4,Mkashet,5
5,abom7md7,76
6,majoob28,1097
7,0__rain_,48
8,Y7_TEAM,167
9,abood_alslemy,1637
10,A__alhussaini,21
11,22Nnssaa,122
12,laafe15,207
13,FAHAD_1322,77
14,abosaad4466,1044
15,NnAWAF54,460
16,Hhdhhvccc,294
17,6_15NaoaF,21
18,mmm7777788,345
19,nono201000,1695
20,samyfg9,1765
21,Ouijalizer,20221
22,101Mbarkk,692
23,qht6_,28
24,ksaTAXI,577470
25,asdasr111,106
26,Walaaah_99,797
27,wzwz1990,726
28,a_th1,16915
29,_SA_82,146
30,Omar_Almulhem,473
31,fdy4742,737
32,W_D_166,574395
33,mutlaaqr,101306
34,ant_al5ir,687177
35,aboaos8,661
36,alburaidi506,521
37,Berlin_hfc,130
38,h9797,77
39,Q8_Hoor1990,103
40,eajil_nfc,495
41,f111119,4153
42,Mystrwo,165466
43,LMoeiii,577
44,utfhg79,510
45,Q8Souq,425652
46,1ZZ7Z,48
47,7b2n,67922
48,S3wdee,184491
49,kwalaan,1050
50,TheTopVideo,1445331
51,viip_i,1212370
52,Prince_Cc,416
53,6_sksjnnxh,12
54,10WNW01,921
55,mgovr,482
56,alkaaled,82
57,NaifAlsabre,772
58,Sr2010Hot,6588
59,mojzq8,1015996
60,NaasrNaasr,1186
61,sharaharb,328
62,awaisab35710314,35
63,ryaaanalrdahi,1291
64,faresAlhantoshi,567
65,AdelAl090,501
66,Wahej1,186
67,omarrm80,219392
68,Ham1972am,237
69,jrr7ll,684399
70,B_ghllab,84612
71,rashedfff15,25
72,Saife_n1,410434
73,bintwalahf,25175
74,7ameed_ksa,2496
75,ghyoomorg,4
76,TALAL__ALMATRFI,332
77,A_y4i,75
78,alzeer_kw,550750
79,iFahad_H,1002
80,alkuwait38,560876
81,fahadaldosy1,9719
82,almimony_b,292
83,Mohammedalelaj,163
84,Mm425Mohamed,124
85,Sdms1213141,321790
86,nass_mbs,1
87,almultaa3,39388
88,ENG__NEMER,22761
89,mohnad_almalki,1625
90,5i_hfc,509
91,19999RamZe,57
92,maebd122,1462
93,HolyAsim,154
94,JbretKw,17
95,S6auh,30
96,iPhone_imac,476808
97,samanews_q8,498608
98,hcugvjgn,335
99,Abdallahalnahdh,950
100,Ha2936,1571890
101,F_hd60,15
102,abo3ieed,1429
103,KSATAQS,22
104,kd0sh,315
105,slah_dahi,108
106,faahaad4241,1
107,F15HIi,39
108,mohammad1233046,862
109,mohamedelsisyy3,878
110,doooot52,822
111,xxli72,114
112,kalefh_,181
113,qwe1234567944,74
114,mmzzmmzzmzz,2617
115,afraq2010,623
116,asddx41,617
117,b_sa3d,136
118,mgood32P,296
119,drr_DRR3,344
120,walmoon,199
121,Nassera333Y,408
122,6_1512345678,20
123,MjOoOoD121,72
124,attaqsvb,23454
125,abo_ood15,182
126,adal3632,572
127,sami882299,41
128,fahad8811722384,25
129,ahmdALhrbi99,171
130,f707_r,523
131,2013Majod,210
132,nadirsaod,660
133,abofaisal717sa,47
134,trki44,61
135,slah_dahi_1,482
136,mesharri23,836
137,Ag_148,187
138,s05320091,1323
139,nader43321,471
140,AboOod27046731,140
141,famos4231,37
142,ghaleb_ss,292
143,doody141,32
144,_1Rill,127
145,h123gg,805
146,fofo6541,1836
147,6_15qwertyui,12
148,6_15djshhhhh,83
149,Slvr9,148
150,abdullah05611,1104
151,hmooode_hrbe,646
152,aa92_apap,11
153,khalad1122403,48
154,abo_al3z7,51
155,vbzdjd6,17
156,A4kkria,108
157,alkh_tne,689
158,s_saa11,632
159,jamooli666,166
160,praphena,8
161,sultanalshidi,1607
162,sdmta,824
163,dfhgdghv2,1126
164,Mnucheh201,14
165,M_G_R_D_,678
166,nabeel1132,51
167,aa777mmaadd,892
168,1411ndoo,1607
169,saood56703380,219
170,abu3essa1,196
171,Alkaaaabi91,1318
172,hamidy9993,371
173,ALAA55421095,338
174,salwa_sp,34
175,orm_22,841
176,r0a0d000,17
177,1_badr999,1464
178,M111147M,226
179,walwd__22,672
180,mwad314,1329
181,abud74587458,9
182,jed113341,231
183,Mohmmad__511,393
184,IAYMANQR,465
185,badr_nf,31291
186,3mar0001,2512
187,mtab2372,372
188,1nsrr,71830
189,Manmn12500Z,691
190,oomarr14,1721
191,lojain_alitti,216
192,7mo0odi20131,255
193,KiingSalmane,3812
194,nn098765432195,1361
195,D7oomLt,685
196,A_iiiii7,40
197,700glg9,3909
198,Ahmed_Anzi,176
199,aboali056800,1791
200,Jm2005S,1556
201,ililiil_liilili,8809
202,BC_KSA1,343
203,M7md3349,53
204,bdran0011,394
205,DB7H1,175
206,D5G90,590
207,moo00oo00,2478
208,YazeedF1421,384
209,ksa557t,23
210,rshoooooooooodi,658
211,acala_15,1651
212,Dod33,490
213,fcclassic2,412
214,badr_5031,82
215,Aaktfy_bk,244
216,sttkaky,3
217,aabdul103,141
218,fares70al,197
219,zezo__500,63
220,l3yon12,736
221,almhnad22,315
222,fozalihw,518
223,fofo12345474,177
224,bent_alamoudi,1047
225,LeenaAsfour,592
226,n2005_h,157
227,nouof99,1687
228,_Dr_SAS,181
229,4u121,368
230,nooraty99,124
231,bgdsyhcdehb,1637
232,Kromh220,11
233,ethC2ljZotm3PwI,221
