,screen_name,friends_count
0,mayapolarbear,10
1,shinohara_kenta,2286
2,kennaoshi,94
3,wenhungwang87,48
4,virushuo,2683
5,orange_8361,410
6,anmiiyu,172
7,calmer_hypabe,323
8,brecht2077,44
9,chiariines0527,91
10,TheBreakfasteur,25
11,caijingxiang,210
12,thschee,1
13,KIX_dayinmylife,189
14,itszerotw,1
15,TwitterSupport,17
16,TangfurII_,70
17,jefferysac,461
18,beyondidentity,79
19,NNgroup,49
20,obsdmd,3
21,LEGO_Group,1042
22,misato08280,299
23,freemktfreeppl,90
24,CaiXueYong,3
25,getptplus,7
26,cyanapps,266
27,kalasoo,635
28,aszx87410,294
29,LiuZhongjing,158
30,Linmiv,362
31,avstorm,493
32,ploysnr,82
33,twnexpo,19
34,thegalshir,813
35,sacofat,218
36,unfollowerstats,24323
37,modaotool,101
38,yinchuchen,946
39,tanaka_tatsuya,1488
40,avogado6,22
41,wenchen,36
42,this427,413
43,Otakugard,1047
44,erase2004,4529
45,bamobeni,649
46,pavoneyaya,227
47,littlesucks_,42
48,machiko324,71
49,ulin_vivienne,559
50,CallNowKing,915
51,momo_zaza_,438
52,kiri_tori_p8,7
53,kkcherish,198
54,rocksan,325
55,clowwindy,278
56,Peace_isFound,419
57,cici9101,234
58,xhacker,1037
59,natukasitaiwan,644
60,ruanyf,381
61,LitoAlice,199
62,n__ny,805
63,falao_wang,708
64,50dspec,479
65,naoki_const,810
66,majorbbb,531
67,eyayo,418
68,emmare303,517
69,savesaturn,496
70,sspai_com,3
71,CCMyth,1003
72,msvanny,767
73,iamsuzanna,344
74,mineboxx,673
75,_Jason_Liu,229
76,osaka_kanagawa,356
77,0124bart,828
78,JaeseuminXi,598
79,_orangeorange,460
80,shaonvbing,1020
81,planetoid,855
82,iiostaroii,445
83,raku2250,327
84,blue60895,348
85,randywei,1415
86,lazydopey,398
87,nulningen,394
88,daogenzou,370
89,hiroshiyui,539
90,editranslator,147
91,jonxberg,589
92,taipeideer,95
93,miyako_chen,177
94,YuanLiou,1166
95,Linfayz,287
96,ptntp,406
97,pokoma,381
98,jiroro,1692
99,Chaoint,665
100,nimachaopang,986
101,CC_Yuan,912
102,lulalala_it,535
103,0FX,975
104,1Tofu2Tofu,697
105,xatierlikeLee,2889
106,kaxing,541
107,MrDisgrace,2924
108,garykb8,1893
109,hychen,266
110,cinnazy,605
111,bratscher,433
112,laughoften999,670
113,floatj,606
114,stephenlee,788
115,avdwoodsen1016,433
116,kiwibon124,121
117,weihsi,383
118,memeflyfly,735
119,rewoIf,257
120,deception_tw,744
121,ivyfutw,59
122,caobucking,1057
123,stonerose2010,643
124,exam22,3828
125,andidrew,3042
126,hypaleon,827
127,twidonkey,1475
128,LaPiye5567,254
129,jackwin,326
130,laTabris,465
131,tdmmlyj,1334
132,PayChiHo,298
133,JuJuJu8888,302
134,dryadb43738,731
135,hiro4book,627
136,abcoville,1518
137,actressfish,119
138,ustillinmyway,269
139,brahmantw,446
140,orangemeow,483
141,jh1745,1649
142,___Phyllis___,379
143,eternoveritas,766
144,nina13202001,560
145,kakashiliu,945
146,zhusee2,459
147,figarotwo,587
148,yftzeng,44
149,milnjitefunnee,653
150,emma0319,763
151,winingpam,239
152,jadorelaFR,751
153,govyoung,328
154,rock74710,205
155,_Coo_Cle_Yu_,528
156,_____ananda,754
157,kirk0523,3886
158,jaceju,735
159,g6m3kimo,768
160,wen20090763,234
161,gloss_star,1599
162,cloudie,214
163,chiariines,625
164,lianghai,1014
165,asanchen13,587
166,ywhuang,418
167,jsincity,1219
168,miubana_tw,171
169,Brecht,1310
170,MissAomame,91
171,flamelin,1948
172,missangelaisme,237
173,3_3llll,240
174,1ImCN,2587
175,btnboneorw,474
176,sheseee,1059
177,ssrna,753
178,vlanci,901
179,ape10875,192
180,MeimaeWu,815
181,crnatrtw,1139
182,nekonyao_,335
183,thecynicalapril,213
184,_Ardu_,3112
185,flying8021,304
186,tidodo1117,72
187,littlesocks,714
188,sartinhuang,298
189,SindyNoir,1166
190,speaktaiwanese,528
191,russel053,2246
192,Jennalky,262
193,kotobukujp,1731
194,yumiyuming1212,333
195,chaojumori,607
196,Ivi_Shitetu,1380
197,applepiehouse,585
198,annawhereareu,470
199,timidyixiu,440
200,rosefabric,311
201,_5s,433
202,pinkyhememie,519
203,anxiety_bay,1042
204,zippo215,782
205,i_can_find,231
206,cxiaoji,673
207,europechinese,116
208,RetonKao,553
209,fredchuuu,627
210,joyce070607,183
211,HSQ72526,337
212,GiiGiis_,581
213,Guabu99,588
214,gibcfm,702
215,aaa819118,775
216,YaTouSasha,183
217,iBBCall_Air,236
218,pingooo,233
219,wwwGUIA,422
220,allenown,438
221,kylechen,2258
222,hswtw,642
223,gas1123,839
224,cornguo,606
225,jicerain,345
226,mrstoya45,420
227,gene1174,95
228,Red_d_,685
229,jameshilltaiwan,160
230,bangdoll,632
231,caasih,2981
232,PowerOp,305
233,Qweaz,4999
234,huar,1185
235,chenglap,2445
236,no_difference,900
237,vinta,1382
238,zinklink,1742
239,LukeW,21
240,aftertimeeeee,570
241,jserv,5617
242,Super_Strong,360
243,pokoran,1554
244,tommy351,697
245,Dennisc140,1090
246,poooo_chu,1686
247,disinfeqt,526
248,JediLin,383
249,bobtung,1907
250,KNYChen,341
251,attraittw,374
252,xyza,289
253,mayeveme,430
254,Meracat_,690
255,ryukeikun,1119
256,mouson,937
257,AnsonChen,526
258,hirakujira_,74
259,archyaloha,1365
260,gugod,2324
261,ETBlue,877
262,BeataLyn,367
263,basilliu,800
264,inuyamanihongo,1902
265,pipperl,575
266,innhow,383
267,4F,192
268,happy1122,1679
269,derekhsu,2229
270,Leafish,460
271,rocavence,758
272,robbin,357
273,jimmy_su,865
274,theType,60
275,MrJamieLin,1158
276,ibenjamin,641
277,jameschou,663
278,charlesc,1629
279,hirakujira,735
280,irrenhaeusler,1209
281,NintendoGC,453
282,marioyang,485
283,stupid77,1510
284,ryo6,859
285,scheeinfo,397
286,book686,4728
287,Ludouke,484
288,thecat,1518
289,wastemobile,1194
290,penk,472
291,orsonwang,755
292,minipai,756
293,iA,287
294,itszero,990
295,ddsakura,2748
296,timdream,886
297,MiffyMiffy,586
