,screen_name,friends_count
0,burcinunlu,2163
1,MineAyd54562757,9
2,ahmtysngul,654
3,AyeKaya69053674,209
4,mbiyologaysegul,286
5,cerennurcelik,450
6,OkanYuklet,304
7,NeslihanMutlua4,182
8,umutcagrikocak,589
9,sivriikalemler,292
10,kitaponon,13
11,0sondakikaci6,42
12,muallimeemrve,10935
13,BorsaTeorisi,7
14,borsaanaliz44,39
15,m_redson,1032
16,BiyologKanunu,767
17,byrmelikee,661
18,biryolog,318
19,Bilimdili1,216
20,ordanbipaxil,913
21,elifsimsekisi,1300
22,1973Yt,362
23,CryptoJain,3406
24,NetAnalist,56
25,SKChainAdvisors,4098
26,Mfa73,911
27,eminesanli58,400
28,aysenuryarrr,2786
29,canerbldk,533
30,neslihanytskn,674
31,molekulcu,290
32,ademayan66,367
33,Arzuackgz25,755
34,zeynepdran,104
35,Meryy_N,445
36,AliCem00520113,284
37,YasinMBG,835
38,sulekyr,518
39,adiguzelbusra1,200
40,allbatrosss,1506
41,knowledge3307,234
42,Hisse_Onerileri,5
43,ozgeataker,177
44,nlygll,279
45,snn_engn,599
46,bulentparlak,1843
47,tunctataker,215
48,deryabinayy,355
49,genetikciniz,313
50,soysell,266
51,biyolognn,258
52,shabnammam,69
53,Koray92Koray,366
54,BioSimay,59
55,tugcikto,207
56,gelelimmevzuya,98
57,olcaygney,438
58,HurriyetZeynep,200
59,Biyologferhat,15
60,colakbegum_,403
61,biolscientist,118
62,ssurel,35
63,biyohtc,204
64,BNarside,156
65,dalgic_b,242
66,GokcenAlper,9
67,BiyologlarG,19
68,Biyolog22721093,97
69,agulbiyolog,36
70,Duygulk7,18
71,Glay58706580,35
72,kubaydmirr,875
73,molecullll,1303
74,mavirhlupapatya,601
75,Dr_Ekolog,1053
76,BioAhmetSerhat,136
77,ezgitasoglu,414
78,elifss171,28
79,tuytuy12,399
80,Seeyraan,205
81,_semasav_,349
82,GevherBeliz,487
83,themiyolog,626
84,AzadeYahyaoglu,550
85,DeryaTR_,2627
86,onedimkurt,2665
87,SergenUnal,774
88,biyo_atolye,256
89,biologistwhoo,277
90,MustafaPasa45,1804
91,kavitebirileri,3353
92,sukran_krks,564
93,__serhad,888
94,Tugbamavera,179
95,efecanyesilkaya,676
96,1fatmAyse,136
97,can_nejmiye,106
98,BiyoMucadele,281
99,tamer_gelen,120
100,bioserapeskiler,373
101,Cagatay_Ozan,1933
102,MSc_biolog,2598
103,HX4WVxTH534EFGQ,96
104,burcakcimkurt,956
105,kbrsvs36,877
106,mrve_ecm,744
107,mhtpbrl,1019
108,karadenizli97,1074
109,Tademir11000918,126
110,bioology,5391
111,muyesser_kayis,3020
112,senemdulger,367
113,EdebiyatCesmesi,135
114,DrSerdarBasbug,495
115,SedefUslu3,637
116,biyologmudedin,588
117,Abdulazizcift,324
118,Duyguzsoy8,1088
119,ayan__meral,259
120,YldrmAkkaya63,121
121,Mgbiolog,1235
122,IpekKaraca7,607
123,arzuubstnc,75
124,temavakfi,68
125,OktayMuhammedY1,272
126,Aygl80860167,1508
127,eruncu_cyln,1555
128,dener_elif,1041
129,BioVz,365
130,bycmmt,3841
131,meltcetin,397
132,ibib2021,31
133,genelbiyoloji,23
134,biyomuhendislik,166
135,biyologunsesi,566
136,mervesahin_52,218
137,diptekiastronot,960
138,KahramanYesim,837
139,bioowls,7173
140,birsayisoyle,410
141,orhanakagunduzz,410
142,Zeroiizm,1268
143,ZeynepTuhan,104
144,ARDiARASTIRMA,3200
145,OzturkcuRuken,134
146,Julliaadream,985
147,srdrcskn2535,528
148,Fazi_1907,962
149,gizemmyuncu,551
150,gler_nal,576
151,BinbasSuzan,224
152,Banabi,58
153,rapid_blaze,370
154,758c9715c46b4e4,470
155,Sinan_uzundall,288
156,gamzekubra_ctn,950
157,silanakgull,598
158,ermanyaldiz,1485
159,akbabatr_61,54
160,zlembiyolog1,393
161,topraahk,1315
162,notmbg,451
163,molbiyolojigen,684
164,caglayan_taybas,1086
165,Biyolojikmacera,751
166,AdiyamanGulcan,610
167,biyoloog,357
168,BioGulsah,130
169,_ismailtas,180
170,BiyologAziii,333
171,YunluOnder,1251
172,XxxdenizkiziZ,345
173,alevurhan,524
174,urfalibiyolog63,1270
175,zeyneptkbs_,953
176,MuratGURBUZ122,36
177,GzdMrmr,949
