,screen_name,friends_count
0,WFLWorldRun,1700
1,jimseven,515
2,TeVredehoek,602
3,JHBWater,1533
4,Bobodene,873
5,frenziedandfine,1593
6,Swiftie13Kiara,849
7,PrimalD,167
8,MamaZombieZA,600
9,ItIsMsJillyBean,5698
10,NiceViolinBoy,343
11,Eulogs,538
12,TarrynNSteyn,547
13,EbenFarley,92
14,trialsoftazz,837
15,JosephM_ZW,625
16,CounterLove,1233
17,WezoV2,648
18,rosekotze,516
19,rebekahmarine,1258
20,lukevenediger,2173
21,razzmatazzjazzz,21
22,willsliz,29
23,killersperiperi,88
24,ReebokThat,4
25,PeccablyDoomed,932
26,Ella_Claire_,774
27,AriannaPillay,370
28,kitzluvs,764
29,ZethuGqola,317
30,JonWithTheFace,795
31,JarrydSmith,582
32,_mishmish_,292
33,snoochiep,208
34,JamesBlunt,89
35,jparker2310,858
36,kambabe,2021
37,KirstBallard,2854
38,purpledragonlil,538
39,hbubblesover,456
40,nah_tnx_,749
41,ItsChelseaBoots,607
42,Dawn2pointoh,439
43,David_Isaacson,2449
44,Lenore20066195,68
45,BarryTuck,1287
46,dannicombrinck,683
47,cpt_depression_,379
48,Jonathan_Witt,196
49,maxui,1289
50,MammaChefJozi,3645
51,SyllCity,820
52,kejamieson_,2969
53,RobynPorteous,5211
54,iSarahdactyl,2030
55,that_santana,794
56,tashmontlake,1279
57,MegPascoe,726
58,LeCreusetSA,919
59,louw_debeer,101
60,erinkbaileyy,791
61,MissPotatotron,975
62,testicleas,14792
63,mrcraigharding,928
64,cathjenkin,1394
65,Meg_Eckert,947
66,KelsHotting,1042
67,ScrrreamingPink,1348
68,dinoman_j,2610
69,cc___monkey,49
70,SeagramPearce,914
71,GingerJ0,1237
72,TAKEALOT,5775
73,Carla_Crooks_xx,8
74,moonbabi__,779
75,LeahJazzLive,872
76,TamsynwithaWhy,588
77,CathMole,130
78,MovesLikeDragan,1871
79,Yvee_e,766
80,TiahEckhardt,158
81,faskinz,357
82,intotheabis,69
83,NashikaTamara,153
84,timmehjimmeh,547
85,stripper_oprah,830
86,LiezelTee,1326
87,stevicmarinko,1071
88,Xandra_KH,1578
89,a_mum_lol,2320
90,R_4_____,78
91,KikkyNic,1746
92,BeanThereCoffee,979
93,TerbodoreCoffee,74
94,greenlydia,1189
95,vintagevixenCT,805
96,DarronDiesel,595
97,incognito_mom,106
98,jess_brr_,1493
99,HellaTamaryn,1053
100,SWANmegankate,990
101,fakehistoryhunt,3082
102,tanyapembroke,105
103,QuarantinePubQ,109
104,neilhimself,974
105,Katyy94x,208
106,rhipratchett,936
107,Axes_of_Evil,48
108,freestanler,294
109,MrCellaneous,2041
110,RevengeOfTheMoo,558
111,pinkpaintedlady,4
112,TaraDomOs,1287
113,JeanniHenry,390
114,Dbn_999,497
115,Gela_Bee,1118
116,SamCGon,633
117,FilthyMayhem,334
118,Micylaaa,737
119,TheBloggrapher,14
120,mybroadband,69
121,GailSimone,16392
122,AbbieEaton44,1350
123,MiciaDw,302
124,shehackspurple,1829
125,TheJessaJones,305
126,OrlandoCyborgAS,1112
127,Constantine104,384
128,TechGirlZA,793
129,caraxdtv,21
