,screen_name,friends_count
0,Randy_Gage,1110
1,picazomario,2946
2,borisvvz,9716
3,Mdesantis6,135
4,bob_kain,817
5,stroker,8667
6,thomaspower,101298
7,starcontrolgame,29
8,MikeWShell,809
9,johnhering,691
10,team9spokes,10
11,volitioncapital,97
12,zcatalan,437
13,shawnitalambert,1033
14,KCBD11,237
15,NewsChannel10,1139
16,fox34,320
17,Ponomariov,2827
18,SusanPolgar,130
19,RousalkaWoodvin,3027
20,wiccaterryriley,4020
21,philmjonesuk,2668
22,PositiveInpact,973
23,tanloc94,1252
24,Doyinfash_,717
25,ZenShopLtd,728
26,PurposeOfLiving,1695
27,lisacampion,1682
28,JobFairUSA,30050
29,michaelbloxton,248
30,TheMLMbuzz,2893
31,MoneyOnlineWith,724
32,holisticcsilla,1086
33,asianjobs,1729
34,MikeONeilRocks,82611
35,taragentile,1321
36,DOTTrader,189574
37,NancyWindheart,806
38,CelestialStar00,1501
39,4EFT,1622
40,oneDivineSPIRIT,9376
41,becksclassictwt,2465
42,SheilaTrecartin,1374
43,tylermammone,1386
44,instantreiki,332
45,JohnAMiles,880
46,Dee_lightful1,2048
47,Idea_Apps_Inc,18053
48,wimbrey,183
49,guru_earth,8580
50,JOHN80Y,131
51,Veg_Ezy_,39810
52,JackpotGraphs,5659
53,amarie,482
54,hypertexas,300
55,Kevin_Siegel,370
56,cbehr,140
57,FertileMindset,2303
58,verbon411,6449
59,Eyalsadan1,501
60,alchemistanne,3979
61,SuccessCoaching,19893
62,LinkedInDiva,50670
63,mrdjamesrice,28864
64,PaidMillionaire,47809
65,TheHolisticWork,522
66,GracefulHabits,1986
67,TabithaGale,2902
68,archetypo,700
69,LynnKMcKenzie,259
70,xenhealing,74
71,CrowRising,2156
72,wp_themes4free,1461
73,yourgoalweight,887
74,Musirelax,1326
75,DrVicki,2549
76,thesmythgroup,252
77,NRSBE,23903
78,nlpok1,1185
79,MaltaHolistics,1119
80,gemini_rising_,88
81,WinNow0311,490
82,EnergyEfficien,2593
83,StevenSaliba,23
84,anumber1air,1872
85,PathPsychics,1845
86,FountainYouthUS,453
87,calmfulliving,25908
88,ga_llardo20,152
89,jflozano,29
90,adailycoffee,109
91,ChocolateKM,324
92,NicolePaull,325
93,Kaja63,1650
94,MaxGilbert6,15467
95,MySavvyInvestor,2827
96,bonniekarpay,1167
97,SpiritsCalling,2085
98,confluentoos,1434
99,DallasPsychics,218
100,Badwig,2815
101,EdLester,69
102,jazzopen,3897
103,TheJoyLoveDr,809
104,GHChealth,465
105,osotomayor_eft,1758
106,braugustina91,18
107,delanta,1046
108,liferadiant,1912
109,TheReikiDigest,145
110,PsychicYOU,58
111,DonnaCardilloRN,18667
112,TapIntoMatrix,574
113,ReverendDiane,1120
114,HolisticUnited,4046
115,TappingQandA,923
116,MentorCoachJAF,337
117,lssnsfrmcollege,10
118,nikhil_parekh,107012
119,MindfullyChange,80640
120,MargaretMcElroy,16421
121,ChinaDaily,535
122,SpiritVoyage,1458
123,TriathleteFood,9717
124,di_15300136628,744
125,allofspirit,188
126,ThomRainer,206415
127,theshymuse,7777
128,profitswithtony,18296
129,loriruff,66278
130,lucafioreli,43140
131,aFriendlyGame,41
132,operativnik,11768
133,miblimo,3390
134,PersonhoodFL,153315
135,artwiz,157458
136,J_Gordon87,228
137,PackageHandling,6421
138,WixMusic,2052
139,rituraj,35758
140,dan_kuschell,7998
141,daveonlinebiz9,1622
142,TopCashGifting,19027
143,LiliaSinclair,3789
144,Jeff_Madsen,13304
145,michfredericks,665
146,resoluteacademy,3
147,widgetbooster,6453
148,morganeuse,494
149,MoringaVision,1745
150,TappingEFT,491
151,TheReconnection,53
152,BreakThruGuy,29553
153,BodyTalkHouston,694
154,th_religious,1176
155,goodDear98,163
156,TexasIsHot,3732
157,LinkedInTrainer,52738
158,mindy555z4,159
159,neshealth,1649
160,FreeStuffTV,67
161,SabineBraun,40006
162,jackmelony,1724
163,coreymorrisonyo,749
164,northeastclng,8704
165,AdrianHummel,908
166,TechWebNet,12297
167,mus,684
168,SueatFrugal,4742
169,massivetrafficp,2873
170,SolarPowerUSA,1455
171,NTXshows,1477
172,christophgold,20043
173,papertigersoft,23309
174,EvesHealing,4117
175,KatieSheaDesign,15527
176,TheUWB,15492
177,ElianeKalinwski,7
178,BalloonedBoy,41746
179,Snowisle,42177
180,santiagobritom,2540
181,marcdecaria,88340
182,sanmarcocoffee,74981
183,DrJosephKim,2004
184,betterjobsearch,95207
185,coffeemaverick,85703
186,Billy_Com,20535
187,joeyabreu,42999
188,Traderhut,407
189,mstrategist,23212
190,MatthewDMorris,50
191,gesundKochen,679
192,aeulshop,1568
193,chipcummings,14202
194,RascalTweets,149975
195,alltopqts,9133
196,Junxbarry,15842
197,scott_nv,14735
198,lifesign,1873
199,Ron,303
200,kpenrose,15832
201,ceebee308,476122
202,MsEnergyHealer,409
203,PureNourishment,4344
204,humanityhealing,12554
205,planethealer,6440
206,iAmOshun,512
207,healingmovement,221
208,RadioGodessBeth,536
209,BillZucker,222245
210,ArtJonak,426
211,Keith_Brown,23354
212,Tony_Dao,19
213,JoinCashGifting,9096
214,Divinationlove,409
215,MotorcycleStuff,18329
216,StevenDeGracias,24748
217,mybestremedies,8257
218,Ray_Hanna,1928
219,meganmonique,6759
220,Lucky_Lucky1,2867
221,thomashowell,1593
222,MedicineWomanM,9620
223,SundanceSuccess,6660
224,KenaRoth,2614
225,Reikilicious,32
226,CanIHaveABite,1570
227,PillarsOfLight,236
228,MarcelaAlvaC,5
229,HappyAndFit,7785
230,__emilygrace,1382
231,DragonflyReiki,387
232,TyHyCHI,25595
233,mokshalom,14
234,EFTTURKEY,1637
235,eft4golf,19
236,1JayneFerreira,1359
237,eftwizardry,6
238,abouteft,5
239,eft4everything,28
240,EFT_on_Skype,38
241,EFTabundance,5
242,Tapwellnow,42
243,tapinsuccess,91
244,TapYourselfFree,260
245,PreciousRadianc,643
246,Christian_Mike,7266
247,Mccarthy_105,691
248,talk2aqeel,13
249,Noise11Tweets,3194
250,whoismeta,33
251,TruthFromSoul,41
252,usairwaysgirl,3714
253,NaturalHealingT,13147
254,juicedseo,26
255,AgilePoint,1106
256,docmarion,31554
257,SeanRasmussen,40569
258,jaimesteele,122
259,JoyBing,55326
260,dailyhealthexam,3965
261,joel_peterson,134
262,WizardSurf,21378
263,sandywalden,421
264,RedlinGould,3970
265,Lead_By_Example,3312
266,TheECI,22697
267,crystalhealers,1915
268,jonathanlipman,6582
269,Mercedes_Dorian,4869
270,kossome,9309
271,rvinfo,4007
272,SleekLikeSilk,368
273,hilarybassak,11292
274,innerworldmedia,6387
275,bfreetomorrow,27009
276,TwistPowerYoga,623
277,MiraclesGoddess,29115
278,Sweetnote,11894
279,GetOnFast,29169
280,RicardoGlover,43
281,tronics,65
282,jfruiz,39347
283,sarcasmsouI,7
284,weboffate,111
285,activi,13041
286,1ok,21371
287,bullsgirlg6r,761
288,SoulRealignment,647
289,tatumjones36,1518
290,extradeco,8149
291,nicocoetzee411,55
292,TerWLami,886
293,hawkinsgroupre,2691
294,Pat_lorna,80164
295,ecoactions,36724
