,screen_name,friends_count
0,borsuksoftware,35
1,kei8774,385
2,Shikaboom,1993
3,studiosonant,138
4,KorzKorzanowski,893
5,DanjbGames,186
6,RockAndBushes,1216
7,JarvisSenseiTTV,559
8,Frankie_Bu,855
9,F0XBYTE,875
10,AnnInSunderland,1232
11,Elias_L123,93
12,CoreyWolfhartLA,451
13,CasteDev,1537
14,_k_awa,1008
15,RisinGoat,1938
16,Visita_Madrid,824
17,Aquma,746
18,JoseJaeger81,159
19,LadyOniyide,1606
20,LadyOniyide,1606
21,rionishida6,1
22,DevBrosGames,458
23,wavingwalrus,467
24,EnRed_cs,269
25,REL3VO,327
26,David_Leavitt,6118
27,Cereal_Games,4243
28,realsoupmasters,3813
29,CaptiLight,1049
30,LabsSkull,6511
31,HourADayGamer,8319
32,JPSWITCHMANIA,4417
33,Firenium,2676
34,deana_isabel,1629
35,Metodologic,3471
36,SoniaCalvoF,282
37,GordonDarroch,582
38,GordonDarroch,582
39,mianrey,595
40,isekai_izakaya,12
41,Zerg_katuki,366
42,GregRicey,2010
43,lucubrum,24
44,zamoranontanon,487
45,hectic_fl,1177
46,SouOrtizArt,3733
47,gingerbeardman,3672
48,Soichiro_Saito,1425
49,ArtMonedero,599
50,devilishgames,742
51,OatmealDome,89
52,davidferriz,1042
53,RetroGameSearch,6109
54,funandserious,1747
55,dev_es,362
56,videojuegosAEVI,268
57,ivanfdezlobo,411
58,gamelab,1420
59,IndieBurgerDev,151
60,IndieDevDay,740
61,twotsunami,125
62,franikku,870
63,ShePlaysPodcast,1571
64,EskemaGames,483
65,laesponesa,349
66,Japonismo,1693
67,TashekiSensei,154
68,JapanEmb_Spain,449
69,japonesenlanube,283
70,NeusAnna,352
71,spaski_,236
72,almadpollo,216
73,nicoletabak,1450
74,Kurobyte,274
75,GhostTownGoldie,1425
76,L_T_I_J,111
77,meowriko,1264
78,RetroworldLand,139
79,IndieGameiacs,1387
80,RetroFrikiArt,510
81,dskywalk,232
82,KimaraRouwit,804
83,QuinoWan,305
84,TamTu,2770
85,Retrogear_UK,2348
86,GuttyKreum,1123
87,jsstansel,1004
88,ArkanyaGame,316
89,direGoldfish,539
90,DavidPixel,745
91,ifnotnowgwen,1160
92,AtskaHeart,891
93,ptrbrn,2418
94,rubenauthor,662
95,CforSeriousTV,737
96,JeanLeggett,360
97,dailyranita,2692
98,runjnee,401
99,RinTheYordle,1471
100,kimchica25,3691
101,mirverburg,1105
102,NachoCerrato,757
103,JMVillalobos1,4040
104,riddatsu,580
105,guinxu,272
106,animalcrossing,3
107,motolearnshare,2
108,DelComunidad,356
109,Artemidis,101
110,DSimphony,659
111,Darth_Des,70
112,Black1976,1373
113,Paerchiva,596
114,kerynha,681
115,CassiaCurran,1865
116,cavemonsters,1825
117,Steam,9
118,TheVTran,361
119,Official_GDC,16
120,s3rioussam,1789
121,EDEVOXgames,1380
122,harmil_art,2052
123,jamesdevstory,607
124,shikonade,448
125,tecsiederp,933
126,Esmmazing,809
127,giuliabiazus,1040
128,Yurink4,3771
129,DeVuego,1065
130,blue_bubble_bee,1384
131,Indie_Release_,4998
132,anchuela,296
133,PixelartTenten,392
134,ktwfc,3789
135,showbiz,699
136,onetappsgames,502
137,jesseschell,175
138,DTY2K,1496
139,GumbugGames,279
140,JanduSoft,495
141,longshot_indie,1514
142,sgigamershane,1193
143,imoregames,242
144,Cosmografik,1705
145,NapeGames,208
146,NaeVal,4057
147,fgojalvo,1817
148,rogermontserrat,1833
149,alex_penedo_,1009
150,PowerUps_ES,2349
151,Blansi93,796
152,thebigfatjay,28403
153,AlexBenetAudio,213
154,the08games,4099
155,JaviBonus,97
156,JonCalvin84,4474
157,TokyoSandbox,1711
158,Reggie,226
159,Doc_Nandove,35
160,early_melon,413
161,JulenZaballa,842
162,moonscript,1278
163,MethuselahGames,2450
164,ianhamilton_,22
165,Elculoextremo,976
166,MirasBrush,2417
167,phbarralis,167
168,enriquegper,1712
169,Daniel4D_Games,2843
170,Gregory_Soup,4648
171,YeOldeNemesis,2858
172,RegalPigeon,592
173,indielaunchtool,4775
174,Molly_H_C,992
175,tokyo_indies,1812
176,Jon_Cortazar,892
177,Gadgetoid,1461
178,KoopatizedPhoto,44
179,CaptDangerous64,1118
180,david_erosa,1385
181,karawapo,661
182,Lau_chan,701
183,Laralyn,582
184,_hopppi,682
185,StepanSobanov,556
186,RonaldWotzlaw,925
187,ooosterbaan,818
188,ThePrestigeYT,1753
189,pronoiagames,396
190,Ajwnicholson,1943
191,ColonelFalcon,3602
192,CreativoenJapon,295
193,16BitsEra,232
194,JoeFindsTalent,2532
195,XxRQxX6,3954
196,MakeGoodGames,4123
197,Dannykym,888
198,_melonadem,481
199,melechesh420,3517
200,dajimba,1029
201,2AwesomeStudio,3737
202,Sing_Awake,748
203,Imanolea,64
204,Leia83,423
205,DADA10010111,32
206,LrgSupport,11
207,RealStrictlyLTD,156
208,playdate,1
209,riccicedric,460
210,caloriedefender,2221
211,TheGrittyDev,697
212,nintsales,98
213,32blit,35
214,degoma_games,730
215,Life_is_Xbox,497
216,SalamiChild,364
217,CrackpotGames,185
218,tanyaxshort,999
219,CodeManuPro,210
220,MarcGrabow,2841
221,JaponEamigos,29088
222,__pieter__,833
223,JuguetesJapon,5
224,DWBakes,745
225,eatyourkimchi,46
226,icculus,89
227,Kirk_Scott,2903
228,woggerman1974,1341
229,macaronyukoeru,120
230,HerrNyani,173
231,craftislegacy,37
232,TenguOficial,134
233,NekoJitaBlog,989
234,_t3nshi,1583
235,RagTagBarret,3495
236,TupelosHoney,342
237,HeyDmart,978
238,shinyuden,88
239,DarkskyNL,714
240,japonesaldia,490
241,oguiller,797
242,Obscur_Game_Con,2071
243,glusoft,379
244,COWCATGames,2329
245,igpublishers,315
246,gamedevworld,8
247,NyckosTweet,2522
248,indiegamepr,8221
249,dickpoelen,973
250,Locurasia,18
251,indiegameblast,5133
252,eastasiasoft,150
253,indiegamesdevel,231
254,amandablain,16228
255,fabynou,12
256,MrGarBenjamin,696
257,MordenNZ,819
258,che1404,2065
259,420MacMan,2900
260,WoobieZarz,3156
261,IndieGamerTeam,55
262,IWGB_GW,109
263,RainyFrogEng,86
264,Alber_Arjona,549
265,TheSerpentRogue,97
266,NintendoES,6
267,DevsFromSpain,1737
268,josyanf1,407
269,shiib3n,84
270,ThePocalypse,20
271,jmw327,372
272,BulkPaint,253
273,NotAnHandle,944
274,pixelaccountant,1790
275,GetIndieGaming,212
276,svcgames,1564
277,jcccastanheira,2130
278,EpiciniumGame,2328
279,DarthKafka,450
280,KerrieLake,1280
281,TakuDomguez,148
282,FCreneotto,1329
283,richiedewit,2701
284,GhostTownOli,881
285,JesusFabre,4574
286,rafavico,281
287,liranjulia,1629
288,mooistudios,3643
289,cszhu,832
290,PlayerOneStudio,1052
291,nagatayakyoto,5032
292,JamieOgle,4984
293,MNT1986,262
294,radicalgraph1cs,1538
295,squillamorph,7
296,midio,1368
297,Dan_Blazquez,1712
298,conchaf7z,442
299,afonsocsc,10522
300,DigitalSunGames,569
301,HBehrens,521
302,nicalis,44
303,GIBiz,1319
304,ratalaika,111
305,AdamKlingPixel,543
306,chicageek,371
307,RawFury,432
308,Futterish,2536
309,DevRelCallum,4414
310,armyoftrolls,3403
311,RatalaikaGames,12
312,RaveofRavendale,827
313,FourbitFriday,1495
314,ThomasNoppers,1622
315,Pixel_Dailies,4
316,somepx,297
317,DJ_Link,1298
