,screen_name,friends_count
0,nhk_fukui,25
1,iingwen,25
2,hong2010kong,279
3,fu_plus,3
4,Towncruising761,61
5,Asashoryu,1645
6,imkoyuki0123,79
7,baba_ishin,1276
8,YzypC4F02Tq5lo0,78
9,gogoichiro,161
10,aichikentjireca,8
11,MISAO_FLUTE,40958
12,hiroyoshimura,41
13,SwearTama,24
14,nipponichi8,26
15,TatsujiS,31
16,KadotaRyusho,56
17,Sankei_news,206
18,maruyamahodaka,31
19,hyakutanaoki,169
20,machi82175302,348
21,cheerdan_tbs,44
22,fukuitravel,769
23,arimoto_kaori,925
24,SatoMasahisa,38738
25,KentGilbert01,374
26,adachiyasushi,110
27,wadamasamune,8594
28,saorin3321,2922
29,yamazogaikuzo,96
30,littledew12,2724
31,ARAKI_Kazuhiro,19
32,kawasoe0916,47
33,tokyooffice3,3
34,ganaha_masako,102
35,miosugita,526
36,YoshikoSakurai,15
37,katsuyatakasu,359
38,takenoma,87
39,liyonyon,85
40,saetsuji,380
41,FukuiHistory,240
42,shohozanyuya,1095
43,sumo_gameinfo,52
44,candysodajp,135
45,seibaina,7054
46,miya_chika113,428
47,yjutaku1,586
48,oomugimama,1072
49,mg24y,3
50,ocacyno,7
51,saesima,26
52,matsu_bouzu,96
53,kesuidawagayami,296
54,y3ukiiiii,185
55,flat_kitchen,809
56,qQljovBBFwXTNap,9
57,mizukiri2015,148
58,OfficeMokumoku,8
59,otahalsin,29
60,amnos2000,127
61,nakanishikonbu,1
62,yRomXh1YrOp2y1G,5
63,dai_iwashita,319
64,asapong1,61
65,5LHJWkCEqy6313G,32
66,ma_iwa,72
67,Hiro84416,33
68,motebi_oichisan,30
69,AbeShinzo,18
70,s_uemura,59062
71,biyoudoctor,42053
72,moe_toriumi,1204
73,premainc,9467
74,atrie_ishi,201
75,hirotajinja,628
76,yumika_araki,1183
77,koumenyanpapa,3535
78,idr_ai,103
79,maitanfamily,21027
80,mic329,4461
81,tradelife,22354
82,yoshida_shoichi,18
83,kazu00001,15063
84,JOHNNYSTYLE1173,11222
85,conigliettamofy,329
86,sleepy8amagadru,833
87,yamawaro_hydra,2365
88,fukuitomoki,75
89,keibanet,20698
90,dognailshop,1606
91,takashidesu55,264349
92,pochita_fukui,630
93,butsudan0706,76
94,tokyoekisen,430
95,fw_tomitsu,90
96,kamoikko,1916
97,mayuly_,320
98,jinjya_com_k,303
99,teamtacky,207
100,caloatakao,119
101,hiramatsurui,36769
102,Katharine75h,323
103,Hanatarezyzy,1521
104,Sexyredboxer,485
105,yosuke_kasai,113
106,KYOTO_SHIGOTO,8729
107,oogimori,42
108,nagawa_2266,444
109,hhonjo,3
110,akikodanker,182
111,natsutai23,82
112,ikutamajinja,355
113,osada645,176
114,f_citynavi,1600
115,Pearliemykwp,486
116,inakamon_desuga,1571
