,screen_name,friends_count
0,Hootsuite_Help,16232
1,EncouraEdu,202
2,will_patch,661
3,AmbassadorNY,3
4,BodhiCollege,442
5,BiancaTomlin1,536
6,melissakorn,3071
7,CristalSteuer,1121
8,paulfain,2227
9,timjonesonline,618
10,e_fields,532
11,nikkisunstrum,866
12,Oliva_Merida,142
13,TylerAThomas,1408
14,JuntaeDeLane,7054
15,DrCBSchrader,303
16,johnfulchino,709
17,ann_cashion,388
18,jkiralla,507
19,TU_President19,4864
20,hmcghee,1544
21,theTunnelBear,463
22,InsMedSoc,156
23,TVPComms,1858
24,brianwmniles,343
25,bowtieadmission,609
26,HitendraWadhwa,117
27,ptideas,160
28,Buddhism_Now,13
29,TaraBrach,424
30,SharonSalzberg,2532
31,Juliedeardorff,6361
32,eliz_council,1005
33,HopeCollege,224
34,MikeRHorn,1435
35,wsdirector,243
36,BryantUprez,92
37,ubcprez,7705
38,PresidentMearns,61
39,melissa_ful,2670
40,RemyCharest,5352
41,winestudioTINA,3558
42,winescop,1621
43,biblioracle,2465
44,nlentine,2623
45,fmanjoo,5302
46,DaniellaNordin,1085
47,lizarnold_ny,4283
48,juliabainbridge,5510
49,brendandalley,22293
50,joshuaddodson,683
51,DaniDougPost,1469
52,lizgross144,2487
53,rstapley,1720
54,wwwStudyEU,221
55,wsu,1323
56,WSU_Noel_Schulz,1982
57,WSU_Cougar_Pres,2094
58,drakepresident,57
59,Sperezcruz,189
60,TWUpres,247
61,mshaleyf,298
62,haleyhenrybar,75
63,michaelwpizzi,875
64,Melethonomia,4899
65,RobinCOliver,208
66,coylecomms,611
67,CunninghamCASE,405
68,LCyliax,731
69,presidentloh,154
70,ATTHelp,19303
71,hankbounds,425
72,TravisHellstrom,530
73,LaLynde_,2318
74,jaybaer,29074
75,pewinternet,545
76,tedcoine,314745
77,MarkSBabbitt,29573
78,whitmorejon,3564
79,SenSanders,2329
80,zeynep,833
81,ShermanJewett,1045
82,rayschroeder,97
83,POTUS44,78
84,POTUS45,38
85,RadInstitute,481
86,joshmkim,225
87,AmyLJorgensen,2087
88,johndiamond1787,1881
89,kellysimonsdm,398
90,aaron_jaco,701
91,gordongee,187
92,deandad,2532
93,MaeveGilchrist,249
94,nicomuhly,1929
95,alicelyons22,1473
96,jcrabb,1933
97,CollegeCEOs,344
98,HACCSki,589
99,DrMcM,847
100,AACC_DrLindsay,190
101,clarkstatepres,28
102,EloyOakley,1056
103,markfrison,2081
104,worthykitchen,43
105,terewrites,1061
106,timeshighered,3459
107,GdnUniversities,6931
108,lborouniversity,1629
109,DanKlamm,1197
110,KJDellAntonia,2460
111,WeWantPlates,1
112,BlueoftheNight,1378
113,LeeLambert3,1940
114,TheWineBuff_HQ,2373
115,suzannepash,89
116,nealstephenson,262
117,CharlesMBlow,1598
118,BarmakN,2746
119,TaenzerD,242
120,GoldieStandard,2048
121,BDavidRowe,353
122,MarciaGWelsh,173
123,_lee_g,1161
124,tressiemcphd,4215
125,mroth78,655
126,kristenconvery,588
127,TheMGreenberg,57
128,pefnam,809
129,fernwehed,643
