,screen_name,friends_count
0,Arcacomics,574
1,optovolante,42
2,RaiNews,300
3,GianMarioSpacca,12732
4,E97474640,46
5,TgrRaiMarche,195
6,UnivPoliMarche,986
7,ceriscioliluca,394
8,RegioneMarcheIT,1051
9,SenigalliaBeneC,44
10,DarioRomanoEU,424
11,avsenigallia,649
12,AlbertoOlivier1,156
13,varesenews,1044
14,aculmo,290
15,Arvultura,342
16,basket_italia,12436
17,festivalglocal,955
18,CristianMazzoni,761
19,GentDSnigaja,360
20,Artcevia,755
21,bgrmarche,78
22,micheleluconi,624
23,BoxerGyal,243
24,ggdmarche,618
25,valegiammi,56
26,romina11425252,202
27,naturaetratio,1476
28,Gaspa,714
29,EleonoraBigelli,731
30,danielzone,147
31,beabri,906
32,fabridavid,151
33,MassiGiacchella,45
34,Stracomunitari,277
35,buitre56Volpini,119
36,Rincolvati,46
37,albertodicapua,279
38,andreascaloni,126
39,quillyx,1855
40,guidamarche,2
41,LuiLeiOChiSia,1097
42,Italia_Nostra,1349
43,a_manoni,381
44,paomattia,28
45,IronButterfly70,25
46,perlinadilare,211
47,baldotw,149
48,isaago,1886
49,diplomatic0,69
50,MezzoVanuscio,589
51,Gbarozz,44
52,CristianoGemini,313
53,Critwitte,979
54,RosannaMarani,1128
55,AndreaCesanelli,38
56,maxceo69,856
57,ali_gallia,108
58,TONIERCOLE10,91
59,grancaribeITA,25
60,patriziachimera,1082
61,cingostarr,195
62,PaolaCandi,426
63,dolcebenedetta,110
64,Nyck92,56
65,annacla19,101
66,letiricciotti,1271
67,FrankLappa,4
68,julians81,722
69,emanuele2891,31
70,LellaCeccacci,242
71,MarcheTourism,9219
72,lorenzomassacci,847
73,PeLoKiLLeR,427
74,mcrescentini,175
75,GhaliFoh,74
76,StefanoCanti,631
77,RadioVelluto,253
78,ASContemporanea,7
79,igsenigallia,140
80,mescalino,232
81,andreagarbin,272
82,adriaticseacom,1519
83,squisito_,139
84,maurouliassi,271
85,pandemia,63
86,FabriSenigallia,573
87,slsenigallia,3
88,Filippo_Borioni,1155
89,Mamamia_Club,359
90,Senigallia,38
91,RSenigallia,67
92,GioSenigallia,6
93,Senig_edicole,29
94,morenocedroni,174
95,MadonnaSenigall,21
96,mononeuronico,410
97,mariofiore1,27
98,cssaline,136
99,v_senigallia,883
100,ansoit,250
101,fermonotizie,9
102,pesaronotizie,7
103,ascolinotizie,9
104,maceratanotizie,8
105,anconanotizie,9
106,marcheinfesta,14
107,senigalliaweb,53
108,lucacecco,435
