,screen_name,friends_count
0,1Adab,1
1,SarabGaza,26014
2,bo7_556,28296
3,wl022,38896
4,7arof,299720
5,S_Y_R_3,543
6,Nawafkuwait7777,194
7,klmataberah,61819
8,O99Zoz,727
9,2huii,206
10,7Letk,7955
11,DuostoY,37
12,ali1414_,797
13,My_2o,18947
14,AlgenralAlhrere,221
15,aser__alro7,157
16,lage_4u,638
17,a7med_All,9783
18,helloo_syr,1078
19,shoag456,305
20,almuneera130,72
21,sh0_ii,115
22,lodd123,999
23,zza110,104
24,As__7720,23450
25,Gelebeb_,3322
26,iopaa577,3509
27,foofa671,66448
28,1hmossh,6374
29,i_miilr,35700
30,AMir199200,193
31,Feisal1404,57437
32,rommsu,29574
33,resaIah_1,11
34,mr_shmeri,4025
35,tiamoq8,153466
36,ali_ilovelove,695
37,f5amh__15,45690
38,Akoas1,107372
39,m_4749,30
40,AintGiveUp,166703
41,0___r,6079
42,hatem1238241,434
43,_ha11a,983
44,Xr_94,724
45,BgayaAms,569
46,888Admnt,364
47,omar123457890,1203
48,vip_166,307997
49,Beer2020A,726
50,Aboody_07am,8186
51,fras_20,4902
52,coupons2031,70712
53,IslamIntro,67
54,aysh_q,121333
55,ss23v,584
56,ss_1179,66
57,salmatrtoo,74
58,m_0ee,790
59,Ux808,68
60,naqaa_s,56
61,JMYxrri9EBCjAEb,613
62,58_vir,4360
63,d1d55,480
64,OW___OW,61209
65,sususu715,55118
66,ZL__11,6142
67,qurubat,9286
68,aalroqi511,174051
69,fahad_alzhranii,136540
70,90Donoa,229076
71,m_m_05320,10222
72,kwt7b,24
73,foxiyat,1
74,Azhar_Alkraz,3547
75,5wa6r_RagoL,25
76,_GllG_,2
77,ah6_m,3914
78,Eilhx,1965
79,16So0so0,21175
80,Smetik_jnony,26
81,waaw14152,1141
82,__gassem2523,358
83,amirh104,2780
84,yasserghanem95,602
85,i_caryzma,707
86,FghujiWww,493
87,musab_rm,36
88,i7_60,26349
89,os_q2,242646
90,sar188,1675
91,ldream4u,27299
92,D7_9R,214608
93,3nziq19,340
94,awtar156,465
95,Xfatima3li,203
96,raami89,156
97,thaiiir,182
98,sholiza1645,37
99,SG21__,150
100,R_fA33,55
101,iB14i,124
102,10_april1,308
103,tm_rd22,595
104,UnSaleh,46
105,2_lllii,133525
106,i_peert,710
107,5llSM,136523
108,Rean_557,138643
109,ix_86,134
110,roh_n17,2
111,3nad14,90366
112,MMalshammri,116
113,hdoo08,1391
114,m_an91,2
115,1993Aead,86
116,_0i33,138
117,k6w,69106
118,_7kim,26996
119,rt__74,10980
120,1412Noofam,1098
121,Vip_girl99,58
122,Faris_Alkhurmi,98
123,Bin_Salem_12,171320
124,1M__sary,284786
125,ML_R1,6645
126,3anqt_5yalk,24404
127,WagedAlghamdi,4892
128,Oxygeni_ent,1200
129,Nasser9AL3nezi,62
130,blaaaawy,2461
131,1_ektfa,210
132,IR40_,794
133,loosh1606,2242
134,foofoo555gmcsA,31725
135,khaled4651,26161
136,Lorca_92,15562
137,U__22222,2605
138,i6fla,23
139,RanaBaro,3096
140,ror_64,195
141,jslppp,111
142,Qi7__,55987
143,iiiiliiiiz,364
144,iui2i,154
145,atheerix_,44
146,MoradMorad1234,118
