,screen_name,friends_count
0,evilhag,877
1,mfagrelius,817
2,ThomasOrTK,128
3,JimCarrey,1
4,LeoDiCaprio,228
5,JonahHill,1
6,Sethrogen,1714
7,Wolfe321,893
8,mahtin,2195
9,WeSmirch,4
10,StenyHoyer,760
11,KatyTurNBC,1741
12,AshaRangappa_,407
13,stratechery,3
14,Carl_C_Icahn,108
15,BillAckman,194
16,chamath,801
17,socialcapital,160
18,GooglePay,132
19,connected2fiber,3743
20,PTCouncil,4774
21,Google_CH,406
22,dianeh116,1782
23,jude_webber,2288
24,goldman,480
25,CNNAfrica,899
26,BBCAfrica,1396
27,ReutersAfrica,351
28,tomgara,1630
29,optimusprimus,499
30,jerslater,345
31,BatmaidCom,224
32,shinynew_oz,322
33,CaseyNewton,882
34,yoda,3911
35,QueenofPrefab,4837
36,vByronM,3473
37,sama,561
38,IPProgress,224
39,alfranken,42699
40,USPS,874
41,AnitaB_org,6989
42,wonderwomentech,7803
43,BrendaDardenW,1282
44,AmyMcGrathKY,3670
45,MaryLTrump,1177
46,ViniReilly,55
47,PreetBharara,2691
48,ProjectLincoln,791
49,rickygervais,1506
50,abfrancois,1498
51,DeMathaCatholic,35
52,Roi,1559
53,bhaines0,6233
54,kristenschaaled,920
55,StolenPictureUK,61
56,JimLee,1878
57,ziwe,1492
58,TravelingNun,2778
59,maxthegirl,836
60,SuspendThePres,578
61,sarahcpr,4192
62,scottjshapiro,318
63,oonahathaway,282
64,JoeBiden,47
65,Wizards_DnD,651
66,ActionsOnGoogle,24
67,gcloudpartners,185
68,wrs,534
69,newlyswissed,1642
70,KatieHill4CA,3075
71,AFRINICfellows,55
72,GoogleMyBiz,4
73,Google_Comms,403
74,forbesafrica,142
75,BBGAfrica,152
76,katieporteroc,399
77,WOWaterdeep,202
78,SGDAch,862
79,VisitZurich,152
80,RepKatiePorter,114
81,mitchellreports,1862
82,AfNOGWorkshops,6
83,AIS_Africa,131
84,TensorFlow,101
85,NPRKelly,950
86,TheViewFromLL2,1130
87,searchliaison,14
88,woodyatpch,1128
89,SuB8u,1078
90,IP0TUS,36
91,GretaThunberg,2523
92,jwkritchie,4991
93,333333333433333,1662
94,SimoneGiertz,1558
95,OnePlus_USA,181
96,PhilEhr,1955
97,morningmika,1363
98,PrimeVideo,782
99,AbakarManany,109
100,PhilArballo,1759
101,MrPhilHarrison,162
102,TedraCobb,6510
103,JoeNBC,686
104,MSNBC,769
105,MollyJongFast,6273
106,gtconway3d,1500
107,robreiner,331
108,GoogleStadia,122
109,gregsramblings,3444
110,rakyll,1058
111,gregde,538
112,uhoelzle,179
113,SpeakerPelosi,361
114,VergeDeals,56
115,lombardodier,125
116,ewarren,561
117,MalwareTechBlog,479
118,MalwareJake,1482
119,FarsightSecInc,1982
120,BlueShieldCA,1884
121,propublica,516
122,googleeurope,1123
123,profgalloway,1257
124,clairo,1036
125,mgoldenbarnes,2171
126,LakeForestCA,193
127,googlecanada,980
128,GoogleNL,386
129,Lattif,1995
130,YinkaWrites,163
131,qzafrica,61
132,onedrive,24
133,DeepMind,119
134,sarahookr,2994
135,Moustapha_6C,343
136,googledownunder,618
137,RashidaTlaib,2659
138,IlhanMN,1677
139,KamalaHarris,735
140,BetoORourke,1446
141,PeteButtigieg,2792
142,ElvisCostello,103
143,ericmeuda,894
144,DevinCow,139392
145,daedalson,814
146,GwynethPaltrow,197
147,RobertDowneyJr,65
148,SteveCarell,66
149,hels,3002
150,MinaMarkham,462
151,taviso,588
152,Aiiane,696
153,LeaKissner,362
154,AleResnik,757
155,Waymo,91
156,johnkrafcik,659
157,superloopnet,214
158,SXCables,187
159,VocusComm,278
160,lukemackinnon1,205
161,TheASCproject,383
162,GoogleCloud_FR,199
163,GoogleCloud_DE,200
164,nuzzel,1201
165,SubCableWorld,102
166,SubTelForum,170
167,googleaccess,449
168,googlecodejam,292
169,googlestudents,474
170,ChromiumDev,71
171,GMktgPlatform,483
172,EarthOutreach,1553
173,GoogleDisplay,301
174,workspacedevs,45
175,GoogleRetail,402
176,GoogleSmallBiz,358
177,KITHOnline,257
178,YoungDrunkPunk,5368
179,BrucioMcCulloch,531
180,kevinthekith,322
181,Mark_DMcKinney,1041
182,DaveSFoley,1294
183,dog_feelings,3
184,NathanHamill,885
185,HoustonMargaret,4177
186,AOC,3222
187,lisaabramowicz1,1460
188,AmbassadorRice,955
189,lizthegrey,2104
190,anurag_bhatia,623
191,JeffDean,4355
192,ida_skibenes,24624
193,marceldirsus,1342
194,bbclaurak,1656
195,AlbertoNardelli,6082
196,rsg,1536
197,christinawilkie,6665
198,ObsoleteDogma,1635
199,OrangeIC,551
200,travisakers,2400
201,JamesKosur,41245
202,funder,86540
203,PalmerReport,105248
204,rjcc,6600
205,stewart,3063
206,finkd,774
207,awscloud,871
208,suilee,3953
209,pitchfork,3810
210,uknof,380
211,ComePeerWithMe,789
212,unfav_me,10
213,david_connell,1528
214,MadLid,3584
215,Lavrusik,1593
216,paulvixie,268
217,backlon,1373
218,noah,129
219,MintCares,2945
220,secuMD,782
221,FlySWISS,421
222,MediagazerChat,1
223,jasontoff,1619
224,callmeX,263
225,Emophillips,393
226,RWPUSA,322
227,DougJones,444
228,TomSteyer,1257
229,LeaderHoyer,5229
230,arrington,4011
231,sarahcuda,564
232,alexia,5046
233,Quicktake,1482
234,PatriotHole,2
235,kurteichenwald,2565
236,frapzz0r,392
237,RepAdamSchiff,791
238,troutman,4995
239,TechPoetic,45
240,packetfabric,586
241,megaportnetwork,178
242,ecixNET,70
243,inx_za,20
244,swissix,67
245,netnod,168
246,dtemkin,1447
247,flangey,1565
248,JobSnijders,748
249,FoxNewsResearch,217
250,smeuse,373
251,andyd,459
252,qz,220
253,aaro,183
254,vvusiri,26
255,comiXology,2879
256,kateconger,1793
257,WSJopinion,148
258,EFF,1059
259,nealstephenson,264
260,MargaretAtwood,1491
261,JessicaDAmir,1663
262,JoyAnnReid,6956
263,ekp,997
264,USCIS,115
265,CBP,503
266,ICEgov,185
267,SecretService,60
268,TheJusticeDept,182
269,FBI,2124
270,DHSgov,408
271,StateDept,50
272,projectinclude,58
273,DeptofDefense,460
274,NotshortLong,168
275,karinakeisler,591
276,CommsAlliance,191
277,Commsday,1536
278,tomhanks,25
279,flippable_org,1795
280,geoffreyfowler,7135
281,eugenegu,6108
282,ZooeyDeschanel,659
283,1capplegate,319
284,jimmykimmel,796
285,KristenBell,412
286,benthompson,1597
287,GeorgeHarrison,25
288,johnlennon,953
289,ddosguru,868
290,TheIcelandGuy,1018
291,JAdomian,11725
292,dylanlscott,1986
293,PodSaveAmerica,2
294,ren_provo,1027
295,donaldsclark,2588
296,robobrien99,611
297,technacity,465
