,screen_name,friends_count
0,abskoop,1587
1,mt1831283,3280
2,windtrack_QH,330
3,kpaisg,369
4,MOREYUER,211
5,cxzj,1091
6,AuntSannaha,1143
7,WeiCaoTakeover,453
8,postagbstarjp,131
9,cryingame,459
10,Zank47563599,509
11,dc4880,244
12,infuse,10
13,UCLJapan,121
14,seadognw,893
15,zmt021,699
16,zhuangjian2015,31
17,MomentsJapan,17
18,Takashi__Amano,2257
19,cola20160107,789
20,Young_Potato,854
21,caixin_news,10
22,vischina,437
23,sayonara_trick,4
24,DadingLi,396
25,Traveler33_3,1538
26,MrPaima,129
27,whyechok,75
28,SunrayZhang,112
29,IvesLee8,249
30,shire34038425,235
31,gobin_wu,1912
32,fightcensorship,1931
33,daleche52201944,1727
34,Littlemorimori,159
35,QiaoMoo,1006
36,tomking12345678,2446
37,steco_shimizu,159
38,Norvisky,403
39,GlobalTimes_CN,46
40,xiaoshanyouzi,391
41,cosmoslee007,1092
42,chern_kienyeu,128
43,WuLeiPerico,3
44,BellaCina,917
45,Kee_Kun,1111
46,usabignews,5
47,RyoTakeuchi2333,20
48,Hanzawa_Naoki,4
49,nikkei,64
50,nhk_news,19
51,sedonna_lin,138
52,iamutaF,99
53,iflea,2715
54,whomustang,167
55,wqrespiratory,175
56,clubwubai,8
57,godfatherincape,556
58,tuixiulaotou,381
59,BloombergJapan,104
60,PengleiNewpants,1
61,ReutersJapanBiz,3
62,47news,2
63,quantumult,7
64,AVoldtime,108
65,aptsuperpower,335
66,adorewb,684
67,shenlaoxie,256
68,Momoka_Okamoto,1301
69,suneko13,1072
70,axin_sh,779
71,aptgetcode,133
72,MrPepperMint728,709
73,khotyn,574
74,lobatt,359
75,BelovedYu,3305
76,fircst,1248
77,oran_ge,403
78,tongbingxue,299
79,Excel0_,443
80,dongdongqiang,41
81,calvinzhao,244
82,kuku1800,1775
83,yunah1030,802
84,thelibertines7,886
85,Lawismylastname,154
86,papersushi,494
87,shiburuna,664
88,kkkkrrraa,710
89,jike_collection,1
90,bmwmengwei,457
91,ReutersJapan,55
92,coolaslee,1411
93,ennaioao,129
94,do7ob,483
95,cathayan,1099
96,juliald727,169
97,Setilis,219
98,pandafannews,1
99,caolei1,51
100,chiusx,270
101,hydracide,484
102,theyushuo,55
103,schuzx,370
104,FutbolWorId,4738
105,ailo_61,353
106,msbeloved_,331
107,network_ext,771
108,mdfujita,1780
109,vivahu,478
110,asahi_shinsen,1745
111,hatedym,347
112,erikatodastaff,105
113,Tanxinbuzu,349
114,weiweimian,270
115,rijingzhongwen,21
116,JailbreakHum,172
117,sohbunshu,1109
118,smallmaizi,500
119,y1tuo,319
120,eamesliu,292
121,samuelchen1215,312
122,Viraelum,97
123,liumiao,1024
124,sunnybrokendays,278
125,randnull,176
126,ramla_ruan,163
127,happy1122,1679
128,psychologist315,111
129,uubyy,301
130,yiyayi_,331
131,b1ended,260
132,bbcnewsjapan,123
133,sspai_com,3
134,HowardSu,633
135,lyw729,601
136,loverforever183,218
137,ggarlic,805
138,sssttonneee,859
139,joorinz,95
140,606_,1696
141,quissine,66
142,medigi8,727
143,baozuitun,413
144,Longlongbefore,664
145,malenacina,1
146,xyore,278
147,yuxiaoyin,77
148,loveisbug,451
149,beigoo,345
150,frholderlin,37
151,quoteofmovies_,5
152,iCeZuLy,525
153,xueshudi,941
154,Huto2,554
155,shantianqq,688
156,cnyaoying,674
157,TomHankelus,1831
158,hu_tian,301
159,dfishadow,73
160,no_eight8,80
161,rainman0034,1576
162,bad_latex,509
163,worldsoccerking,37944
164,SoccerKingJP,477200
165,fcbarcelona_jp,137
166,Inagaki7K,924
167,ushios1,268
168,ManCityJP,144
169,royxy,937
170,TheSportTips,198
171,emanuelsanti_,4
172,huchuan,192
173,imchenwen,495
174,mutinux,647
175,ldf1436,29
176,besteric,140
177,24Says,93
178,gag127001,510
179,unclenine,118
180,PhDEric,533
181,i3486,511
182,bpmf,109
183,movielines_fan,2
184,hungtseechau,210
185,Jzpirin,191
186,G418,198
187,cindyxyj,160
188,LittleCjun,629
189,kevinou2007,690
190,hutianyi,30
191,maoz,275
192,weizibinbin,366
193,KobeU_PR,19
194,hiromocean,1128
195,EPLStuff,8415
196,uedada,503
197,Zhangga3,56
198,ramen_please,345
199,79Ting,501
200,huangboma,628
201,atomid,304
202,veezai,223
203,tsugamit,356
204,KarenMeu,710
205,AibouNow,40
206,ka11ey,412
207,doubleaf,2559
208,cxiaoji,674
209,MrZeroBigRice,142
210,fndhrt,578
211,zhuyxcq,196
212,cuishaoyu,183
213,asahi_kantei,10
214,47newsflash,2
215,say3say4,375
216,dianshui,543
217,xie107,84
218,littley,144
219,ryangato,1208
220,yaoraonan,824
221,someok,541
222,fyunli,173
223,Krring,648
224,sdelayang,485
225,FrankyXu,88
226,daodao,350
227,tbcwlk,299
228,tigren,331
229,uuspider,268
230,cnbaidu,501
231,wk373,280
