,screen_name,friends_count
0,LKTuffaha,1108
1,MairavZ,6302
2,Thunderfulgames,689
3,MariamBarghouti,384
4,gepzelodesek,239
5,foxes_in_love,4
6,MannMarcus,1376
7,gillyarcht,1060
8,ochronus,927
9,NadiaShireen,1089
10,lokcheung,94
11,despotinfinitus,341
12,sznagy_,693
13,tha_rami,18212
14,mvargam,103
15,eoliandust,299
16,pascalblanche,3301
17,tchoi8,1704
18,sturcza1,163
19,KeijiroTakaku,1220
20,tinytouchtales,109
21,SubstackInc,2449
22,LethalityJane,919
23,vattay,422
24,jesperjuul,434
25,PreslavPTA,1678
26,presentcorrect,853
27,BrutalHouse,1422
28,st_nomad,850
29,jabberworks,5719
30,NewTownUtopia,2280
31,stubyte,343
32,vanschneider,262
33,vladsavov,1046
34,stevevagabond,760
35,strwbrryeight2,246
36,Dani_Gove,716
37,TheFixMedia,3417
38,notyourtoffee,250
39,EnswellJones,145
40,debcha,906
41,adrianhon,132
42,briankrebs,1611
43,jesse_history,423
44,JucikaInOrder,4
45,JucikaDaily,45
46,AndrasGreff,226
47,fns720,296
48,MoritatArt,46
49,kaimanwong,709
50,tboy1123,407
51,justsaysrisks,2
52,StopDThinking,18
53,VCBrags,2458
54,Redolaf,574
55,elclimo,1397
56,funselektor,333
57,Schwarzenegger,415
58,fotonlog,266
59,SzucsiNME,10
60,breenbeen,1421
61,ODPomery,177
62,hexkelly,288
63,wrhwk,45
64,_cattitude_,195
65,Thargie,468
66,CsengeDavid,231
67,DavidCoffinSing,23
68,moldi60,46
69,Dragonmnky,1256
70,JamesHarren1,749
71,duncanfegredo,1176
72,brentinmock,5072
73,jeffnoon,2786
74,eszterlikesrain,313
75,MuseumOfCurios,271
76,bizalmass,12
77,supperman,412
78,mikostomi,48
79,Limerick_News,39
80,Limericking,66
81,spagettipodcast,11
82,bogarteni,151
83,Nitulino,114
84,SarahTaber_bww,5106
85,Zephyr_HU,99
86,edinowentblack,88
87,mediakutato,30
88,willjennings80,6407
89,tonyhawk,10024
90,penticore,291
91,citrompoklo,141
92,fbdbh,1663
93,Gombatibi,35
94,tetrahidro,472
95,mburtonmetals,894
96,suexID,182
97,kublerdani,572
98,hervepiton,997
99,midnight_pals,253
100,objectsobjects,2657
101,awhalefact,362
102,mel_hogan,3286
103,parnacsatazunk,7
104,czondi_a,24
105,FSGOriginals,2169
106,mcdbooks,1386
107,GreenEUJournal,12794
108,CGMundell,1265
109,zsebhold,2058
110,Botanygeek,3867
111,MastinLabs,232
112,Elthereen,73
113,ianmcque,2885
114,mmildenberger,803
115,Furmadamadam,1
116,SniperInMahwah,909
117,fpiatti,152
118,sylvainsarrailh,417
119,vmaderna,869
120,bspine2098,209
121,Harkaway,10976
122,Strigoperations,13
123,hetfonhet,1
124,gombapresszo,3
125,shoshanazuboff,362
126,MattiasInk,10903
127,maxschrems,1020
128,ScheerTamara,2004
129,PikeGrey1418,2748
130,hadhazyakos,338
131,Senficon,4342
132,DutchPrizePaper,91
133,CombatCavScout,668
134,misterarnie,1045
135,kerrypolka,694
136,reneyme,1224
137,rblc81,449
138,PyeParr,471
139,LadyGreentea,965
140,supersecretroom,175
141,kingfisherlabs,1083
142,rgcooke,6322
143,gshowitt,2771
144,polarcomic,534
145,StefanBogucki,848
146,JoannaG,5331
147,OrkneyLibrary,7782
148,r_evangelista,669
149,leoncrawl,1811
150,tkasasagi,754
151,csilp_csalp,286
152,zachsdorfman,4373
153,asymco,386
154,16pxl,162
155,pptsapper,1435
156,zsannuszi,329
157,tinyletter,19
158,galffy,1196
159,Berlin_Type,2586
160,HuygensING,502
161,noitarepootra,97
162,skahigan,370
163,jellevanlottum,752
164,jayforeman,975
165,benzeguuz,169
166,StudioZound,87
167,mod_in_metro,471
168,futureshape,2182
169,SeasideFerry,2176
170,Grindrod,3163
171,paulsq,672
172,endre_sebestyen,361
173,scott_kerr,732
174,ItsSpelledJon,2174
175,manonmollard,879
176,attilabatorfy,1529
177,grimwilkins,690
178,sugaraddict,396
179,NorthAges,1581
180,Gingerhazing,658
181,FailedArch,956
182,tozozozo,142
183,CircuitSUP,145
184,antoniogm,9467
185,CaseyNewton,881
186,ThomasRagon,1097
187,panstasz,203
188,nelsondaniel,1018
189,akos712,59
190,keison22,224
191,AlexSteffen,658
192,History1History,433
193,bengal_art,1153
194,CGdrawing,3131
195,jordilafebre,821
196,nearfuturelab,522
197,HenriKenhmann,101
198,julian0liver,1686
199,ShippingForecas,251
200,humantransit,1898
201,MicroSFF,114
202,thomashouston,1893
203,arfestival,266
204,stefano_simeone,1033
205,skelmon,346
206,DougJohnMiller,742
207,Tallychyck,12
208,bitcoin_txt,65
209,heikala_art,378
210,waneella_,990
211,j_lepavous,5001
212,culanth,2352
213,ticiaverveer,79807
214,nd_kane,3342
215,benhammersley,668
216,ibogost,5519
217,joelvacheron,723
218,celltowertrees,1027
219,RadicalThinkerz,2
220,schweizercomics,1041
221,doriczapari,768
222,actioncookbook,551
223,kisprucsok,518
224,MrMotivator,1315
225,RespectableLaw,535
226,scifutures,1780
227,_gustavoduarte,283
228,SignificObs,292
229,cigarcybernetic,2
230,midsomerplots,479
231,alisdair_wood,1165
232,daytimesnaps,1
233,EphemeraJournal,1111
234,VersoBooks,5483
235,bf79,2020
236,gsvoss,1005
237,projectsbyif,1916
238,strangetele,4
239,thatnatbuckley,887
240,BuckleyWilliams,489
241,DeepStateNerds,1751
242,phermous,339
243,HapaxLegoman,924
