,screen_name,friends_count
0,Houstonians,2519
1,Restreamio,162
2,KamalaHarris,735
3,SylvesterTurner,1755
4,JoeBiden,47
5,ErnestScheyder,5934
6,identitycbd,2
7,Jake_Bernstein,1599
8,eugenegu,6110
9,GarvisJanice,5
10,alexa99,99
11,MemorialPark,382
12,ragincajunhou,758
13,CHoganCB,928
14,GreatDayHouston,707
15,5irvines,57
16,IreneHsu18,38
17,LilSkies,12
18,matthewhussey,366
19,MichaelAvenatti,2267
20,DougDelonyKHOU,673
21,KPRC2Lisa,1341
22,lencannonKHOU,643
23,HealingWatersFS,186
24,CurryCuts,213
25,DrTCJ,636
26,brandybrazello,481
27,TwitterVideo,938
28,buffer,60780
29,mpgisofficial,488
30,didimasolutions,2879
31,BarryJenkins,2908
32,keithellison,6934
33,jasoninthehouse,1532
34,Pretoria4902,289
35,gary_bergmann,129
36,lokibeat,2864
37,FIRE_THE_FOOL,18304
38,TheBloggess,51146
39,GeorgeTakei,977
40,CameronAtfield,2926
41,johnlegend,1407
42,tonyposnanski,2432
43,justinhendrix,6621
44,KellyScaletta,3238
45,MollyBootsMcGee,172
46,RyanForRecovery,19993
47,ericgarland,1952
48,runningstart,1288
49,DanielleMuscato,2126
50,POTUS45,38
51,POTUS44,78
52,marcorubio,2485
53,HillaryClinton,932
54,pantsuitnation,638
55,Prudential,114
56,MichaeltheChi,1506
57,TEDTalks,670
58,localscaleorg,49960
59,BreneBrown,3744
60,mollyjondro,39
61,couurt,1117
62,christaaldrich,166
63,lkorinek,210
64,deandragrant,706
65,TrinityUAlumni,2638
66,TingleJK,5391
67,scottwilli75,486
68,TU_President19,4864
69,rsjtx,290
70,laurenteare,181
71,debbieyouens,101
72,JameseKoski,158
73,CaLyDl,98
74,OfficialLMOETV,349
75,PaymanBenz,2639
76,toniawhitney,408
77,AdrianGarciaHTX,15176
78,lolololori,1425
79,WalkingDead_AMC,386
80,hinesalmy,1198
81,rotkof,1078
82,AnniesListTX,1828
83,LaCongresista,795
84,AmberMostyn,2322
85,astrologyzone,792
86,drewdb22,30
87,stilloconstruct,75
88,SheenaGEdwards,4134
89,PhotoLyn,291
90,LucyGooPets,970
91,ESCbeauty,2304
92,missywibbs,177
93,ybrfilm,8
94,PSharkFans,1609
95,timehop,14241
96,JoanneKHerring,4319
97,KriRoberts,171
98,intown_homes,1151
99,missewill,1873
100,Everytown,8598
101,WIWHFilm,70
102,theTaxRanger,13671
103,Chicos,988
104,SHOsports,5958
105,David_B_Atkins,1381
106,medpointgroup,1391
107,MattO6380,115
108,sandragunn,452
109,DavyOakum,3
110,sehewson,12
111,SashaMilby,80
112,sapeddie,2
113,MiguelRSalomon,5
114,kmueller27,134
115,DougMillerTX,159
116,DebraHight,712
117,CoriAston,143
118,CindyWingo,413
119,thepyeteam,184
120,ben_hertzog,13
121,BrianNachlas,1473
122,kimlingsun,522
123,H0twomen,261
124,ThrasherAdams,237
125,ZuuKeeper,803
126,InspectsHouston,867
127,LaughingSquid,1
128,ebertchicago,713
129,xeni,16710
130,UnderbellyHOU,283
131,GStephanopoulos,822
132,mitchellreports,1857
133,HomesDotCom,115
134,ShernMinKHOU,224
135,heidi_crenshaw,496
136,WIRED,410
137,davidgregory,904
138,farbulous,2245
139,KrisBanks,981
140,xtinagorczynski,394
141,Jevansdavis,771
142,8s,4923
143,nancylsims,1376
144,quesoflameado,5
145,AdamsLisa,1333
146,lifeafterten,130
147,amy4arizona,366
148,karabowes,2609
149,ryeisenberg,6561
150,GeneforTexas,69
151,llbegley,727
152,SarahSchimmer,4997
153,48hours,1062
154,EFMoriarty,1592
155,YourAnonCentral,791
156,RexHuppke,1280
157,cmapeventshou,906
158,MonicaPope,421
159,rickygervais,1506
160,MFAH,1302
161,SNLUpdate,64
162,nbcsnl,681
163,sethmeyers,842
164,Kelly_Gartner,133
165,jess326,295
166,JohnFugelsang,19553
167,howeloween,115
168,lenadunham,866
169,TFLN,832
170,spridmore,18
171,DemondFernandez,2697
172,HoustonTX,569
173,Houstorian,1878
174,SteveCarell,66
175,MLSCloud2011,117
176,courtzubowski,1454
177,KPRC2,1598
178,mindykaling,925
179,CaseyWeather,37953
180,ZooeyDeschanel,659
181,Jon_Favreau,223
182,eschipul,4540
183,MariannaOng1,11
184,MoiraMcMahon,1950
185,lightkan,152
186,wdustinyoung,1
187,AFDStudios,278
188,dbschlosser,465
189,JustinHibbardVO,575
190,FoodTalkRadio,1
191,InnerLoopReal,147
192,myplacehouston,330
193,ckgore,530
194,SellWithContent,1294
195,strategygurl,1092
196,LuvMeTenders,1298
197,eatsieboys,1681
198,Riceboxed,1424
199,TheWaffleBus,370
200,funnyordie,6217
201,MonsterPBJ,161
202,tomhanks,25
203,FerrellsLaw,2309
204,pamelaoldham,1856
205,cindy8000,2451
206,hprocksoff,3051
207,goldengrillhtx,570
208,CHEFJSJretired,1764
209,FGCHouston,878
210,KristenWGreen,62
211,sarahgish,1813
212,dansbeljlaua,1
213,rexhumphries,1046
214,AllDecade14,341
215,rsmithcrown,316
216,maysonplanck,431
217,kevinjmunson,553
218,mkphotohouston,40
219,chaosnomore,107
220,RaphaelleZilio,126
221,RealtorAshton,491
222,sallytherealtor,602
223,d_heupel,5
224,DavidWeekley,239
225,zeenatsafdarmd,126
226,ChronFalkenberg,1579
227,htownlisa,375
228,kurteichenwald,2562
229,MatthewPerry,121
230,davekonig,651
231,SecSebelius,81
232,narannual,5145
233,Salon,5838
234,TXBlueChick,1731
235,KirkPWatson,1099
236,TexasTribune,57160
237,JeffreyDorfman1,615
238,dongray14,43
239,avowtexas,921
240,JimGaffigan,2782
241,VineCreators,2
242,kristenschaaled,919
243,TheDailyShow,932
244,SarahforHD134,8294
245,PSungIt,57
246,nicphillips,576
247,RodneyEllis,1397
248,quorumreport,2981
249,wendydavis,1583
250,ChronicleMike,14527
251,BeverlyDenver,2511
252,Change,693
253,Upworthy,2049
254,askNAR,1389
