,screen_name,friends_count
0,asaparaS_ytv,16
1,kogakogaken,838
2,honkowa_2020,43
3,Sr38_ZO4n5,97
4,suntory,72
5,shownen1107,30
6,sakana_myh,49
7,_smAe_oO,35
8,higedriver,1395
9,h4d44,333
10,f_ool_,97
11,mk10516,154
12,A_msms6,27
13,uW_kmAw2dutG7wp,48
14,murder_the_time,192
15,_101699,43
16,willowbough__,35
17,___kanawanwa___,85
18,y42pd0,23
19,jet3104,330
20,yaya1239,497
21,clb_parco2018,4
22,riiicco2,54
23,crouton_chang,242
24,bo_pwp8,214
25,tansuikabutz,109
26,Tk_G5m,111
27,_5sunship,126
28,onomomomo,133
29,stra_26,50
30,tororo0517,14
31,ppurplee09,61
32,oiisii,357
33,m__102230,83
34,okmr1101,122
35,miyatamakura,2127
36,umi_no_sio,64
37,osato12,813
38,kaju712345,44
39,tukanessu,120
40,ioikaten,71
41,icwmr,69
42,tontotomm,158
43,knhsknk,64
44,5_aooiii,128
45,otaku_tomoco,224
46,chaco_41,132
47,iluwiwd,94
48,hayashino_,62
49,like_a_kopipe,102
50,matsuge_kurun,47
51,769stars,116
52,llyellow33ll,220
53,0kainco0,181
54,abcz_aya,95
55,tommmmy22,161
56,4uuuuu4,212
57,nowiwing,110
58,violetsugar0g,134
59,ruuuuuuui78,163
60,y_15318,74
61,andyetitmove,74
62,hanakyoh,327
63,_r_m_a_s,166
64,nyannyan917,150
65,gomashiro127,687
66,lucky_77011,55
67,mypkn,70
68,gardeniavert,296
69,chxn5k_405,205
70,moo_moo_imai,105
