,screen_name,friends_count
0,leepace,213
1,mpfelton,50
2,LukeMiani,158
3,cassandra_lowe,635
4,ericneumannpsyc,7900
5,mikechinoy,1259
6,David_Moscrop,1762
7,80sSportsNStuff,89
8,MichaelGladis,1309
9,VaxHuntersCan,4
10,HealthPsychKell,2704
11,Kathleen_Wynne,1380
12,RyersonSMARTLab,964
13,_Nairne_,357
14,fernandaedi,1164
15,LAURENTIAN_ORG,301
16,profmjmack,2377
17,OzKaterji,10818
18,SarahLJacobson1,762
19,MvKujala,220
20,RobBrydon,415
21,RealDMitchell,762
22,lu_la,468
23,poppyjlambert,150
24,alejandrodrigo,832
25,IvancoTammy,700
26,MkBsvrt,75
27,Travisdhanraj,673
28,FlyBehaviour,931
29,mynamesnotgordy,1165
30,DougFAST2,325
31,EKOSResearch,539
32,PartsUnknownCNN,173
33,Rachel_Herz,103
34,michelledean,1492
35,mruffino,111
36,ifyoucantwell,836
37,ToddTyrtle,209
38,j_boucher24,5773
39,journo_dale,572
40,caninecognition,238
41,SnGarryGalley,249
42,histochristo,842
43,markcooperjones,1240
44,Critze,103
45,forceindy99,20
46,jonstewart,1
47,titocurtis,3118
48,massihmoayedi,2357
49,SinghNeuro,987
50,BitterRivalsPod,98
51,paulgribble,911
52,kellymuller76,929
53,POTUS,12
54,Echl3R,36
55,Jhope7723,109
56,ValerieInsinna,1531
57,IceSinghHNIC,2435
58,Rob_Paul_Juster,1274
59,XboxCanada,222
60,TheZellersStore,2244
61,GoodStickLehky,999
62,taylorbwise,133
63,kiernanshipka,294
64,MarkoBracic,542
65,Feisty_Waters,6036
66,ve2hkw,77
67,xCR1SPYx,1146
68,karampbell,1626
69,EvoSarah,227
70,ZamirGotta,3740
71,ryan_kealey,523
72,theemightyangel,539
73,BourdainFanClub,2801
74,StephanieCreary,1122
75,a2freema,1203
76,msaimeesue,1282
77,BButlerTweets,330
78,CDTsang,427
79,isamoldin,86
80,c_constan,1909
81,samanwne,310
82,GeorgeMonbiot,2212
83,brodiebp,917
84,AppleTVPlus,2
85,AdamJBianchi,169
86,stevenkwlim,426
87,DrNadiaChaudhri,1145
88,Shufflersunite,891
89,HannahPaynePhD,143
90,ISS_ABC,376
91,HabsInHighHeels,303
92,hello_cannabis,666
93,BrieforNevada,1229
94,C_C_Krebs,1597
95,NedStaebler,3178
96,jackiesiddall,326
97,JoshShapiroPA,3296
98,biocow,864
99,DebbieKellyLab,62
100,TotalSeasons,1639
101,HodgesLJoey,37
102,KamalaHarris,735
103,Jon_Favreau,223
104,MaryMBeran,805
105,JohnKingCNN,1915
106,rvitelli,1987
107,Dr_RMiller,562
108,r3cklessnoah,1028
109,mike_bechthold,1553
110,EllenLWeintraub,1633
111,LeafsIastCup,67
112,erinnwhite,1981
113,PurolatorHelp,3206
114,BoratSagdiyev,33
115,richsommer,998
116,DrEdelynVerona,1150
117,charleyboorman,1491
118,LRRenner,856
119,TimNaftali,2040
120,LjerkaOstojic,1256
121,DennisPerkins5,1257
122,abbydealer,1471
